WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
251.1, None, None, None,94.8, None,2022-11-19 00:00:00, None,47
272.8, None, None, None,95.1, None,2022-11-19 01:00:00, None,47
217.0, None, None, None,93.7, None,2022-11-19 02:00:00, None,47
225.2, None, None, None,94.0, None,2022-11-19 03:00:00, None,47
256.7, None, None, None,93.8, None,2022-11-19 04:00:00, None,47
206.3, None, None, None,93.3, None,2022-11-19 05:00:00, None,47
233.4, None, None, None,92.5, None,2022-11-19 06:00:00, None,47
170.7, None, None, None,92.4, None,2022-11-19 07:00:00, None,47
256.3, None, None, None,91.9, None,2022-11-19 08:00:00, None,47
242.9, None, None, None,92.2, None,2022-11-19 09:00:00, None,47
177.5, None, None, None,92.1, None,2022-11-19 10:00:00, None,47
173.9, None, None, None,84.4, None,2022-11-19 11:00:00, None,47
172.8, None, None, None,78.7, None,2022-11-19 12:00:00, None,47
166.4, None, None, None,68.5, None,2022-11-19 13:00:00, None,47
168.6, None, None, None,64.0, None,2022-11-19 14:00:00, None,47
181.2, None, None, None,67.9, None,2022-11-19 15:00:00, None,47
181.6, None, None, None,82.9, None,2022-11-19 16:00:00, None,47
178.2, None, None, None,96.1, None,2022-11-19 17:00:00, None,47
270.2, None, None, None,96.0, None,2022-11-19 18:00:00, None,47
223.4, None, None, None,97.3, None,2022-11-19 19:00:00, None,47
263.0, None, None, None,95.4, None,2022-11-19 20:00:00, None,47
231.5, None, None, None,95.1, None,2022-11-19 21:00:00, None,47
246.3, None, None, None,94.9, None,2022-11-19 22:00:00, None,47
235.4, None, None, None,93.8, None,2022-11-19 23:00:00, None,47
240.9, None, None, None,93.5, None,2022-11-20 00:00:00, None,47
201.0, None, None, None,94.2, None,2022-11-20 01:00:00, None,47
256.5, None, None, None,93.4, None,2022-11-20 02:00:00, None,47
257.7, None, None, None,93.7, None,2022-11-20 03:00:00, None,47
276.8, None, None, None,92.1, None,2022-11-20 04:00:00, None,47
226.6, None, None, None,93.3, None,2022-11-20 05:00:00, None,47
273.1, None, None, None,92.3, None,2022-11-20 06:00:00, None,47
261.6, None, None, None,92.5, None,2022-11-20 07:00:00, None,47
220.9, None, None, None,92.4, None,2022-11-20 08:00:00, None,47
276.1, None, None, None,93.3, None,2022-11-20 09:00:00, None,47
190.0, None, None, None,92.2, None,2022-11-20 10:00:00, None,47
254.4, None, None, None,87.6, None,2022-11-20 11:00:00, None,47
184.9, None, None, None,84.1, None,2022-11-20 12:00:00, None,47
174.3, None, None, None,71.9, None,2022-11-20 13:00:00, None,47
175.0, None, None, None,75.5, None,2022-11-20 14:00:00, None,47
175.4, None, None, None,70.5, None,2022-11-20 15:00:00, None,47
187.9, None, None, None,73.1, None,2022-11-20 16:00:00, None,47
230.2, None, None, None,83.3, None,2022-11-20 17:00:00, None,47
200.1, None, None, None,92.4, None,2022-11-20 18:00:00, None,47
254.2, None, None, None,95.7, None,2022-11-20 19:00:00, None,47
251.9, None, None, None,93.8, None,2022-11-20 20:00:00, None,47
223.0, None, None, None,91.8, None,2022-11-20 21:00:00, None,47
212.4, None, None, None,87.5, None,2022-11-20 22:00:00, None,47
200.4, None, None, None,87.2, None,2022-11-20 23:00:00, None,47
182.6, None, None, None,87.8, None,2022-11-21 00:00:00, None,47
131.9, None, None, None,87.0, None,2022-11-21 01:00:00, None,47
226.0, None, None, None,88.4, None,2022-11-21 02:00:00, None,47
200.3, None, None, None,87.2, None,2022-11-21 03:00:00, None,47
254.6, None, None, None,87.2, None,2022-11-21 04:00:00, None,47
201.9, None, None, None,90.3, None,2022-11-21 05:00:00, None,47
226.7, None, None, None,91.8, None,2022-11-21 06:00:00, None,47
253.7, None, None, None,95.0, None,2022-11-21 07:00:00, None,47
211.3, None, None, None,93.8, None,2022-11-21 08:00:00, None,47
225.0, None, None, None,91.5, None,2022-11-21 09:00:00, None,47
240.6, None, None, None,87.3, None,2022-11-21 10:00:00, None,47
219.6, None, None, None,83.7, None,2022-11-21 11:00:00, None,47
201.6, None, None, None,80.7, None,2022-11-21 12:00:00, None,47
154.0, None, None, None,77.4, None,2022-11-21 13:00:00, None,47
213.3, None, None, None,77.3, None,2022-11-21 14:00:00, None,47
194.2, None, None, None,74.6, None,2022-11-21 15:00:00, None,47
218.2, None, None, None,75.7, None,2022-11-21 16:00:00, None,47
137.3, None, None, None,84.3, None,2022-11-21 17:00:00, None,47
264.5, None, None, None,91.0, None,2022-11-21 18:00:00, None,47
197.6, None, None, None,91.8, None,2022-11-21 19:00:00, None,47
262.9, None, None, None,91.1, None,2022-11-21 20:00:00, None,47
237.9, None, None, None,91.5, None,2022-11-21 21:00:00, None,47
231.2, None, None, None,93.4, None,2022-11-21 22:00:00, None,47
245.4, None, None, None,99.2, None,2022-11-21 23:00:00, None,47
200.5, None, None, None,97.7, None,2022-11-22 00:00:00, None,47
241.3, None, None, None,98.2, None,2022-11-22 01:00:00, None,47
238.2, None, None, None,97.6, None,2022-11-22 02:00:00, None,47
261.2, None, None, None,97.1, None,2022-11-22 03:00:00, None,47
166.9, None, None, None,98.7, None,2022-11-22 04:00:00, None,47
230.3, None, None, None,99.8, None,2022-11-22 05:00:00, None,47
