WDIR_VECT,time,HUMIDITY,week_of_year
68.8,2022-11-19 00:00:00,53.2,47
63.8,2022-11-19 01:00:00,51.3,47
50.3,2022-11-19 02:00:00,53.6,47
122.5,2022-11-19 03:00:00,53.8,47
62.7,2022-11-19 04:00:00,52.9,47
61.2,2022-11-19 05:00:00,50.4,47
63.4,2022-11-19 06:00:00,50.5,47
50.4,2022-11-19 07:00:00,52.0,47
13.1,2022-11-19 08:00:00,53.3,47
12.4,2022-11-19 09:00:00,52.7,47
181.4,2022-11-19 10:00:00,48.3,47
143.3,2022-11-19 11:00:00,52.0,47
141.8,2022-11-19 12:00:00,68.8,47
162.9,2022-11-19 13:00:00,60.6,47
110.1,2022-11-19 14:00:00,50.3,47
152.4,2022-11-19 15:00:00,53.6,47
124.9,2022-11-19 16:00:00,49.9,47
108.0,2022-11-19 17:00:00,52.9,47
117.8,2022-11-19 18:00:00,72.3,47
116.4,2022-11-19 19:00:00,70.9,47
120.6,2022-11-19 20:00:00,76.4,47
98.1,2022-11-19 21:00:00,83.9,47
101.0,2022-11-19 22:00:00,78.4,47
120.2,2022-11-19 23:00:00,74.8,47
115.2,2022-11-20 00:00:00,78.3,47
109.4,2022-11-20 01:00:00,81.4,47
103.4,2022-11-20 02:00:00,78.7,47
105.6,2022-11-20 03:00:00,80.9,47
184.5,2022-11-20 04:00:00,84.5,47
118.8,2022-11-20 05:00:00,87.8,47
120.8,2022-11-20 06:00:00,89.8,47
155.5,2022-11-20 07:00:00,93.1,47
153.6,2022-11-20 08:00:00,95.8,47
126.0,2022-11-20 09:00:00,94.6,47
103.4,2022-11-20 10:00:00,93.5,47
110.5,2022-11-20 11:00:00,91.0,47
112.3,2022-11-20 12:00:00,89.1,47
116.9,2022-11-20 13:00:00,86.2,47
107.2,2022-11-20 14:00:00,81.1,47
117.3,2022-11-20 15:00:00,76.9,47
112.4,2022-11-20 16:00:00,75.6,47
123.3,2022-11-20 17:00:00,75.9,47
120.3,2022-11-20 18:00:00,79.0,47
116.1,2022-11-20 19:00:00,76.1,47
129.7,2022-11-20 20:00:00,78.1,47
114.9,2022-11-20 21:00:00,77.2,47
116.9,2022-11-20 22:00:00,78.4,47
136.2,2022-11-20 23:00:00,75.8,47
126.7,2022-11-21 00:00:00,73.7,47
120.9,2022-11-21 01:00:00,73.0,47
135.7,2022-11-21 02:00:00,74.1,47
128.9,2022-11-21 03:00:00,76.5,47
119.0,2022-11-21 04:00:00,84.4,47
115.3,2022-11-21 05:00:00,82.1,47
111.3,2022-11-21 06:00:00,79.9,47
114.9,2022-11-21 07:00:00,79.6,47
116.9,2022-11-21 08:00:00,77.8,47
115.9,2022-11-21 09:00:00,78.6,47
116.3,2022-11-21 10:00:00,75.5,47
124.5,2022-11-21 11:00:00,73.6,47
128.7,2022-11-21 12:00:00,76.0,47
125.7,2022-11-21 13:00:00,82.1,47
121.2,2022-11-21 14:00:00,84.4,47
129.1,2022-11-21 15:00:00,84.2,47
121.3,2022-11-21 16:00:00,84.4,47
113.0,2022-11-21 17:00:00,83.6,47
120.9,2022-11-21 18:00:00,83.7,47
107.6,2022-11-21 19:00:00,81.7,47
