ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
3.0,3.0,14.0,0.0,2016-07-08, 0.0,22.5,28
1.2,1.2,14.0,0.0,2016-07-12, 0.0,22.0,28
0.4,0.4,13.5,0.0,2016-07-13, 0.0,23.0,28
7.8,7.8,13.0,0.0,2016-07-14, 0.0,21.0,28
