TempC,time,RH,week_of_year
6.99,2021-04-30 00:00:00,96.2,18
6.23,2021-04-30 01:00:00,96.6,18
4.869,2021-04-30 02:00:00,96.8,18
4.011,2021-04-30 03:00:00,97.6,18
3.274,2021-04-30 04:00:00,98.1,18
3.248,2021-04-30 05:00:00,98.3,18
4.141,2021-04-30 06:00:00,98.4,18
8.22,2021-04-30 07:00:00,92.2,18
8.17,2021-04-30 08:00:00,85.1,18
10.075,2021-04-30 09:00:00,77.9,18
11.394,2021-04-30 10:00:00,70.1,18
12.316,2021-04-30 11:00:00,63.3,18
8.618,2021-04-30 12:00:00,55.4,18
9.952,2021-04-30 13:00:00,70.0,18
9.731,2021-04-30 14:00:00,73.6,18
7.393,2021-04-30 15:00:00,69.8,18
6.661,2021-04-30 16:00:00,85.5,18
7.293,2021-04-30 17:00:00,84.0,18
6.687,2021-04-30 18:00:00,87.5,18
6.077,2021-04-30 19:00:00,91.0,18
4.584,2021-04-30 20:00:00,93.3,18
2.69,2021-04-30 21:00:00,95.4,18
3.354,2021-04-30 22:00:00,96.3,18
2.557,2021-04-30 23:00:00,95.7,18
0.989,2021-05-01 00:00:00,96.8,18
0.605,2021-05-01 01:00:00,97.4,18
0.107,2021-05-01 02:00:00,97.8,18
0.246,2021-05-01 03:00:00,97.9,18
0.439,2021-05-01 04:00:00,98.2,18
0.852,2021-05-01 05:00:00,98.3,18
1.778,2021-05-01 06:00:00,98.3,18
2.37,2021-05-01 07:00:00,98.0,18
3.354,2021-05-01 08:00:00,97.0,18
3.354,2021-05-01 09:00:00,94.3,18
4.037,2021-05-01 10:00:00,94.3,18
6.153,2021-05-01 11:00:00,89.8,18
6.94,2021-05-01 12:00:00,81.5,18
8.17,2021-05-01 13:00:00,76.9,18
9.682,2021-05-01 14:00:00,72.5,18
6.408,2021-05-01 15:00:00,71.5,18
8.543,2021-05-01 16:00:00,73.9,18
8.841,2021-05-01 17:00:00,69.9,18
3.564,2021-05-01 18:00:00,85.0,18
3.801,2021-05-01 19:00:00,94.9,18
3.036,2021-05-01 20:00:00,96.1,18
2.289,2021-05-01 21:00:00,96.5,18
2.53,2021-05-01 22:00:00,97.1,18
1.371,2021-05-01 23:00:00,97.3,18
0.439,2021-05-02 00:00:00,97.6,18
-0.199,2021-05-02 01:00:00,97.8,18
-0.902,2021-05-02 02:00:00,98.0,18
-0.535,2021-05-02 03:00:00,98.2,18
-0.423,2021-05-02 04:00:00,98.3,18
-0.199,2021-05-02 05:00:00,98.4,18
0.301,2021-05-02 06:00:00,98.5,18
2.343,2021-05-02 07:00:00,98.5,18
5.514,2021-05-02 08:00:00,96.0,18
7.82,2021-05-02 09:00:00,86.8,18
9.632,2021-05-02 10:00:00,75.6,18
9.534,2021-05-02 11:00:00,62.7,18
10.124,2021-05-02 12:00:00,58.8,18
11.734,2021-05-02 13:00:00,54.3,18
10.418,2021-05-02 14:00:00,58.8,18
11.929,2021-05-02 15:00:00,54.3,18
12.195,2021-05-02 16:00:00,49.4,18
10.271,2021-05-02 17:00:00,51.8,18
9.238,2021-05-02 18:00:00,64.0,18
6.889,2021-05-02 19:00:00,72.7,18
4.037,2021-05-02 20:00:00,84.6,18
2.983,2021-05-02 21:00:00,89.3,18
2.128,2021-05-02 22:00:00,91.0,18
2.021,2021-05-02 23:00:00,91.4,18
0.907,2021-05-03 00:00:00,91.6,18
2.637,2021-05-03 01:00:00,90.1,18
2.983,2021-05-03 02:00:00,84.8,18
3.221,2021-05-03 03:00:00,83.3,18
2.236,2021-05-03 04:00:00,82.7,18
2.289,2021-05-03 05:00:00,85.5,18
3.195,2021-05-03 06:00:00,83.8,18
5.334,2021-05-03 07:00:00,78.6,18
6.255,2021-05-03 08:00:00,73.9,18
8.095,2021-05-03 09:00:00,72.4,18
10.1,2021-05-03 10:00:00,59.5,18
9.139,2021-05-03 11:00:00,60.0,18
8.767,2021-05-03 12:00:00,62.7,18
8.866,2021-05-03 13:00:00,63.4,18
9.731,2021-05-03 14:00:00,61.8,18
10.834,2021-05-03 15:00:00,56.8,18
8.965,2021-05-03 16:00:00,57.5,18
8.941,2021-05-03 17:00:00,65.9,18
7.594,2021-05-03 18:00:00,70.5,18
4.636,2021-05-03 19:00:00,84.7,18
4.141,2021-05-03 20:00:00,93.1,18
3.643,2021-05-03 21:00:00,94.3,18
3.116,2021-05-03 22:00:00,95.1,18
2.903,2021-05-03 23:00:00,95.6,18
2.53,2021-05-04 00:00:00,96.2,18
1.289,2021-05-04 01:00:00,96.5,18
0.135,2021-05-04 02:00:00,96.7,18
0.051,2021-05-04 03:00:00,97.2,18
0.384,2021-05-04 04:00:00,97.4,18
0.989,2021-05-04 05:00:00,97.5,18
1.344,2021-05-04 06:00:00,97.7,18
1.994,2021-05-04 07:00:00,97.5,18
2.343,2021-05-04 08:00:00,97.1,18
4.428,2021-05-04 09:00:00,95.8,18
6.331,2021-05-04 10:00:00,91.0,18
8.99,2021-05-04 11:00:00,83.8,18
8.916,2021-05-04 12:00:00,72.9,18
8.841,2021-05-04 13:00:00,61.0,18
10.075,2021-05-04 14:00:00,62.8,18
10.345,2021-05-04 15:00:00,57.1,18
8.245,2021-05-04 16:00:00,63.2,18
9.78,2021-05-04 17:00:00,60.7,18
9.312,2021-05-04 18:00:00,62.0,18
5.539,2021-05-04 19:00:00,67.6,18
2.236,2021-05-04 20:00:00,83.0,18
0.384,2021-05-04 21:00:00,88.1,18
-0.591,2021-05-04 22:00:00,90.8,18
-0.789,2021-05-04 23:00:00,92.7,18
0.522,2021-05-05 00:00:00,93.1,18
0.218,2021-05-05 01:00:00,91.5,18
0.301,2021-05-05 02:00:00,92.2,18
-0.423,2021-05-05 03:00:00,92.3,18
-0.395,2021-05-05 04:00:00,93.6,18
0.19,2021-05-05 05:00:00,93.3,18
2.289,2021-05-05 06:00:00,89.6,18
4.792,2021-05-05 07:00:00,81.8,18
8.12,2021-05-05 08:00:00,70.9,18
11.248,2021-05-05 09:00:00,59.9,18
12.823,2021-05-05 10:00:00,44.1,18
15.581,2021-05-05 11:00:00,35.0,18
15.7,2021-05-05 12:00:00,33.7,18
15.342,2021-05-05 13:00:00,31.9,18
15.915,2021-05-05 14:00:00,29.4,18
15.748,2021-05-05 15:00:00,30.6,18
15.438,2021-05-05 16:00:00,32.0,18
15.031,2021-05-05 17:00:00,33.9,18
13.834,2021-05-05 18:00:00,36.6,18
10.785,2021-05-05 19:00:00,50.5,18
8.965,2021-05-05 20:00:00,59.5,18
6.204,2021-05-05 21:00:00,65.1,18
4.947,2021-05-05 22:00:00,69.7,18
4.792,2021-05-05 23:00:00,69.4,18
4.947,2021-05-06 00:00:00,66.0,18
4.246,2021-05-06 01:00:00,66.1,18
