AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
5.8, 0.0,0.0,18.0, 0.48,2020-11-18 00:00:00,228.0,92.0,47
5.7, None,0.0,15.7, None,2020-11-18 00:15:00,231.0,91.0,47
5.7, None,0.0,13.0, None,2020-11-18 00:30:00,233.0,93.0,47
5.8, None,0.0,13.7, None,2020-11-18 00:45:00,227.0,92.0,47
5.8, 0.0,0.0,13.3, 0.48,2020-11-18 01:00:00,224.0,92.0,47
5.8, None,0.0,12.7, None,2020-11-18 01:15:00,232.0,91.0,47
5.7, None,0.0,11.1, None,2020-11-18 01:30:00,226.0,91.0,47
5.6, None,0.0,8.1, None,2020-11-18 01:45:00,233.0,91.0,47
5.6, 0.0,0.0,7.3, 0.479,2020-11-18 02:00:00,212.0,89.0,47
5.4, None,0.0,3.4, None,2020-11-18 02:15:00,91.0,92.0,47
5.4, None,0.0,5.1, None,2020-11-18 02:30:00,139.0,91.0,47
5.0, None,0.0,5.2, None,2020-11-18 02:45:00,113.0,95.0,47
4.6, 0.0,0.0,2.5, 0.477,2020-11-18 03:00:00,89.0,96.0,47
4.1, None,0.0,6.3, None,2020-11-18 03:15:00,77.0,98.0,47
4.3, None,0.0,4.8, None,2020-11-18 03:30:00,90.0,98.0,47
4.1, None,0.0,3.4, None,2020-11-18 03:45:00,95.0,98.0,47
4.0, 0.0,0.0,2.5, 0.48,2020-11-18 04:00:00,75.0,99.0,47
3.8, None,0.0,2.3, None,2020-11-18 04:15:00,268.0,99.0,47
3.9, None,0.254,1.7, None,2020-11-18 04:30:00,316.0,99.0,47
4.1, None,0.0,4.5, None,2020-11-18 04:45:00,120.0,99.0,47
4.3, 0.0,0.0,4.3, 0.48,2020-11-18 05:00:00,122.0,99.0,47
4.3, None,0.254,2.4, None,2020-11-18 05:15:00,115.0,99.0,47
4.2, None,0.254,1.2, None,2020-11-18 05:30:00,352.0,99.0,47
4.1, None,0.254,3.0, None,2020-11-18 05:45:00,83.0,98.0,47
4.1, 1.0,0.508,3.7, 0.48,2020-11-18 06:00:00,60.0,98.0,47
4.2, None,0.254,6.6, None,2020-11-18 06:15:00,55.0,98.0,47
4.2, None,0.254,5.0, None,2020-11-18 06:30:00,48.0,97.0,47
4.1, None,0.0,3.2, None,2020-11-18 06:45:00,10.0,97.0,47
4.0, 1.0,0.254,3.3, 0.48,2020-11-18 07:00:00,25.0,97.0,47
4.0, None,0.0,5.9, None,2020-11-18 07:15:00,52.0,97.0,47
4.2, None,0.254,4.3, None,2020-11-18 07:30:00,72.0,97.0,47
4.2, None,0.0,3.9, None,2020-11-18 07:45:00,61.0,97.0,47
4.3, 1.0,0.254,5.2, 0.481,2020-11-18 08:00:00,69.0,98.0,47
4.3, None,0.0,6.0, None,2020-11-18 08:15:00,108.0,98.0,47
4.3, None,0.254,5.9, None,2020-11-18 08:30:00,92.0,99.0,47
4.3, None,0.256,4.3, None,2020-11-18 08:45:00,90.0,99.0,47
4.3, 1.0,1.016,3.0, 0.481,2020-11-18 09:00:00,100.0,99.0,47
4.3, None,0.762,1.4, None,2020-11-18 09:15:00,121.0,99.0,47
4.4, None,0.254,2.7, None,2020-11-18 09:30:00,244.0,99.0,47
4.4, None,0.254,4.4, None,2020-11-18 09:45:00,234.0,99.0,47
4.5, 2.0,0.254,3.9, 0.481,2020-11-18 10:00:00,269.0,99.0,47
4.5, None,0.0,4.8, None,2020-11-18 10:15:00,282.0,97.0,47
