RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
21.14, None, None, 18.9, 11.29, 58.62, -13.0, 7.7, -13.0, None, 59.0, None, None, -6999.0, None, None, None, None, 7.7, None, 15.8, 21.0, None, 9.14, 11.3, 7.7, 0.0, -6999.0,2020-05-20 00:00:00, -6999.0,21
21.19, None, None, 13.9, 9.74, 65.74, -13.0, 7.5, -13.0, None, 66.0, None, None, -6999.0, None, None, None, None, 7.56, None, 15.8, 21.0, None, 9.7, 9.7, 7.6, 0.0, -6999.0,2020-05-20 01:00:00, -6999.0,21
21.49, None, None, 17.9, 11.95, 63.98, -13.0, 7.1, -13.0, None, 64.0, None, None, -6999.0, None, None, None, None, 7.14, None, 15.8, 21.0, None, 8.49, 12.0, 7.1, -0.1, -6999.0,2020-05-20 02:00:00, -6999.0,21
21.77, None, None, 19.5, 12.9, 59.63, -14.0, 6.6, -14.0, None, 60.0, None, None, -6999.0, None, None, None, None, 6.605, None, 15.8, 22.0, None, 9.84, 12.9, 6.6, 0.0, -6999.0,2020-05-20 03:00:00, -6999.0,21
21.28, None, None, 12.8, 7.25, 65.85, -14.0, 6.6, -14.0, None, 66.0, None, None, -6999.0, None, None, None, None, 7.05, None, 15.8, 21.0, None, 9.3, 7.3, 7.1, 0.0, -6999.0,2020-05-20 04:00:00, -6999.0,21
22.33, None, None, 19.0, 11.35, 62.21, -14.0, 5.9, -14.0, None, 62.0, None, None, -6999.0, None, None, None, None, 5.875, None, 15.8, 22.0, None, 9.86, 11.4, 5.9, 0.0, -6999.0,2020-05-20 05:00:00, -6999.0,21
22.41, None, None, 14.6, 8.73, 60.7, -14.0, 5.8, -14.0, None, 61.0, None, None, -6999.0, None, None, None, None, 6.206, None, 15.8, 22.0, None, 11.07, 8.7, 6.2, 0.0, -6999.0,2020-05-20 06:00:00, -6999.0,21
23.01, None, None, 10.7, 6.671, 63.27, -13.0, 6.2, -13.0, None, 63.0, None, None, -6999.0, None, None, None, None, 6.315, None, 6.3, 23.0, None, 8.65, 6.7, 6.3, -0.1, -6999.0,2020-05-20 07:00:00, -6999.0,21
20.88, None, None, 8.8, 3.513, 58.58, -12.0, 6.2, -12.0, None, 59.0, None, None, -6999.0, None, None, None, None, 8.76, None, 8.8, 21.0, None, 13.14, 3.5, 8.8, -0.2, -6999.0,2020-05-20 08:00:00, -6999.0,21
20.79, None, None, 9.5, 2.727, 261.9, -12.0, 6.2, -12.0, None, 262.0, None, None, -6999.0, None, None, None, None, 9.66, None, 9.7, 21.0, None, 29.91, 2.7, 9.7, 0.0, -6999.0,2020-05-20 09:00:00, -6999.0,21
22.58, None, None, 15.6, 5.626, 241.1, -11.0, 6.2, -11.0, None, 241.0, None, None, -6999.0, None, None, None, None, 8.84, None, 9.7, 23.0, None, 20.56, 5.6, 8.8, 0.0, -6999.0,2020-05-20 10:00:00, -6999.0,21
21.14, None, None, 17.4, 6.566, 215.7, -11.0, 6.2, -11.0, None, 216.0, None, None, -6999.0, None, None, None, None, 10.44, None, 10.4, 21.0, None, 23.73, 6.6, 10.4, 0.0, -6999.0,2020-05-20 11:00:00, -6999.0,21
19.59, None, None, 15.2, 5.549, 218.8, -9.0, 6.2, -9.0, None, 219.0, None, None, -6999.0, None, None, None, None, 13.85, None, 13.9, 20.0, None, 25.31, 5.5, 13.9, -0.2, -6999.0,2020-05-20 12:00:00, -6999.0,21
18.88, None, None, 13.3, 4.419, 242.4, -8.0, 6.2, -8.0, None, 242.0, None, None, -6999.0, None, None, None, None, 16.02, None, 16.0, 19.0, None, 32.74, 4.4, 16.0, 0.0, -6999.0,2020-05-20 13:00:00, -6999.0,21
17.73, None, None, 9.6, 2.174, 283.7, -6.0, 6.2, -6.0, None, 284.0, None, None, -6999.0, None, None, None, None, 18.87, None, 18.9, 18.0, None, 45.3, 2.2, 18.9, -0.3, -6999.0,2020-05-20 14:00:00, -6999.0,21
17.4, None, None, 10.4, 3.309, 336.2, -6.0, 6.2, -6.0, None, 336.0, None, None, -6999.0, None, None, None, None, 18.79, None, 19.6, 17.0, None, 33.75, 3.3, 18.8, 0.2, -6999.0,2020-05-20 15:00:00, -6999.0,21
17.61, None, None, 14.8, 3.709, 32.27, -7.0, 6.2, -7.0, None, 32.0, None, None, -6999.0, None, None, None, None, 17.7, None, 19.6, 18.0, None, 33.73, 3.7, 17.7, 0.3, -6999.0,2020-05-20 16:00:00, -6999.0,21
