pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 3.967, None, None, None, None, None, 0.0, None, None, -6999.0, 4.0, 3.7, 0.0, None, 8.5, -6999.0, None,2020-05-20 00:00:00, 41.0, 40.93,21
None, None, 3.832, None, None, None, None, None, 0.0, None, None, -6999.0, 3.8, 3.7, 0.0, None, 8.5, -6999.0, None,2020-05-20 01:00:00, 41.0, 40.79,21
None, None, 3.574, None, None, None, None, None, 0.0, None, None, -6999.0, 3.6, 3.6, 0.0, None, 8.5, -6999.0, None,2020-05-20 02:00:00, 41.0, 40.98,21
None, None, 3.76, None, None, None, None, None, 0.0, None, None, -6999.0, 3.8, 3.6, 0.0, None, 8.5, -6999.0, None,2020-05-20 03:00:00, 41.0, 40.67,21
None, None, 3.863, None, None, None, None, None, 0.0, None, None, -6999.0, 3.9, 3.6, 0.0, None, 8.5, -6999.0, None,2020-05-20 04:00:00, 40.0, 40.27,21
None, None, 3.739, None, None, None, None, None, 0.0, None, None, -6999.0, 3.7, 3.6, 0.0, None, 8.5, -6999.0, None,2020-05-20 05:00:00, 41.0, 40.51,21
None, None, 3.808, None, None, None, None, None, 0.0, None, None, -6999.0, 3.8, 3.5, 0.0, None, 8.5, -6999.0, None,2020-05-20 06:00:00, 41.0, 40.5,21
None, None, 3.453, None, None, None, None, None, -1.0, None, None, -6999.0, 3.5, 3.5, 0.0, None, 4.2, -6999.0, None,2020-05-20 07:00:00, 40.0, 39.74,21
None, None, 4.141, None, None, None, None, None, 0.0, None, None, -6999.0, 4.1, 3.5, 0.0, None, 4.4, -6999.0, None,2020-05-20 08:00:00, 40.0, 39.84,21
None, None, 4.466, None, None, None, None, None, 0.0, None, None, -6999.0, 4.5, 3.5, 0.0, None, 5.0, -6999.0, None,2020-05-20 09:00:00, 40.0, 39.63,21
None, None, 5.274, None, None, None, None, None, -1.0, None, None, -6999.0, 5.3, 3.5, 0.0, None, 5.3, -6999.0, None,2020-05-20 10:00:00, 39.0, 38.57,21
None, None, 6.771, None, None, None, None, None, 1.0, None, None, -6999.0, 6.8, 3.5, 0.1, None, 7.2, -6999.0, None,2020-05-20 11:00:00, 39.0, 38.87,21
None, None, 6.185, None, None, None, None, None, -1.0, None, None, -6999.0, 6.2, 3.5, 0.0, None, 7.5, -6999.0, None,2020-05-20 12:00:00, 37.0, 37.41,21
None, None, 5.365, None, None, None, None, None, 1.0, None, None, -6999.0, 5.4, 3.5, -0.1, None, 7.5, -6999.0, None,2020-05-20 13:00:00, 38.0, 37.94,21
None, None, 5.635, None, None, None, None, None, 0.0, None, None, -6999.0, 5.6, 3.5, 0.0, None, 7.5, -6999.0, None,2020-05-20 14:00:00, 38.0, 37.89,21
None, None, 7.091, None, None, None, None, None, 1.0, None, None, -6999.0, 7.1, 3.5, 0.0, None, 7.5, -6999.0, None,2020-05-20 15:00:00, 38.0, 38.16,21
None, None, 6.03, None, None, None, None, None, -2.0, None, None, -6999.0, 6.0, 3.5, 0.0, None, 8.2, -6999.0, None,2020-05-20 16:00:00, 37.0, 36.5,21
None, None, 5.411, None, None, None, None, None, 1.0, None, None, -6999.0, 5.4, 3.5, 0.0, None, 8.2, -6999.0, None,2020-05-20 17:00:00, 37.0, 37.4,21
None, None, 5.208, None, None, None, None, None, 0.0, None, None, -6999.0, 5.2, 3.5, 0.5, None, 8.2, -6999.0, None,2020-05-20 18:00:00, 37.0, 37.12,21
None, None, 4.741, None, None, None, None, None, -1.0, None, None, -6999.0, 4.7, 4.7, 0.1, None, 5.8, -6999.0, None,2020-05-20 19:00:00, 37.0, 36.5,21
None, None, 3.911, None, None, None, None, None, 1.0, None, None, -6999.0, 3.9, 3.9, 0.5, None, 5.8, -6999.0, None,2020-05-20 20:00:00, 37.0, 36.85,21
None, None, 4.296, None, None, None, None, None, 1.0, None, None, -6999.0, 4.3, 3.8, 0.4, None, 5.8, -6999.0, None,2020-05-20 21:00:00, 37.0, 37.12,21
None, None, 3.955, None, None, None, None, None, -1.0, None, None, -6999.0, 4.0, 3.7, 1.3, None, 5.8, -6999.0, None,2020-05-20 22:00:00, 36.0, 36.37,21
None, None, 3.827, None, None, None, None, None, 0.0, None, None, -6999.0, 3.8, 3.5, 1.2, None, 5.8, -6999.0, None,2020-05-20 23:00:00, 36.0, 36.11,21
None, None, 3.294, None, None, None, None, None, 1.0, None, None, -6999.0, 3.3, 3.1, 0.7, None, 5.8, -6999.0, None,2020-05-21 00:00:00, 37.0, 36.89,21
None, None, 2.724, None, None, None, None, None, 0.0, None, None, -6999.0, 2.7, 2.8, 0.3, None, 5.8, -6999.0, None,2020-05-21 01:00:00, 36.0, 36.4,21
None, None, 2.663, None, None, None, None, None, 0.0, None, None, -6999.0, 2.7, 2.5, 0.1, None, 5.8, -6999.0, None,2020-05-21 02:00:00, 36.0, 36.37,21
None, None, 2.621, None, None, None, None, None, 0.0, None, None, -6999.0, 2.6, 2.5, 0.3, None, 5.8, -6999.0, None,2020-05-21 03:00:00, 36.0, 36.47,21
None, None, 2.123, None, None, None, None, None, 0.0, None, None, -6999.0, 2.1, 2.1, 0.8, None, 5.8, -6999.0, None,2020-05-21 04:00:00, 37.0, 36.51,21
None, None, 1.657, None, None, None, None, None, 0.0, None, None, -6999.0, 1.7, 1.6, 0.1, None, 5.8, -6999.0, None,2020-05-21 05:00:00, 36.0, 36.34,21
None, None, 1.361, None, None, None, None, None, 0.0, None, None, -6999.0, 1.4, 1.3, 0.2, None, 5.8, -6999.0, None,2020-05-21 06:00:00, 36.0, 36.45,21
None, None, 1.532, None, None, None, None, None, 0.0, None, None, -6999.0, 1.5, 1.3, 0.1, None, 1.7, -6999.0, None,2020-05-21 07:00:00, 36.0, 36.11,21
None, None, 1.608, None, None, None, None, None, 0.0, None, None, -6999.0, 1.6, 1.3, 0.0, None, 1.7, -6999.0, None,2020-05-21 08:00:00, 36.0, 35.83,21
None, None, 2.168, None, None, None, None, None, 1.0, None, None, -6999.0, 2.2, 1.3, 0.4, None, 2.2, -6999.0, None,2020-05-21 09:00:00, 36.0, 36.2,21
None, None, 1.986, None, None, None, None, None, 0.0, None, None, -6999.0, 2.0, 1.3, 0.7, None, 2.4, -6999.0, None,2020-05-21 10:00:00, 36.0, 36.1,21
None, None, 2.258, None, None, None, None, None, -1.0, None, None, -6999.0, 2.3, 1.3, 0.3, None, 2.7, -6999.0, None,2020-05-21 11:00:00, 35.0, 35.45,21
None, None, 2.586, None, None, None, None, None, -1.0, None, None, -6999.0, 2.6, 1.3, 0.3, None, 2.9, -6999.0, None,2020-05-21 12:00:00, 35.0, 34.87,21
7.9, None, 2.593, None, None, None, None, None, 0.0, None, None, -6999.0, 2.6, 1.3, 0.0, None, 2.9, -6999.0, None,2020-05-21 13:00:00, 35.0, 34.76,21
7.9, None, 2.77, None, None, None, None, None, 0.0, None, None, -6999.0, 2.8, 1.3, 0.0, None, 2.9, -6999.0, None,2020-05-21 14:00:00, 35.0, 34.6,21
8.6, None, 2.36, None, None, None, None, None, -1.0, None, None, -6999.0, 2.4, 1.3, 0.7, None, 2.9, -6999.0, None,2020-05-21 15:00:00, 34.0, 33.95,21
9.1, None, 2.652, None, None, None, None, None, 0.0, None, None, -6999.0, 2.7, 1.3, 0.5, None, 2.9, -6999.0, None,2020-05-21 16:00:00, 34.0, 34.05,21
9.3, None, 2.645, None, None, None, None, None, 1.0, None, None, -6999.0, 2.6, 1.3, 0.2, None, 2.9, -6999.0, None,2020-05-21 17:00:00, 34.0, 34.46,21
8.8, None, 2.282, None, None, None, None, None, 0.0, None, None, -6999.0, 2.3, 1.3, 0.0, None, 3.0, -6999.0, None,2020-05-21 18:00:00, 34.0, 34.06,21
9.2, None, 1.793, None, None, None, None, None, 0.0, None, None, -6999.0, 1.8, 1.8, 0.4, None, 2.3, -6999.0, None,2020-05-21 19:00:00, 34.0, 33.71,21
8.7, None, 1.498, None, None, None, None, None, 1.0, None, None, -6999.0, 1.5, 1.5, 0.1, None, 2.3, -6999.0, None,2020-05-21 20:00:00, 34.0, 34.04,21
8.3, None, 1.324, None, None, None, None, None, 0.0, None, None, -6999.0, 1.3, 1.3, 0.0, None, 2.3, -6999.0, None,2020-05-21 21:00:00, 34.0, 34.04,21
7.3, None, 1.294, None, None, None, None, None, 0.0, None, None, -6999.0, 1.3, 1.2, 0.3, None, 2.3, -6999.0, None,2020-05-21 22:00:00, 34.0, 34.0,21
6.6, None, 1.363, None, None, None, None, None, 1.0, None, None, -6999.0, 1.4, 1.2, 0.5, None, 2.3, -6999.0, None,2020-05-21 23:00:00, 34.0, 34.29,21
7.0, None, 1.09, None, None, None, None, None, 0.0, None, None, -6999.0, 1.1, 1.1, 1.1, None, 2.3, -6999.0, None,2020-05-22 00:00:00, 34.0, 34.16,21
7.8, None, 0.89, None, None, None, None, None, 0.0, None, None, -6999.0, 0.9, 0.9, 1.1, None, 2.3, -6999.0, None,2020-05-22 01:00:00, 34.0, 34.08,21
8.6, None, 0.58, None, None, None, None, None, 0.0, None, None, -6999.0, 0.6, 0.6, 0.8, None, 2.3, -6999.0, None,2020-05-22 02:00:00, 34.0, 34.09,21
9.2, None, 0.185, None, None, None, None, None, 0.0, None, None, -6999.0, 0.2, 0.2, 0.9, None, 2.3, -6999.0, None,2020-05-22 03:00:00, 34.0, 33.99,21
9.3, None, 0.133, None, None, None, None, None, 1.0, None, None, -6999.0, 0.1, 0.1, 0.9, None, 2.3, -6999.0, None,2020-05-22 04:00:00, 35.0, 34.71,21
10.4, None, 0.11, None, None, None, None, None, 0.0, None, None, -6999.0, 0.1, 0.1, 1.1, None, 2.3, -6999.0, None,2020-05-22 05:00:00, 35.0, 34.93,21
10.8, None, 0.21, None, None, None, None, None, -1.0, None, None, -6999.0, 0.2, 0.1, 0.6, None, 2.3, -6999.0, None,2020-05-22 06:00:00, 34.0, 33.82,21
12.2, None, 0.22, None, None, None, None, None, 4.0, None, None, -6999.0, 0.2, 0.2, 1.4, None, 0.2, -6999.0, None,2020-05-22 07:00:00, 37.0, 37.29,21
13.6, None, 0.31, None, None, None, None, None, 0.0, None, None, -6999.0, 0.3, 0.2, 1.4, None, 0.3, -6999.0, None,2020-05-22 08:00:00, 37.0, 37.33,21
14.8, None, 0.69, None, None, None, None, None, 1.0, None, None, -6999.0, 0.7, 0.2, 1.6, None, 0.7, -6999.0, None,2020-05-22 09:00:00, 38.0, 37.83,21
15.9, None, 1.188, None, None, None, None, None, 0.0, None, None, -6999.0, 1.2, 0.2, 1.8, None, 1.2, -6999.0, None,2020-05-22 10:00:00, 38.0, 37.82,21
16.9, None, 1.884, None, None, None, None, None, 0.0, None, None, -6999.0, 1.9, 0.2, 1.3, None, 1.9, -6999.0, None,2020-05-22 11:00:00, 38.0, 37.89,21
17.7, None, 2.183, None, None, None, None, None, 0.0, None, None, -6999.0, 2.2, 0.2, 1.1, None, 2.3, -6999.0, None,2020-05-22 12:00:00, 38.0, 37.62,21
18.2, None, 2.813, None, None, None, None, None, -1.0, None, None, -6999.0, 2.8, 0.2, 0.5, None, 3.1, -6999.0, None,2020-05-22 13:00:00, 37.0, 36.97,21
18.7, None, 2.77, None, None, None, None, None, -1.0, None, None, -6999.0, 2.8, 0.2, 0.5, None, 3.1, -6999.0, None,2020-05-22 14:00:00, 36.0, 35.89,21
18.5, None, 2.958, None, None, None, None, None, -1.0, None, None, -6999.0, 3.0, 0.2, 0.5, None, 3.1, -6999.0, None,2020-05-22 15:00:00, 35.0, 35.15,21
18.6, None, 2.978, None, None, None, None, None, -2.0, None, None, -6999.0, 3.0, 0.2, 0.6, None, 3.1, -6999.0, None,2020-05-22 16:00:00, 33.0, 32.89,21
18.6, None, 2.888, None, None, None, None, None, 2.0, None, None, -6999.0, 2.9, 0.2, 0.2, None, 3.1, -6999.0, None,2020-05-22 17:00:00, 35.0, 34.77,21
18.8, None, 2.671, None, None, None, None, None, 0.0, None, None, -6999.0, 2.7, 0.2, 0.2, None, 3.1, -6999.0, None,2020-05-22 18:00:00, 35.0, 34.59,21
18.4, None, 2.579, None, None, None, None, None, 0.0, None, None, -6999.0, 2.6, 2.5, 0.1, None, 2.7, -6999.0, None,2020-05-22 19:00:00, 34.0, 34.47,21
18.4, None, 2.369, None, None, None, None, None, 0.0, None, None, -6999.0, 2.4, 2.4, 0.1, None, 2.7, -6999.0, None,2020-05-22 20:00:00, 35.0, 34.58,21
18.4, None, 2.331, None, None, None, None, None, 1.0, None, None, -6999.0, 2.3, 2.3, 0.0, None, 2.7, -6999.0, None,2020-05-22 21:00:00, 35.0, 34.87,21
18.1, None, 2.478, None, None, None, None, None, 0.0, None, None, -6999.0, 2.5, 2.0, 0.0, None, 2.7, -6999.0, None,2020-05-22 22:00:00, 35.0, 34.84,21
17.9, None, 2.263, None, None, None, None, None, 0.0, None, None, -6999.0, 2.3, 2.0, 0.3, None, 2.7, -6999.0, None,2020-05-22 23:00:00, 35.0, 34.91,21
16.8, None, 2.322, None, None, None, None, None, 0.0, None, None, -6999.0, 2.3, 2.0, 0.1, None, 2.7, -6999.0, None,2020-05-23 00:00:00, 35.0, 34.75,21
15.7, None, 2.209, None, None, None, None, None, 0.0, None, None, -6999.0, 2.2, 2.0, 0.1, None, 2.7, -6999.0, None,2020-05-23 01:00:00, 34.0, 34.36,21
14.9, None, 2.111, None, None, None, None, None, -1.0, None, None, -6999.0, 2.1, 1.9, 0.1, None, 2.7, -6999.0, None,2020-05-23 02:00:00, 34.0, 33.81,21
14.0, None, 1.792, None, None, None, None, None, -1.0, None, None, -6999.0, 1.8, 1.7, 0.1, None, 2.7, -6999.0, None,2020-05-23 03:00:00, 32.0, 32.38,21
13.4, None, 1.812, None, None, None, None, None, 2.0, None, None, -6999.0, 1.8, 1.6, 0.3, None, 2.7, -6999.0, None,2020-05-23 04:00:00, 34.0, 33.66,21
12.7, None, 1.494, None, None, None, None, None, 0.0, None, None, -6999.0, 1.5, 1.5, 0.4, None, 2.7, -6999.0, None,2020-05-23 05:00:00, 34.0, 33.87,21
12.1, None, 1.822, None, None, None, None, None, 0.0, None, None, -6999.0, 1.8, 1.5, 0.0, None, 2.7, -6999.0, None,2020-05-23 06:00:00, 34.0, 33.91,21
10.7, None, 2.023, None, None, None, None, None, 0.0, None, None, -6999.0, 2.0, 1.7, 0.1, None, 2.0, -6999.0, None,2020-05-23 07:00:00, 34.0, 33.61,21
9.3, None, 2.731, None, None, None, None, None, 0.0, None, None, -6999.0, 2.7, 1.7, 0.1, None, 2.7, -6999.0, None,2020-05-23 08:00:00, 34.0, 33.6,21
None, None, 2.997, None, None, None, None, None, -1.0, None, None, -6999.0, 3.0, 1.7, -0.1, None, 3.0, -6999.0, None,2020-05-23 09:00:00, 33.0, 33.06,21
None, None, 4.132, None, None, None, None, None, 0.0, None, None, -6999.0, 4.1, 1.7, -0.1, None, 4.2, -6999.0, None,2020-05-23 10:00:00, 33.0, 32.9,21
None, None, 3.877, None, None, None, None, None, 0.0, None, None, -6999.0, 3.9, 1.7, 0.0, None, 4.2, -6999.0, None,2020-05-23 11:00:00, 32.0, 32.45,21
None, None, 4.622, None, None, None, None, None, 0.0, None, None, -6999.0, 4.6, 1.7, -0.1, None, 4.6, -6999.0, None,2020-05-23 12:00:00, 32.0, 32.08,21
None, None, 4.791, None, None, None, None, None, -1.0, None, None, -6999.0, 4.8, 1.7, 0.0, None, 5.0, -6999.0, None,2020-05-23 13:00:00, 31.0, 31.32,21
None, None, 5.166, None, None, None, None, None, -1.0, None, None, -6999.0, 5.2, 1.7, 0.0, None, 5.1, -6999.0, None,2020-05-23 14:00:00, 30.0, 30.48,21
None, None, 5.338, None, None, None, None, None, -1.0, None, None, -6999.0, 5.3, 1.7, -0.1, None, 5.4, -6999.0, None,2020-05-23 15:00:00, 30.0, 29.6,21
None, None, 5.201, None, None, None, None, None, 0.0, None, None, -6999.0, 5.2, 1.7, 0.0, None, 5.7, -6999.0, None,2020-05-23 16:00:00, 30.0, 29.75,21
None, None, 5.328, None, None, None, None, None, 1.0, None, None, -6999.0, 5.3, 1.7, -0.1, None, 5.7, -6999.0, None,2020-05-23 17:00:00, 30.0, 30.14,21
None, None, 5.028, None, None, None, None, None, -1.0, None, None, -6999.0, 5.0, 1.7, 0.0, None, 5.7, -6999.0, None,2020-05-23 18:00:00, 30.0, 29.51,21
