CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
5.042, 55.93, None, None, 9.2, 41.24, 2.584, 204.8, -3.0, 2.6, 5.0, 4.9, 0.0, -3.0, 205.0, 9.2, None, None, 56.0, None,2020-05-20 00:00:00, -6999.0, None, -6999.0, -6999.0,21
5.095, 57.9, None, None, 14.0, 2.883, 5.893, 289.9, -2.0, 5.9, 5.1, 4.5, 0.0, -2.0, 290.0, 9.2, None, None, 58.0, None,2020-05-20 01:00:00, -6999.0, None, -6999.0, -6999.0,21
4.512, 58.99, None, None, 10.0, 3.556, 3.304, 293.1, -3.0, 3.3, 4.5, 4.5, 0.0, -3.0, 293.0, 9.2, None, None, 59.0, None,2020-05-20 02:00:00, -6999.0, None, -6999.0, -6999.0,21
3.88, 65.1, None, None, 17.2, 0.465, 7.04, 294.7, -2.0, 7.0, 3.9, 3.9, 0.0, -2.0, 295.0, 9.2, None, None, 65.0, None,2020-05-20 03:00:00, -6999.0, None, -6999.0, -6999.0,21
4.026, 64.97, None, None, 18.4, 27.31, 9.12, 240.5, -2.0, 9.1, 4.0, 3.7, 0.0, -2.0, 241.0, 9.2, None, None, 65.0, None,2020-05-20 04:00:00, -6999.0, None, -6999.0, -6999.0,21
3.494, 72.9, None, None, 17.8, 10.22, 12.54, 295.3, -1.0, 12.5, 3.5, 3.4, 0.0, -1.0, 295.0, 9.2, None, None, 73.0, None,2020-05-20 05:00:00, -6999.0, None, -6999.0, -6999.0,21
3.449, 72.4, None, None, 22.3, 15.96, 14.23, 293.7, -1.0, 14.2, 3.4, 3.1, 0.0, -1.0, 294.0, 9.2, None, None, 72.0, None,2020-05-20 06:00:00, -6999.0, None, -6999.0, -6999.0,21
3.443, 73.2, None, None, 21.7, 4.701, 15.29, 297.6, -1.0, 15.3, 3.4, 3.3, 0.0, -1.0, 298.0, 3.6, None, None, 73.0, None,2020-05-20 07:00:00, -6999.0, None, -6999.0, -6999.0,21
3.686, 72.2, None, None, 18.1, 20.72, 10.13, 270.1, -1.0, 10.1, 3.7, 3.3, 0.0, -1.0, 270.0, 4.1, None, None, 72.0, None,2020-05-20 08:00:00, -6999.0, None, -6999.0, -6999.0,21
4.356, 69.04, None, None, 20.0, 12.23, 13.99, 278.1, -1.0, 14.0, 4.4, 3.3, 0.0, -1.0, 278.0, 4.4, None, None, 69.0, None,2020-05-20 09:00:00, -6999.0, None, -6999.0, -6999.0,21
4.535, 69.29, None, None, 22.2, 11.47, 15.24, 297.6, -1.0, 15.2, 4.5, 3.3, 0.0, -1.0, 298.0, 4.5, None, None, 69.0, None,2020-05-20 10:00:00, -6999.0, None, -6999.0, -6999.0,21
5.02, 67.26, None, None, 22.9, 10.64, 16.67, 288.5, -1.0, 16.7, 5.0, 3.3, 0.0, -1.0, 289.0, 5.0, None, None, 67.0, None,2020-05-20 11:00:00, -6999.0, None, -6999.0, -6999.0,21
5.692, 64.53, None, None, 18.6, 13.61, 10.9, 277.9, 0.0, 10.9, 5.7, 3.3, 0.0, 0.0, 278.0, 5.8, None, None, 65.0, None,2020-05-20 12:00:00, -6999.0, None, -6999.0, -6999.0,21
9.9, 48.35, None, None, 15.7, 10.81, 4.408, 251.2, 0.0, 4.4, 9.9, 3.3, 0.0, 0.0, 251.0, 10.7, None, None, 48.0, None,2020-05-20 13:00:00, -6999.0, None, -6999.0, -6999.0,21
