pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 12.6, 12.56, 12.6, 0.0, None, 27.6, -6999.0, None,2020-05-20 00:00:00, None, -6999.0,21
None, 11.5, 11.52, 11.5, 0.0, None, 27.6, -6999.0, None,2020-05-20 01:00:00, None, -6999.0,21
None, 10.8, 10.76, 10.8, 0.0, None, 27.6, -6999.0, None,2020-05-20 02:00:00, None, -6999.0,21
None, 10.3, 10.25, 10.3, 0.0, None, 27.6, -6999.0, None,2020-05-20 03:00:00, None, -6999.0,21
None, 10.1, 10.11, 10.1, 0.1, None, 27.6, -6999.0, None,2020-05-20 04:00:00, None, -6999.0,21
None, 10.5, 10.49, 10.1, 0.6, None, 27.6, -6999.0, None,2020-05-20 05:00:00, None, -6999.0,21
None, 11.0, 10.95, 10.1, -0.5, None, 27.6, -6999.0, None,2020-05-20 06:00:00, None, -6999.0,21
None, 12.7, 12.71, 10.9, -0.2, None, 12.7, -6999.0, None,2020-05-20 07:00:00, None, -6999.0,21
None, 13.9, 13.92, 10.9, -0.1, None, 13.9, -6999.0, None,2020-05-20 08:00:00, None, -6999.0,21
None, 16.9, 16.94, 10.9, -0.1, None, 16.9, -6999.0, None,2020-05-20 09:00:00, None, -6999.0,21
None, 20.2, 20.16, 10.9, 0.2, None, 20.1, -6999.0, None,2020-05-20 10:00:00, None, -6999.0,21
None, 22.9, 22.94, 10.9, -0.1, None, 22.9, -6999.0, None,2020-05-20 11:00:00, None, -6999.0,21
None, 25.2, 25.18, 10.9, 0.0, None, 25.2, -6999.0, None,2020-05-20 12:00:00, None, -6999.0,21
None, 26.9, 26.85, 10.9, 0.1, None, 26.8, -6999.0, None,2020-05-20 13:00:00, None, -6999.0,21
None, 29.0, 28.96, 10.9, 0.9, None, 28.9, -6999.0, None,2020-05-20 14:00:00, None, -6999.0,21
None, 31.4, 31.35, 10.9, 0.0, None, 31.3, -6999.0, None,2020-05-20 15:00:00, None, -6999.0,21
None, 31.3, 31.26, 10.9, 0.0, None, 31.5, -6999.0, None,2020-05-20 16:00:00, None, -6999.0,21
None, 29.6, 29.61, 10.9, -1.0, None, 31.5, -6999.0, None,2020-05-20 17:00:00, None, -6999.0,21
None, 27.7, 27.65, 10.9, -1.0, None, 31.5, -6999.0, None,2020-05-20 18:00:00, None, -6999.0,21
None, 24.4, 24.38, 24.4, -1.0, None, 27.7, -6999.0, None,2020-05-20 19:00:00, None, -6999.0,21
None, 21.9, 21.89, 21.9, 0.0, None, 27.7, -6999.0, None,2020-05-20 20:00:00, None, -6999.0,21
None, 19.8, 19.75, 19.8, 0.0, None, 27.7, -6999.0, None,2020-05-20 21:00:00, None, -6999.0,21
None, 18.1, 18.08, 18.1, 0.0, None, 27.7, -6999.0, None,2020-05-20 22:00:00, None, -6999.0,21
None, 17.1, 17.09, 17.1, 0.0, None, 27.7, -6999.0, None,2020-05-20 23:00:00, None, -6999.0,21
None, 16.1, 16.09, 16.1, 0.0, None, 27.7, -6999.0, None,2020-05-21 00:00:00, None, -6999.0,21
None, 15.5, 15.54, 15.6, 0.0, None, 27.7, -6999.0, None,2020-05-21 01:00:00, None, -6999.0,21
None, 14.2, 14.18, 14.2, 1.0, None, 27.7, -6999.0, None,2020-05-21 02:00:00, None, -6999.0,21
None, 13.7, 13.73, 13.8, 0.0, None, 27.7, -6999.0, None,2020-05-21 03:00:00, None, -6999.0,21
None, 13.4, 13.4, 13.4, 0.0, None, 27.7, -6999.0, None,2020-05-21 04:00:00, None, -6999.0,21
None, 13.1, 13.14, 13.1, 0.0, None, 27.7, -6999.0, None,2020-05-21 05:00:00, None, -6999.0,21
None, 12.9, 12.91, 12.9, 0.9, None, 27.7, -6999.0, None,2020-05-21 06:00:00, None, -6999.0,21
None, 13.1, 13.07, 12.9, -0.6, None, 13.1, -6999.0, None,2020-05-21 07:00:00, None, -6999.0,21
None, 13.5, 13.54, 12.9, 0.7, None, 13.5, -6999.0, None,2020-05-21 08:00:00, None, -6999.0,21
None, 14.0, 14.01, 12.9, -0.3, None, 14.0, -6999.0, None,2020-05-21 09:00:00, None, -6999.0,21
None, 14.8, 14.78, 12.9, 0.3, None, 14.8, -6999.0, None,2020-05-21 10:00:00, None, -6999.0,21
None, 15.5, 15.5, 12.9, -0.2, None, 15.5, -6999.0, None,2020-05-21 11:00:00, None, -6999.0,21
None, 16.9, 16.93, 12.9, -0.1, None, 16.9, -6999.0, None,2020-05-21 12:00:00, None, -6999.0,21
None, 17.6, 17.64, 12.9, -0.1, None, 17.6, -6999.0, None,2020-05-21 13:00:00, None, -6999.0,21
None, 18.1, 18.07, 12.9, 0.1, None, 18.1, -6999.0, None,2020-05-21 14:00:00, None, -6999.0,21
None, 18.2, 18.15, 12.9, 0.2, None, 18.2, -6999.0, None,2020-05-21 15:00:00, None, -6999.0,21
None, 18.6, 18.56, 12.9, 0.2, None, 18.6, -6999.0, None,2020-05-21 16:00:00, None, -6999.0,21
None, 18.7, 18.66, 12.9, 0.0, None, 18.7, -6999.0, None,2020-05-21 17:00:00, None, -6999.0,21
None, 17.6, 17.64, 12.9, -1.0, None, 18.7, -6999.0, None,2020-05-21 18:00:00, None, -6999.0,21
None, 16.0, 16.02, 16.1, 0.0, None, 17.7, -6999.0, None,2020-05-21 19:00:00, None, -6999.0,21
None, 14.4, 14.41, 14.4, 0.2, None, 17.7, -6999.0, None,2020-05-21 20:00:00, None, -6999.0,21
