RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
96.9, None, None, None,0.208,274.2, None, None,0.0,967.0, None, None, None, None, None,24.98, None, None,0.495, None, None, None, None,38.56, None, None, None, None, None, None,2016-01-15 00:00:00, None,3
97.0, None, None, None,0.179,300.0, None, None,0.0,967.0, None, None, None, None, None,25.02, None, None,0.47, None, None, None, None,53.67, None, None, None, None, None, None,2016-01-15 01:00:00, None,3
97.1, None, None, None,0.464,256.6, None, None,0.0,968.0, None, None, None, None, None,24.98, None, None,0.513, None, None, None, None,63.78, None, None, None, None, None, None,2016-01-15 02:00:00, None,3
97.1, None, None, None,0.756,214.1, None, None,0.0,968.0, None, None, None, None, None,24.95, None, None,0.497, None, None, None, None,49.92, None, None, None, None, None, None,2016-01-15 03:00:00, None,3
97.1, None, None, None,0.828,240.9, None, None,0.0,968.0, None, None, None, None, None,24.87, None, None,0.414, None, None, None, None,35.83, None, None, None, None, None, None,2016-01-15 04:00:00, None,3
97.2, None, None, None,0.417,174.9, None, None,0.0,968.0, None, None, None, None, None,24.9, None, None,0.332, None, None, None, None,53.33, None, None, None, None, None, None,2016-01-15 05:00:00, None,3
97.1, None, None, None,0.831,243.3, None, None,0.0,969.0, None, None, None, None, None,24.84, None, None,0.274, None, None, None, None,72.46, None, None, None, None, None, None,2016-01-15 06:00:00, None,3
97.1, None, None, None,0.965,226.0, None, None,0.0,969.0, None, None, None, None, None,24.78, None, None,0.28, None, None, None, None,45.59, None, None, None, None, None, None,2016-01-15 07:00:00, None,3
97.2, None, None, None,0.3,84.4, None, None,0.0,969.0, None, None, None, None, None,24.68, None, None,0.231, None, None, None, None,71.78, None, None, None, None, None, None,2016-01-15 08:00:00, None,3
96.9, None, None, None,0.058,88.6, None, None,0.0,970.0, None, None, None, None, None,24.53, None, None,0.707, None, None, None, None,52.52, None, None, None, None, None, None,2016-01-15 09:00:00, None,3
96.9, None, None, None,0.374,328.5, None, None,0.0,971.0, None, None, None, None, None,24.6, None, None,0.636, None, None, None, None,65.07, None, None, None, None, None, None,2016-01-15 10:00:00, None,3
95.5, None, None, None,1.248,355.3, None, None,0.0,972.0, None, None, None, None, None,24.72, None, None,0.722, None, None, None, None,72.95, None, None, None, None, None, None,2016-01-15 11:00:00, None,3
92.0, None, None, None,1.076,348.6, None, None,0.0,971.0, None, None, None, None, None,24.65, None, None,1.599, None, None, None, None,50.59, None, None, None, None, None, None,2016-01-15 12:00:00, None,3
87.4, None, None, None,0.648,339.8, None, None,0.0,971.0, None, None, None, None, None,24.64, None, None,1.948, None, None, None, None,34.95, None, None, None, None, None, None,2016-01-15 13:00:00, None,3
88.5, None, None, None,1.75,5.179, None, None,0.0,971.0, None, None, None, None, None,24.63, None, None,2.143, None, None, None, None,42.68, None, None, None, None, None, None,2016-01-15 14:00:00, None,3
88.6, None, None, None,0.428,268.2, None, None,1.0,971.0, None, None, None, None, None,24.54, None, None,2.367, None, None, None, None,63.3, None, None, None, None, None, None,2016-01-15 15:00:00, None,3
92.7, None, None, None,0.2,156.7, None, None,0.0,971.0, None, None, None, None, None,24.66, None, None,1.432, None, None, None, None,39.1, None, None, None, None, None, None,2016-01-15 16:00:00, None,3
94.1, None, None, None,0.571,159.6, None, None,0.0,971.0, None, None, None, None, None,24.71, None, None,1.183, None, None, None, None,23.45, None, None, None, None, None, None,2016-01-15 17:00:00, None,3
95.0, None, None, None,0.534,156.2, None, None,0.0,971.0, None, None, None, None, None,24.65, None, None,1.004, None, None, None, None,7.785, None, None, None, None, None, None,2016-01-15 18:00:00, None,3
95.5, None, None, None,0.168,159.6, None, None,0.0,971.0, None, None, None, None, None,24.63, None, None,0.658, None, None, None, None,27.73, None, None, None, None, None, None,2016-01-15 19:00:00, None,3
95.7, None, None, None,0.181,156.6, None, None,0.0,971.0, None, None, None, None, None,24.61, None, None,0.753, None, None, None, None,51.17, None, None, None, None, None, None,2016-01-15 20:00:00, None,3
95.8, None, None, None,0.138,124.0, None, None,0.0,971.0, None, None, None, None, None,24.57, None, None,0.808, None, None, None, None,66.68, None, None, None, None, None, None,2016-01-15 21:00:00, None,3
96.0, None, None, None,0.54,175.5, None, None,0.0,971.0, None, None, None, None, None,24.55, None, None,0.549, None, None, None, None,46.13, None, None, None, None, None, None,2016-01-15 22:00:00, None,3
96.2, None, None, None,0.531,150.2, None, None,0.0,971.0, None, None, None, None, None,24.5, None, None,0.422, None, None, None, None,30.67, None, None, None, None, None, None,2016-01-15 23:00:00, None,3
95.8, None, None, None,1.023,157.3, None, None,0.0,971.0, None, None, None, None, None,24.47, None, None,0.082, None, None, None, None,31.94, None, None, None, None, None, None,2016-01-16 00:00:00, None,3
95.7, None, None, None,1.218,168.6, None, None,-1.0,970.0, None, None, None, None, None,24.44, None, None,-0.013, None, None, None, None,35.11, None, None, None, None, None, None,2016-01-16 01:00:00, None,3
95.3, None, None, None,1.863,153.0, None, None,-1.0,970.0, None, None, None, None, None,24.49, None, None,-0.256, None, None, None, None,34.08, None, None, None, None, None, None,2016-01-16 02:00:00, None,3
94.7, None, None, None,1.37,154.3, None, None,-1.0,970.0, None, None, None, None, None,24.48, None, None,-0.19, None, None, None, None,30.91, None, None, None, None, None, None,2016-01-16 03:00:00, None,3
93.4, None, None, None,1.258,181.6, None, None,-1.0,969.0, None, None, None, None, None,24.45, None, None,-0.181, None, None, None, None,41.1, None, None, None, None, None, None,2016-01-16 04:00:00, None,3
92.2, None, None, None,1.255,150.1, None, None,-1.0,969.0, None, None, None, None, None,24.42, None, None,-0.157, None, None, None, None,47.28, None, None, None, None, None, None,2016-01-16 05:00:00, None,3
92.2, None, None, None,0.824,130.0, None, None,-1.0,968.0, None, None, None, None, None,24.49, None, None,-0.288, None, None, None, None,50.0, None, None, None, None, None, None,2016-01-16 06:00:00, None,3
92.5, None, None, None,0.367,153.0, None, None,-1.0,968.0, None, None, None, None, None,24.45, None, None,-0.249, None, None, None, None,40.97, None, None, None, None, None, None,2016-01-16 07:00:00, None,3
93.2, None, None, None,0.472,176.2, None, None,-1.0,967.0, None, None, None, None, None,24.32, None, None,-0.478, None, None, None, None,58.67, None, None, None, None, None, None,2016-01-16 08:00:00, None,3
94.0, None, None, None,0.266,344.1, None, None,-1.0,966.0, None, None, None, None, None,25.24, None, None,-0.447, None, None, None, None,61.77, None, None, None, None, None, None,2016-01-16 09:00:00, None,3
94.4, None, None, None,0.006,342.2, None, None,-1.0,966.0, None, None, None, None, None,26.2, None, None,-0.11, None, None, None, None,45.09, None, None, None, None, None, None,2016-01-16 10:00:00, None,3
94.3, None, None, None,0.006,254.9, None, None,-1.0,966.0, None, None, None, None, None,27.46, None, None,-0.102, None, None, None, None,54.7, None, None, None, None, None, None,2016-01-16 11:00:00, None,3
94.3, None, None, None,1.056,16.84, None, None,-1.0,965.0, None, None, None, None, None,28.19, None, None,0.217, None, None, None, None,51.67, None, None, None, None, None, None,2016-01-16 12:00:00, None,3
94.5, None, None, None,0.347,218.1, None, None,0.0,965.0, None, None, None, None, None,28.98, None, None,0.357, None, None, None, None,71.34, None, None, None, None, None, None,2016-01-16 13:00:00, None,3
94.4, None, None, None,0.006,165.0, None, None,0.0,965.0, None, None, None, None, None,29.45, None, None,0.749, None, None, None, None,74.68, None, None, None, None, None, None,2016-01-16 14:00:00, None,3
94.6, None, None, None,1.253,25.84, None, None,0.0,965.0, None, None, None, None, None,30.57, None, None,0.584, None, None, None, None,60.89, None, None, None, None, None, None,2016-01-16 15:00:00, None,3
95.1, None, None, None,0.82,226.6, None, None,0.0,966.0, None, None, None, None, None,30.26, None, None,0.572, None, None, None, None,76.11, None, None, None, None, None, None,2016-01-16 16:00:00, None,3
95.8, None, None, None,0.074,205.2, None, None,0.0,966.0, None, None, None, None, None,31.13, None, None,0.46, None, None, None, None,30.78, None, None, None, None, None, None,2016-01-16 17:00:00, None,3
96.1, None, None, None,0.201,182.5, None, None,0.0,967.0, None, None, None, None, None,31.1, None, None,0.482, None, None, None, None,37.2, None, None, None, None, None, None,2016-01-16 18:00:00, None,3
96.5, None, None, None,0.006,153.6, None, None,0.0,967.0, None, None, None, None, None,31.21, None, None,0.464, None, None, None, None,24.59, None, None, None, None, None, None,2016-01-16 19:00:00, None,3
96.7, None, None, None,0.006,171.3, None, None,0.0,967.0, None, None, None, None, None,31.17, None, None,0.501, None, None, None, None,21.33, None, None, None, None, None, None,2016-01-16 20:00:00, None,3
96.9, None, None, None,0.416,168.1, None, None,0.0,968.0, None, None, None, None, None,31.07, None, None,0.505, None, None, None, None,23.17, None, None, None, None, None, None,2016-01-16 21:00:00, None,3
97.1, None, None, None,1.27,166.1, None, None,0.0,969.0, None, None, None, None, None,31.24, None, None,0.559, None, None, None, None,39.52, None, None, None, None, None, None,2016-01-16 22:00:00, None,3
97.0, None, None, None,1.398,160.0, None, None,0.0,969.0, None, None, None, None, None,30.56, None, None,0.562, None, None, None, None,30.16, None, None, None, None, None, None,2016-01-16 23:00:00, None,3
97.2, None, None, None,1.801,151.4, None, None,0.0,970.0, None, None, None, None, None,30.54, None, None,0.606, None, None, None, None,35.06, None, None, None, None, None, None,2016-01-17 00:00:00, None,3
97.2, None, None, None,1.972,152.1, None, None,0.0,970.0, None, None, None, None, None,30.54, None, None,0.703, None, None, None, None,34.24, None, None, None, None, None, None,2016-01-17 01:00:00, None,3
97.2, None, None, None,1.394,160.1, None, None,0.0,971.0, None, None, None, None, None,30.73, None, None,0.717, None, None, None, None,26.68, None, None, None, None, None, None,2016-01-17 02:00:00, None,3
97.3, None, None, None,2.272,151.7, None, None,0.0,971.0, None, None, None, None, None,31.06, None, None,0.834, None, None, None, None,28.5, None, None, None, None, None, None,2016-01-17 03:00:00, None,3
97.3, None, None, None,1.927,153.7, None, None,0.0,971.0, None, None, None, None, None,31.26, None, None,0.84, None, None, None, None,37.85, None, None, None, None, None, None,2016-01-17 04:00:00, None,3
97.4, None, None, None,1.584,159.0, None, None,0.0,971.0, None, None, None, None, None,31.18, None, None,0.847, None, None, None, None,14.42, None, None, None, None, None, None,2016-01-17 05:00:00, None,3
97.2, None, None, None,2.501,150.1, None, None,0.0,970.0, None, None, None, None, None,31.06, None, None,0.881, None, None, None, None,25.74, None, None, None, None, None, None,2016-01-17 06:00:00, None,3
97.3, None, None, None,2.21,152.1, None, None,0.0,970.0, None, None, None, None, None,30.45, None, None,0.722, None, None, None, None,18.15, None, None, None, None, None, None,2016-01-17 07:00:00, None,3
97.4, None, None, None,2.807,142.3, None, None,0.0,969.0, None, None, None, None, None,30.13, None, None,0.695, None, None, None, None,30.84, None, None, None, None, None, None,2016-01-17 08:00:00, None,3
96.9, None, None, None,2.942,130.6, None, None,0.0,968.0, None, None, None, None, None,29.98, None, None,0.808, None, None, None, None,51.36, None, None, None, None, None, None,2016-01-17 09:00:00, None,3
96.8, None, None, None,1.595,148.5, None, None,1.0,968.0, None, None, None, None, None,30.1, None, None,1.369, None, None, None, None,33.04, None, None, None, None, None, None,2016-01-17 10:00:00, None,3
94.5, None, None, None,4.092,77.56, None, None,1.0,967.0, None, None, None, None, None,30.48, None, None,1.685, None, None, None, None,60.69, None, None, None, None, None, None,2016-01-17 11:00:00, None,3
95.6, None, None, None,1.586,146.8, None, None,1.0,967.0, None, None, None, None, None,30.48, None, None,1.569, None, None, None, None,44.47, None, None, None, None, None, None,2016-01-17 12:00:00, None,3
95.2, None, None, None,9.14,25.47, None, None,0.0,966.0, None, None, None, None, None,29.7, None, None,1.134, None, None, None, None,41.05, None, None, None, None, None, None,2016-01-17 13:00:00, None,3
93.6, None, None, None,4.591,49.57, None, None,1.0,965.0, None, None, None, None, None,29.62, None, None,1.612, None, None, None, None,57.19, None, None, None, None, None, None,2016-01-17 14:00:00, None,3
