ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,-3.2,0.0,2016-01-15,16.0,1.5,3,,,,,,
6.2,0.0,-4.2,7.2,2016-01-16,15.0,0.5,3,,,,,,
0.0,0.0,-3.1,0.0,2016-01-17,22.0,2.0,3,,,,,,
0.2,0.2,-0.6,0.0,2016-01-18,20.0,4.1,3,,,,,,
5.2,2.2,-2.3,3.0,2016-01-19,15.0,3.9,3,,,,,,
1.2,1.0,-0.4,0.2,2016-01-20,17.0,3.3,3,,,,,,
0.4,0.2,-1.1,0.2,2016-01-21,16.0,4.5,3,,,,,,
,,,,2016-01-15 00:00:00,,,3,, None, 2.636, None,91.0,0.607
,,,,2016-01-15 01:00:00,,,3,, None, 3.505, None,93.6,0.617
,,,,2016-01-15 02:00:00,,,3,, None, 3.834, None,93.2,0.352
,,,,2016-01-15 03:00:00,,,3,, None, 4.869, None,92.0,-0.167
,,,,2016-01-15 04:00:00,,,3,, None, 4.341, None,90.6,-0.295
,,,,2016-01-15 05:00:00,,,3,, None, 4.079, None,90.3,-0.498
,,,,2016-01-15 06:00:00,,,3,, None, 4.649, None,89.5,-0.736
,,,,2016-01-15 07:00:00,,,3,, None, 5.754, None,90.0,-0.707
,,,,2016-01-15 08:00:00,,,3,, None, 6.354, None,88.1,-0.842
,,,,2016-01-15 09:00:00,,,3,, None, 6.766, None,86.7,-0.914
,,,,2016-01-15 10:00:00,,,3,, None, 6.56, None,84.4,-0.704
,,,,2016-01-15 11:00:00,,,3,, None, 5.684, None,81.2,-0.235
,,,,2016-01-15 12:00:00,,,3,, None, 4.264, None,77.14,0.601
,,,,2016-01-15 13:00:00,,,3,, None, 3.664, None,75.72,0.799
,,,,2016-01-15 14:00:00,,,3,, None, 2.874, None,74.39,1.263
,,,,2016-01-15 15:00:00,,,3,, None, 3.195, None,72.37,1.429
,,,,2016-01-15 16:00:00,,,3,, None, 4.53, None,75.43,0.873
,,,,2016-01-15 17:00:00,,,3,, None, 6.398, None,78.11,0.149
,,,,2016-01-15 18:00:00,,,3,, None, 6.943, None,81.4,-0.456
,,,,2016-01-15 19:00:00,,,3,, None, 7.088, None,81.1,-0.779
