ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 227.0, 678.0, None, None,2020-06-10 00:00:00, 10.8, None, 143.0, None,24
None, 227.0, 674.0, None, None,2020-06-10 01:00:00, 10.6, None, 142.0, None,24
None, 227.0, 670.0, None, None,2020-06-10 02:00:00, 10.8, None, 142.0, None,24
None, 227.0, 667.0, None, None,2020-06-10 03:00:00, 8.6, None, 142.0, None,24
None, 227.0, 664.0, None, None,2020-06-10 04:00:00, 8.3, None, 142.0, None,24
None, 227.0, 663.0, None, None,2020-06-10 05:00:00, 7.3, None, 141.0, None,24
None, 227.0, 661.0, None, None,2020-06-10 06:00:00, 6.7, None, 141.0, None,24
None, 227.0, 659.0, None, None,2020-06-10 07:00:00, 6.5, None, 140.0, None,24
None, 227.0, 657.0, None, None,2020-06-10 08:00:00, 6.1, None, 140.0, None,24
None, 227.0, 656.0, None, None,2020-06-10 09:00:00, 5.7, None, 140.0, None,24
None, 227.0, 655.0, None, None,2020-06-10 10:00:00, 5.0, None, 139.0, None,24
None, 227.0, 654.0, None, None,2020-06-10 11:00:00, 5.1, None, 139.0, None,24
None, 227.0, 653.0, None, None,2020-06-10 12:00:00, 5.1, None, 139.0, None,24
None, 227.0, 652.0, None, None,2020-06-10 13:00:00, 5.0, None, 139.0, None,24
None, 227.0, 652.0, None, None,2020-06-10 14:00:00, 5.3, None, 138.0, None,24
None, 228.0, 651.0, None, None,2020-06-10 15:00:00, 5.3, None, 138.0, None,24
None, 227.0, 651.0, None, None,2020-06-10 16:00:00, 6.6, None, 138.0, None,24
None, 227.0, 650.0, None, None,2020-06-10 17:00:00, 8.5, None, 138.0, None,24
None, 228.0, 650.0, None, None,2020-06-10 18:00:00, 9.7, None, 138.0, None,24
None, 227.0, 649.0, None, None,2020-06-10 19:00:00, 11.5, None, 138.0, None,24
None, 228.0, 648.0, None, None,2020-06-10 20:00:00, 13.1, None, 137.0, None,24
