AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-8.6, None, 360.6,2023-02-12 00:00:00, None, None,7
-8.3, None, 360.4,2023-02-12 00:15:00, None, None,7
-7.9, None, 381.0,2023-02-12 00:30:00, None, None,7
-8.0, None, 380.8,2023-02-12 00:45:00, None, None,7
-7.9, None, 381.2,2023-02-12 01:00:00, None, None,7
-7.8, None, 360.4,2023-02-12 01:15:00, None, None,7
-7.7, None, 360.4,2023-02-12 01:30:00, None, None,7
-7.7, None, 360.4,2023-02-12 01:45:00, None, None,7
-7.6, None, 360.5,2023-02-12 02:00:00, None, None,7
-7.3, None, 360.3,2023-02-12 02:15:00, None, None,7
-7.2, None, 360.2,2023-02-12 02:30:00, None, None,7
-7.0, None, 380.8,2023-02-12 02:45:00, None, None,7
-6.9, None, 360.2,2023-02-12 03:00:00, None, None,7
-6.8, None, 360.3,2023-02-12 03:15:00, None, None,7
-6.5, None, 360.3,2023-02-12 03:30:00, None, None,7
-6.5, None, 381.0,2023-02-12 03:45:00, None, None,7
-6.5, None, 360.4,2023-02-12 04:00:00, None, None,7
-6.5, None, 360.5,2023-02-12 04:15:00, None, None,7
-6.4, None, 360.4,2023-02-12 04:30:00, None, None,7
-6.3, None, 380.8,2023-02-12 04:45:00, None, None,7
-6.3, None, 360.6,2023-02-12 05:00:00, None, None,7
-6.2, None, 360.3,2023-02-12 05:15:00, None, None,7
-6.2, None, 360.3,2023-02-12 05:30:00, None, None,7
-6.1, None, 381.0,2023-02-12 05:45:00, None, None,7
-6.1, None, 360.5,2023-02-12 06:00:00, None, None,7
-6.1, None, 360.4,2023-02-12 06:15:00, None, None,7
-6.1, None, 360.6,2023-02-12 06:30:00, None, None,7
-6.1, None, 381.2,2023-02-12 06:45:00, None, None,7
-6.0, None, 360.9,2023-02-12 07:00:00, None, None,7
-5.9, None, 360.5,2023-02-12 07:15:00, None, None,7
-5.8, None, 360.4,2023-02-12 07:30:00, None, None,7
-5.7, None, 360.8,2023-02-12 07:45:00, None, None,7
-5.6, None, 381.5,2023-02-12 08:00:00, None, None,7
-5.4, None, 360.9,2023-02-12 08:15:00, None, None,7
-5.2, None, 381.5,2023-02-12 08:30:00, None, None,7
-5.1, None, 381.5,2023-02-12 08:45:00, None, None,7
-5.2, None, 381.7,2023-02-12 09:00:00, None, None,7
-5.1, None, 361.4,2023-02-12 09:15:00, None, None,7
-5.0, None, 382.2,2023-02-12 09:30:00, None, None,7
-4.9, None, 361.9,2023-02-12 09:45:00, None, None,7
-4.8, None, 382.7,2023-02-12 10:00:00, None, None,7
-4.8, None, 383.1,2023-02-12 10:15:00, None, None,7
-4.7, None, 362.6,2023-02-12 10:30:00, None, None,7
-4.5, None, 363.1,2023-02-12 10:45:00, None, None,7
-4.4, None, 363.1,2023-02-12 11:00:00, None, None,7
-4.0, None, 363.2,2023-02-12 11:15:00, None, None,7
-4.2, None, 384.1,2023-02-12 11:30:00, None, None,7
-4.0, None, 363.7,2023-02-12 11:45:00, None, None,7
-4.0, None, 364.0,2023-02-12 12:00:00, None, None,7
-4.0, None, 364.1,2023-02-12 12:15:00, None, None,7
-4.0, None, 364.5,2023-02-12 12:30:00, None, None,7
-4.0, None, 364.5,2023-02-12 12:45:00, None, None,7
-4.1, None, 386.0,2023-02-12 13:00:00, None, None,7
-4.0, None, 365.6,2023-02-12 13:15:00, None, None,7
-4.0, None, 386.5,2023-02-12 13:30:00, None, None,7
-4.0, None, 365.9,2023-02-12 13:45:00, None, None,7
-4.0, None, 366.1,2023-02-12 14:00:00, None, None,7
-4.0, None, 366.1,2023-02-12 14:15:00, None, None,7
-4.0, None, 387.1,2023-02-12 14:30:00, None, None,7
-4.0, None, 366.1,2023-02-12 14:45:00, None, None,7
-3.9, None, 366.2,2023-02-12 15:00:00, None, None,7
-4.0, None, 366.2,2023-02-12 15:15:00, None, None,7
-4.1, None, 366.2,2023-02-12 15:30:00, None, None,7
-4.0, None, 387.1,2023-02-12 15:45:00, None, None,7
-4.0, None, 366.1,2023-02-12 16:00:00, None, None,7
-4.1, None, 366.3,2023-02-12 16:15:00, None, None,7
-4.0, None, 366.1,2023-02-12 16:30:00, None, None,7
-3.9, None, 366.2,2023-02-12 16:45:00, None, None,7
-3.9, None, 366.3,2023-02-12 17:00:00, None, None,7
-3.9, None, 366.4,2023-02-12 17:15:00, None, None,7
-3.9, None, 366.3,2023-02-12 17:30:00, None, None,7
-3.9, None, 387.3,2023-02-12 17:45:00, None, None,7
-3.9, None, 387.3,2023-02-12 18:00:00, None, None,7
-3.9, None, 387.3,2023-02-12 18:15:00, None, None,7
-3.8, None, 387.2,2023-02-12 18:30:00, None, None,7
-3.7, None, 366.6,2023-02-12 18:45:00, None, None,7
-3.7, None, 387.4,2023-02-12 19:00:00, None, None,7
-3.6, None, 366.3,2023-02-12 19:15:00, None, None,7
-3.7, None, 387.2,2023-02-12 19:30:00, None, None,7
-3.7, None, 366.3,2023-02-12 19:45:00, None, None,7
-3.7, None, 366.3,2023-02-12 20:00:00, None, None,7
-3.7, None, 366.3,2023-02-12 20:15:00, None, None,7
-3.9, None, 366.6,2023-02-12 20:30:00, None, None,7
-3.8, None, 366.4,2023-02-12 20:45:00, None, None,7
-3.8, None, 387.6,2023-02-12 21:00:00, None, None,7
-3.7, None, 366.5,2023-02-12 21:15:00, None, None,7
-3.7, None, 366.5,2023-02-12 21:30:00, None, None,7
-3.7, None, 387.5,2023-02-12 21:45:00, None, None,7
-3.7, None, 366.8,2023-02-12 22:00:00, None, None,7
-3.8, None, 367.0,2023-02-12 22:15:00, None, None,7
-3.9, None, 366.7,2023-02-12 22:30:00, None, None,7
-3.9, None, 367.0,2023-02-12 22:45:00, None, None,7
-4.0, None, 387.9,2023-02-12 23:00:00, None, None,7
-4.0, None, 366.9,2023-02-12 23:15:00, None, None,7
-4.0, None, 366.7,2023-02-12 23:30:00, None, None,7
-4.0, None, 388.1,2023-02-12 23:45:00, None, None,7
-4.1, None, 387.7,2023-02-13 00:00:00, None, None,7
-4.0, None, 387.8,2023-02-13 00:15:00, None, None,7
-3.9, None, 367.4,2023-02-13 00:30:00, None, None,7
-3.7, None, 388.6,2023-02-13 00:45:00, None, None,7
-3.7, None, 368.0,2023-02-13 01:00:00, None, None,7
-3.7, None, 368.2,2023-02-13 01:15:00, None, None,7
-3.7, None, 389.2,2023-02-13 01:30:00, None, None,7
-3.6, None, 389.0,2023-02-13 01:45:00, None, None,7
-3.6, None, 368.6,2023-02-13 02:00:00, None, None,7
-3.6, None, 390.1,2023-02-13 02:15:00, None, None,7
-3.6, None, 369.2,2023-02-13 02:30:00, None, None,7
-3.7, None, 390.5,2023-02-13 02:45:00, None, None,7
-3.3, None, 390.5,2023-02-13 03:00:00, None, None,7
-3.1, None, 390.5,2023-02-13 03:15:00, None, None,7
-2.9, None, 390.7,2023-02-13 03:30:00, None, None,7
-3.0, None, 369.6,2023-02-13 03:45:00, None, None,7
-3.1, None, 390.8,2023-02-13 04:00:00, None, None,7
-3.4, None, 369.7,2023-02-13 04:15:00, None, None,7
-3.8, None, 369.8,2023-02-13 04:30:00, None, None,7
-4.2, None, 369.5,2023-02-13 04:45:00, None, None,7
-4.4, None, 369.7,2023-02-13 05:00:00, None, None,7
-4.6, None, 390.9,2023-02-13 05:15:00, None, None,7
-4.8, None, 369.8,2023-02-13 05:30:00, None, None,7
-4.8, None, 369.7,2023-02-13 05:45:00, None, None,7
-5.0, None, 369.5,2023-02-13 06:00:00, None, None,7
-5.2, None, 369.6,2023-02-13 06:15:00, None, None,7
-5.3, None, 369.6,2023-02-13 06:30:00, None, None,7
-5.3, None, 369.6,2023-02-13 06:45:00, None, None,7
-5.3, None, 369.9,2023-02-13 07:00:00, None, None,7
-5.2, None, 369.8,2023-02-13 07:15:00, None, None,7
-5.3, None, 369.5,2023-02-13 07:30:00, None, None,7
-5.2, None, 390.7,2023-02-13 07:45:00, None, None,7
-5.2, None, 390.5,2023-02-13 08:00:00, None, None,7
-5.2, None, 369.6,2023-02-13 08:15:00, None, None,7
-5.1, None, 369.6,2023-02-13 08:30:00, None, None,7
-5.0, None, 390.8,2023-02-13 08:45:00, None, None,7
-4.9, None, 390.7,2023-02-13 09:00:00, None, None,7
-4.7, None, 369.5,2023-02-13 09:15:00, None, None,7
-4.6, None, 390.4,2023-02-13 09:30:00, None, None,7
-4.4, None, 390.5,2023-02-13 09:45:00, None, None,7
-4.4, None, 390.6,2023-02-13 10:00:00, None, None,7
-4.4, None, 369.6,2023-02-13 10:15:00, None, None,7
-4.0, None, 390.7,2023-02-13 10:30:00, None, None,7
-4.0, None, 369.6,2023-02-13 10:45:00, None, None,7
