WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
198.5, None, None, None,79.7, None,2022-10-15 00:00:00, None,42
148.4, None, None, None,79.9, None,2022-10-15 01:00:00, None,42
167.0, None, None, None,80.6, None,2022-10-15 02:00:00, None,42
197.4, None, None, None,81.2, None,2022-10-15 03:00:00, None,42
202.2, None, None, None,80.1, None,2022-10-15 04:00:00, None,42
196.7, None, None, None,82.5, None,2022-10-15 05:00:00, None,42
201.7, None, None, None,82.2, None,2022-10-15 06:00:00, None,42
185.0, None, None, None,83.2, None,2022-10-15 07:00:00, None,42
173.2, None, None, None,79.4, None,2022-10-15 08:00:00, None,42
280.3, None, None, None,69.2, None,2022-10-15 09:00:00, None,42
311.1, None, None, None,65.3, None,2022-10-15 10:00:00, None,42
349.9, None, None, None,60.8, None,2022-10-15 11:00:00, None,42
17.1, None, None, None,54.2, None,2022-10-15 12:00:00, None,42
342.1, None, None, None,51.6, None,2022-10-15 13:00:00, None,42
325.6, None, None, None,48.3, None,2022-10-15 14:00:00, None,42
334.0, None, None, None,48.2, None,2022-10-15 15:00:00, None,42
323.1, None, None, None,50.6, None,2022-10-15 16:00:00, None,42
196.0, None, None, None,53.6, None,2022-10-15 17:00:00, None,42
183.5, None, None, None,60.7, None,2022-10-15 18:00:00, None,42
185.2, None, None, None,66.0, None,2022-10-15 19:00:00, None,42
179.2, None, None, None,70.4, None,2022-10-15 20:00:00, None,42
189.3, None, None, None,72.5, None,2022-10-15 21:00:00, None,42
191.6, None, None, None,70.2, None,2022-10-15 22:00:00, None,42
163.7, None, None, None,73.1, None,2022-10-15 23:00:00, None,42
182.4, None, None, None,74.9, None,2022-10-16 00:00:00, None,42
194.3, None, None, None,74.4, None,2022-10-16 01:00:00, None,42
200.7, None, None, None,73.9, None,2022-10-16 02:00:00, None,42
162.2, None, None, None,71.5, None,2022-10-16 03:00:00, None,42
141.1, None, None, None,70.6, None,2022-10-16 04:00:00, None,42
163.1, None, None, None,70.3, None,2022-10-16 05:00:00, None,42
146.7, None, None, None,73.0, None,2022-10-16 06:00:00, None,42
203.4, None, None, None,75.5, None,2022-10-16 07:00:00, None,42
176.4, None, None, None,71.1, None,2022-10-16 08:00:00, None,42
344.0, None, None, None,63.2, None,2022-10-16 09:00:00, None,42
355.4, None, None, None,60.1, None,2022-10-16 10:00:00, None,42
84.8, None, None, None,47.4, None,2022-10-16 11:00:00, None,42
20.7, None, None, None,37.4, None,2022-10-16 12:00:00, None,42
338.5, None, None, None,35.6, None,2022-10-16 13:00:00, None,42
338.4, None, None, None,32.7, None,2022-10-16 14:00:00, None,42
343.5, None, None, None,32.1, None,2022-10-16 15:00:00, None,42
303.7, None, None, None,34.6, None,2022-10-16 16:00:00, None,42
183.8, None, None, None,41.9, None,2022-10-16 17:00:00, None,42
181.6, None, None, None,50.6, None,2022-10-16 18:00:00, None,42
162.4, None, None, None,51.2, None,2022-10-16 19:00:00, None,42
116.1, None, None, None,53.5, None,2022-10-16 20:00:00, None,42
144.6, None, None, None,61.8, None,2022-10-16 21:00:00, None,42
156.0, None, None, None,67.8, None,2022-10-16 22:00:00, None,42
156.9, None, None, None,72.6, None,2022-10-16 23:00:00, None,42
158.7, None, None, None,76.2, None,2022-10-17 00:00:00, None,42
159.2, None, None, None,78.7, None,2022-10-17 01:00:00, None,42
140.2, None, None, None,79.1, None,2022-10-17 02:00:00, None,42
167.2, None, None, None,79.3, None,2022-10-17 03:00:00, None,42
200.8, None, None, None,84.7, None,2022-10-17 04:00:00, None,42
123.0, None, None, None,86.6, None,2022-10-17 05:00:00, None,42
140.1, None, None, None,88.4, None,2022-10-17 06:00:00, None,42
126.4, None, None, None,88.7, None,2022-10-17 07:00:00, None,42
136.2, None, None, None,88.6, None,2022-10-17 08:00:00, None,42
16.4, None, None, None,81.5, None,2022-10-17 09:00:00, None,42
51.7, None, None, None,76.6, None,2022-10-17 10:00:00, None,42
356.0, None, None, None,73.7, None,2022-10-17 11:00:00, None,42
350.7, None, None, None,71.3, None,2022-10-17 12:00:00, None,42
42.3, None, None, None,67.6, None,2022-10-17 13:00:00, None,42
72.0, None, None, None,64.2, None,2022-10-17 14:00:00, None,42
77.1, None, None, None,65.3, None,2022-10-17 15:00:00, None,42
211.1, None, None, None,70.7, None,2022-10-17 16:00:00, None,42
231.4, None, None, None,75.0, None,2022-10-17 17:00:00, None,42
226.5, None, None, None,78.9, None,2022-10-17 18:00:00, None,42
169.8, None, None, None,81.4, None,2022-10-17 19:00:00, None,42
207.4, None, None, None,84.0, None,2022-10-17 20:00:00, None,42
178.0, None, None, None,86.1, None,2022-10-17 21:00:00, None,42
172.5, None, None, None,87.4, None,2022-10-17 22:00:00, None,42
149.7, None, None, None,89.0, None,2022-10-17 23:00:00, None,42
164.6, None, None, None,89.2, None,2022-10-18 00:00:00, None,42
166.2, None, None, None,89.9, None,2022-10-18 01:00:00, None,42
168.2, None, None, None,90.6, None,2022-10-18 02:00:00, None,42
116.2, None, None, None,91.0, None,2022-10-18 03:00:00, None,42
102.0, None, None, None,91.6, None,2022-10-18 04:00:00, None,42
112.3, None, None, None,91.8, None,2022-10-18 05:00:00, None,42
159.7, None, None, None,91.8, None,2022-10-18 06:00:00, None,42
168.5, None, None, None,92.1, None,2022-10-18 07:00:00, None,42
111.9, None, None, None,92.2, None,2022-10-18 08:00:00, None,42
332.8, None, None, None,84.6, None,2022-10-18 09:00:00, None,42
319.7, None, None, None,81.5, None,2022-10-18 10:00:00, None,42
337.7, None, None, None,75.7, None,2022-10-18 11:00:00, None,42
341.4, None, None, None,69.6, None,2022-10-18 12:00:00, None,42
350.9, None, None, None,67.2, None,2022-10-18 13:00:00, None,42
339.1, None, None, None,62.0, None,2022-10-18 14:00:00, None,42
337.2, None, None, None,61.2, None,2022-10-18 15:00:00, None,42
353.4, None, None, None,62.1, None,2022-10-18 16:00:00, None,42
140.4, None, None, None,70.3, None,2022-10-18 17:00:00, None,42
208.6, None, None, None,80.7, None,2022-10-18 18:00:00, None,42
178.7, None, None, None,82.6, None,2022-10-18 19:00:00, None,42
207.2, None, None, None,83.1, None,2022-10-18 20:00:00, None,42
162.7, None, None, None,83.9, None,2022-10-18 21:00:00, None,42
208.7, None, None, None,85.5, None,2022-10-18 22:00:00, None,42
160.4, None, None, None,87.8, None,2022-10-18 23:00:00, None,42
166.7, None, None, None,89.0, None,2022-10-19 00:00:00, None,42
203.7, None, None, None,89.9, None,2022-10-19 01:00:00, None,42
155.2, None, None, None,90.3, None,2022-10-19 02:00:00, None,42
149.3, None, None, None,90.7, None,2022-10-19 03:00:00, None,42
109.2, None, None, None,90.7, None,2022-10-19 04:00:00, None,42
109.9, None, None, None,91.0, None,2022-10-19 05:00:00, None,42
102.6, None, None, None,91.6, None,2022-10-19 06:00:00, None,42
166.1, None, None, None,91.9, None,2022-10-19 07:00:00, None,42
116.8, None, None, None,92.1, None,2022-10-19 08:00:00, None,42
318.9, None, None, None,83.0, None,2022-10-19 09:00:00, None,42
330.0, None, None, None,77.0, None,2022-10-19 10:00:00, None,42
13.5, None, None, None,73.3, None,2022-10-19 11:00:00, None,42
75.9, None, None, None,68.3, None,2022-10-19 12:00:00, None,42
30.4, None, None, None,64.1, None,2022-10-19 13:00:00, None,42
319.9, None, None, None,63.7, None,2022-10-19 14:00:00, None,42
341.0, None, None, None,61.4, None,2022-10-19 15:00:00, None,42
67.6, None, None, None,63.8, None,2022-10-19 16:00:00, None,42
183.1, None, None, None,71.1, None,2022-10-19 17:00:00, None,42
185.8, None, None, None,77.9, None,2022-10-19 18:00:00, None,42
179.1, None, None, None,82.0, None,2022-10-19 19:00:00, None,42
