pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.97, 17.0, -6999.0, None, None, -6999.0, 8.0, 7.8, -0.2, None, 0.0,2021-05-14 00:00:00, 3.0, 3.136, -6999.0,20
None, 6.897, 17.0, -6999.0, None, None, -6999.0, 6.9, 6.4, -0.3, None, 0.0,2021-05-14 01:00:00, 3.0, 3.156, -6999.0,20
None, 5.6, 17.0, -6999.0, None, None, -6999.0, 5.6, 5.6, 0.0, None, 0.0,2021-05-14 02:00:00, 3.0, 3.137, -6999.0,20
None, 5.572, 17.0, -6999.0, None, None, -6999.0, 5.6, 4.8, -0.2, None, 0.0,2021-05-14 03:00:00, 3.0, 3.194, -6999.0,20
None, 4.97, 17.0, -6999.0, None, None, -6999.0, 5.0, 4.0, 0.0, None, 0.0,2021-05-14 04:00:00, 3.0, 3.228, -6999.0,20
None, 2.931, 17.0, -6999.0, None, None, -6999.0, 2.9, 2.9, 0.0, None, 0.0,2021-05-14 05:00:00, 3.0, 3.207, -6999.0,20
None, 3.674, 17.0, -6999.0, None, None, -6999.0, 3.7, 2.6, -0.2, None, 0.0,2021-05-14 06:00:00, 3.0, 3.268, -6999.0,20
None, 3.676, 4.1, -6999.0, None, None, -6999.0, 3.7, 2.4, 0.0, None, 0.0,2021-05-14 07:00:00, 3.0, 3.217, -6999.0,20
None, 6.447, 6.5, -6999.0, None, None, -6999.0, 6.4, 2.4, 0.1, None, 0.0,2021-05-14 08:00:00, 3.0, 3.112, -6999.0,20
None, 9.77, 9.8, -6999.0, None, None, -6999.0, 9.8, 2.4, -0.1, None, 0.0,2021-05-14 09:00:00, 3.0, 3.291, -6999.0,20
None, 14.09, 14.1, -6999.0, None, None, -6999.0, 14.1, 2.4, 0.0, None, 0.0,2021-05-14 10:00:00, 3.0, 3.408, -6999.0,20
None, 17.73, 17.8, -6999.0, None, None, -6999.0, 17.7, 2.4, -0.2, None, 0.0,2021-05-14 11:00:00, 3.0, 3.396, -6999.0,20
None, 20.47, 20.9, -6999.0, None, None, -6999.0, 20.5, 2.4, 0.0, None, 0.0,2021-05-14 12:00:00, 3.0, 3.321, -6999.0,20
None, 21.87, 22.4, -6999.0, None, None, -6999.0, 21.9, 2.4, 0.3, None, 0.0,2021-05-14 13:00:00, 4.0, 3.549, -6999.0,20
None, 22.54, 22.9, -6999.0, None, None, -6999.0, 22.5, 2.4, 0.3, None, 0.0,2021-05-14 14:00:00, 3.0, 3.342, -6999.0,20
None, 21.53, 23.9, -6999.0, None, None, -6999.0, 21.5, 2.4, -0.2, None, 0.0,2021-05-14 15:00:00, 3.0, 3.209, -6999.0,20
None, 19.72, 23.9, -6999.0, None, None, -6999.0, 19.7, 2.4, 0.1, None, 0.0,2021-05-14 16:00:00, 3.0, 3.363, -6999.0,20
None, 20.21, 23.9, -6999.0, None, None, -6999.0, 20.2, 2.4, 0.0, None, 0.0,2021-05-14 17:00:00, 3.0, 3.006, -6999.0,20
None, 18.27, 23.9, -6999.0, None, None, -6999.0, 18.3, 2.4, -0.1, None, 0.0,2021-05-14 18:00:00, 3.0, 2.99, -6999.0,20
None, 17.22, 18.3, -6999.0, None, None, -6999.0, 17.2, 17.2, -0.2, None, 0.0,2021-05-14 19:00:00, 3.0, 2.888, -6999.0,20
None, 15.81, 18.3, -6999.0, None, None, -6999.0, 15.8, 15.8, -0.2, None, 0.0,2021-05-14 20:00:00, 3.0, 2.964, -6999.0,20
None, 13.29, 18.3, -6999.0, None, None, -6999.0, 13.3, 13.3, -0.1, None, 0.0,2021-05-14 21:00:00, 3.0, 2.96, -6999.0,20
None, 12.24, 18.3, -6999.0, None, None, -6999.0, 12.2, 11.7, -0.2, None, 0.0,2021-05-14 22:00:00, 3.0, 3.098, -6999.0,20
None, 10.55, 18.3, -6999.0, None, None, -6999.0, 10.6, 10.5, -0.2, None, 0.0,2021-05-14 23:00:00, 3.0, 2.937, -6999.0,20
None, 8.76, 18.3, -6999.0, None, None, -6999.0, 8.8, 8.8, -0.2, None, 0.0,2021-05-15 00:00:00, 3.0, 3.005, -6999.0,20
None, 8.44, 18.3, -6999.0, None, None, -6999.0, 8.4, 8.1, -0.2, None, 0.0,2021-05-15 01:00:00, 3.0, 3.08, -6999.0,20
None, 7.33, 18.3, -6999.0, None, None, -6999.0, 7.3, 6.9, 0.0, None, 0.0,2021-05-15 02:00:00, 3.0, 3.293, -6999.0,20
None, 6.041, 18.3, -6999.0, None, None, -6999.0, 6.0, 6.0, -0.2, None, 0.0,2021-05-15 03:00:00, 3.0, 3.21, -6999.0,20
None, 4.969, 18.3, -6999.0, None, None, -6999.0, 5.0, 4.8, -0.3, None, 0.0,2021-05-15 04:00:00, 3.0, 3.134, -6999.0,20
None, 3.34, 18.3, -6999.0, None, None, -6999.0, 3.3, 3.3, 0.1, None, 0.0,2021-05-15 05:00:00, 3.0, 3.22, -6999.0,20
None, 3.463, 18.3, -6999.0, None, None, -6999.0, 3.5, 3.2, -0.1, None, 0.0,2021-05-15 06:00:00, 3.0, 3.208, -6999.0,20
None, 4.369, 4.6, -6999.0, None, None, -6999.0, 4.4, 3.3, 0.0, None, 0.0,2021-05-15 07:00:00, 3.0, 3.312, -6999.0,20
None, 7.0, 7.0, -6999.0, None, None, -6999.0, 7.0, 3.3, 0.0, None, 0.0,2021-05-15 08:00:00, 3.0, 3.286, -6999.0,20
None, 11.22, 11.2, -6999.0, None, None, -6999.0, 11.2, 3.3, 0.0, None, 0.0,2021-05-15 09:00:00, 3.0, 3.334, -6999.0,20
