pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,week_of_year
0.0, 13.33, 57.57, None, None, None, None, None, None, None, 5.0, 13.3, 13.1, 0.0, None, 21.9, None, 58.0, None,2021-05-14 00:00:00, None,20
0.0, 12.31, 62.13, None, None, None, None, None, None, None, 5.0, 12.3, 12.3, 0.0, None, 21.9, None, 62.0, None,2021-05-14 01:00:00, None,20
0.0, 10.65, 67.5, None, None, None, None, None, None, None, 5.0, 10.7, 10.7, 0.0, None, 21.9, None, 68.0, None,2021-05-14 02:00:00, None,20
0.0, 9.24, 71.41, None, None, None, None, None, None, None, 4.0, 9.2, 9.3, 0.0, None, 21.9, None, 71.0, None,2021-05-14 03:00:00, None,20
0.0, 8.79, 73.04, None, None, None, None, None, None, None, 4.0, 8.8, 8.7, 0.0, None, 21.9, None, 73.0, None,2021-05-14 04:00:00, None,20
0.0, 8.18, 70.76, None, None, None, None, None, None, None, 3.0, 8.2, 8.2, 0.0, None, 21.9, None, 71.0, None,2021-05-14 05:00:00, None,20
0.0, 7.301, 78.08, None, None, None, None, None, None, None, 4.0, 7.3, 7.3, 0.0, None, 21.9, None, 78.0, None,2021-05-14 06:00:00, None,20
0.0, 7.196, 80.1, None, None, None, None, None, None, None, 4.0, 7.2, 7.2, 0.0, None, 7.4, None, 80.0, None,2021-05-14 07:00:00, None,20
0.0, 7.782, 79.61, None, None, None, None, None, None, None, 4.0, 7.8, 7.2, 0.0, None, 7.7, None, 80.0, None,2021-05-14 08:00:00, None,20
0.0, 12.7, 59.04, None, None, None, None, None, None, None, 5.0, 12.7, 7.2, 0.0, None, 12.7, None, 59.0, None,2021-05-14 09:00:00, None,20
0.0, 16.6, 43.91, None, None, None, None, None, None, None, 4.0, 16.6, 7.2, 0.0, None, 16.6, None, 44.0, None,2021-05-14 10:00:00, None,20
0.0, 18.61, 36.41, None, None, None, None, None, None, None, 3.0, 18.6, 7.2, 0.0, None, 18.7, None, 36.0, None,2021-05-14 11:00:00, None,20
0.0, 20.82, 31.13, None, None, None, None, None, None, None, 3.0, 20.8, 7.2, 0.0, None, 21.2, None, 31.0, None,2021-05-14 12:00:00, None,20
0.0, 22.92, 27.98, None, None, None, None, None, None, None, 3.0, 22.9, 7.2, 0.0, None, 22.9, None, 28.0, None,2021-05-14 13:00:00, None,20
0.0, 24.8, 21.7, None, None, None, None, None, None, None, 1.0, 24.8, 7.2, 0.0, None, 24.9, None, 22.0, None,2021-05-14 14:00:00, None,20
0.0, 25.73, 22.36, None, None, None, None, None, None, None, 2.0, 25.7, 7.2, 0.0, None, 25.7, None, 22.0, None,2021-05-14 15:00:00, None,20
0.0, 26.02, 18.69, None, None, None, None, None, None, None, 0.0, 26.0, 7.2, 0.0, None, 26.1, None, 19.0, None,2021-05-14 16:00:00, None,20
0.0, 25.5, 17.44, None, None, None, None, None, None, None, -1.0, 25.5, 7.2, 0.0, None, 26.1, None, 17.0, None,2021-05-14 17:00:00, None,20
0.0, 25.06, 17.01, None, None, None, None, None, None, None, -1.0, 25.1, 7.2, 0.0, None, 26.1, None, 17.0, None,2021-05-14 18:00:00, None,20
0.0, 21.34, 31.48, None, None, None, None, None, None, None, 4.0, 21.3, 21.5, 0.0, None, 25.1, None, 31.0, None,2021-05-14 19:00:00, None,20
0.0, 16.15, 44.29, None, None, None, None, None, None, None, 4.0, 16.2, 16.1, 0.0, None, 25.1, None, 44.0, None,2021-05-14 20:00:00, None,20
0.0, 14.02, 53.7, None, None, None, None, None, None, None, 5.0, 14.0, 14.0, 0.0, None, 25.1, None, 54.0, None,2021-05-14 21:00:00, None,20
0.0, 12.93, 56.66, None, None, None, None, None, None, None, 4.0, 12.9, 12.8, 0.0, None, 25.1, None, 57.0, None,2021-05-14 22:00:00, None,20
0.0, 12.41, 56.82, None, None, None, None, None, None, None, 4.0, 12.4, 12.4, 0.0, None, 25.1, None, 57.0, None,2021-05-14 23:00:00, None,20
0.0, 11.18, 58.18, None, None, None, None, None, None, None, 3.0, 11.2, 11.2, 0.0, None, 25.1, None, 58.0, None,2021-05-15 00:00:00, None,20
0.0, 10.6, 55.97, None, None, None, None, None, None, None, 3.0, 10.6, 10.4, 0.0, None, 25.1, None, 56.0, None,2021-05-15 01:00:00, None,20
0.0, 9.69, 61.55, None, None, None, None, None, None, None, 3.0, 9.7, 9.7, 0.0, None, 25.1, None, 62.0, None,2021-05-15 02:00:00, None,20
0.0, 9.03, 63.82, None, None, None, None, None, None, None, 3.0, 9.0, 9.0, 0.0, None, 25.1, None, 64.0, None,2021-05-15 03:00:00, None,20
0.0, 8.2, 64.21, None, None, None, None, None, None, None, 2.0, 8.2, 8.2, 0.0, None, 25.1, None, 64.0, None,2021-05-15 04:00:00, None,20
0.0, 7.49, 67.88, None, None, None, None, None, None, None, 2.0, 7.5, 7.5, 0.0, None, 25.1, None, 68.0, None,2021-05-15 05:00:00, None,20
0.0, 7.059, 69.4, None, None, None, None, None, None, None, 2.0, 7.1, 7.0, 0.0, None, 25.1, None, 69.0, None,2021-05-15 06:00:00, None,20
0.0, 7.299, 72.55, None, None, None, None, None, None, None, 3.0, 7.3, 7.0, 0.0, None, 7.4, None, 73.0, None,2021-05-15 07:00:00, None,20
0.0, 7.691, 72.44, None, None, None, None, None, None, None, 3.0, 7.7, 7.0, 0.0, None, 7.7, None, 72.0, None,2021-05-15 08:00:00, None,20
0.0, 13.55, 44.07, None, None, None, None, None, None, None, 2.0, 13.6, 7.0, 0.0, None, 13.5, None, 44.0, None,2021-05-15 09:00:00, None,20
0.0, 16.6, 34.51, None, None, None, None, None, None, None, 1.0, 16.6, 7.0, 0.0, None, 16.7, None, 35.0, None,2021-05-15 10:00:00, None,20
0.0, 19.59, 28.25, None, None, None, None, None, None, None, 1.0, 19.6, 7.0, 0.0, None, 19.6, None, 28.0, None,2021-05-15 11:00:00, None,20
0.0, 21.75, 25.98, None, None, None, None, None, None, None, 2.0, 21.8, 7.0, 0.0, None, 21.7, None, 26.0, None,2021-05-15 12:00:00, None,20
0.0, 23.52, 21.89, None, None, None, None, None, None, None, 1.0, 23.5, 7.0, 0.0, None, 23.8, None, 22.0, None,2021-05-15 13:00:00, None,20
0.0, 25.53, 19.81, None, None, None, None, None, None, None, 1.0, 25.5, 7.0, 0.0, None, 25.7, None, 20.0, None,2021-05-15 14:00:00, None,20
0.0, 27.0, 17.9, None, None, None, None, None, None, None, 1.0, 27.0, 7.0, 0.0, None, 27.3, None, 18.0, None,2021-05-15 15:00:00, None,20
0.0, 27.37, 16.71, None, None, None, None, None, None, None, 0.0, 27.4, 7.0, 0.0, None, 27.4, None, 17.0, None,2021-05-15 16:00:00, None,20
0.0, 27.56, 16.58, None, None, None, None, None, None, None, -1.0, 27.6, 7.0, 0.0, None, 28.4, None, 17.0, None,2021-05-15 17:00:00, None,20
0.0, 25.3, 20.4, None, None, None, None, None, None, None, 1.0, 25.3, 7.0, 0.0, None, 28.4, None, 20.0, None,2021-05-15 18:00:00, None,20
0.0, 24.51, 24.6, None, None, None, None, None, None, None, 3.0, 24.5, 23.6, 0.0, None, 25.4, None, 25.0, None,2021-05-15 19:00:00, None,20
0.0, 21.55, 31.52, None, None, None, None, None, None, None, 4.0, 21.6, 21.6, 0.0, None, 25.4, None, 32.0, None,2021-05-15 20:00:00, None,20
0.0, 22.46, 22.58, None, None, None, None, None, None, None, 1.0, 22.5, 21.1, 0.0, None, 25.4, None, 23.0, None,2021-05-15 21:00:00, None,20
0.0, 21.33, 25.73, None, None, None, None, None, None, None, 1.0, 21.3, 20.9, 0.0, None, 25.4, None, 26.0, None,2021-05-15 22:00:00, None,20
0.0, 17.02, 38.59, None, None, None, None, None, None, None, 3.0, 17.0, 17.1, 0.0, None, 25.4, None, 39.0, None,2021-05-15 23:00:00, None,20
0.0, 14.84, 46.86, None, None, None, None, None, None, None, 4.0, 14.8, 14.7, 0.0, None, 25.4, None, 47.0, None,2021-05-16 00:00:00, None,20
0.0, 14.06, 49.1, None, None, None, None, None, None, None, 4.0, 14.1, 13.9, 0.0, None, 25.4, None, 49.0, None,2021-05-16 01:00:00, None,20
0.0, 13.26, 53.12, None, None, None, None, None, None, None, 4.0, 13.3, 13.3, 0.0, None, 25.4, None, 53.0, None,2021-05-16 02:00:00, None,20
0.0, 12.07, 57.92, None, None, None, None, None, None, None, 4.0, 12.1, 12.1, 0.0, None, 25.4, None, 58.0, None,2021-05-16 03:00:00, None,20
0.0, 11.18, 60.52, None, None, None, None, None, None, None, 4.0, 11.2, 11.2, 0.0, None, 25.4, None, 61.0, None,2021-05-16 04:00:00, None,20
0.0, 10.32, 65.52, None, None, None, None, None, None, None, 4.0, 10.3, 10.3, 0.0, None, 25.4, None, 66.0, None,2021-05-16 05:00:00, None,20
0.0, 9.69, 69.85, None, None, None, None, None, None, None, 4.0, 9.7, 9.6, 0.0, None, 25.4, None, 70.0, None,2021-05-16 06:00:00, None,20
0.0, 9.46, 72.91, None, None, None, None, None, None, None, 5.0, 9.5, 9.3, 0.0, None, 9.7, None, 73.0, None,2021-05-16 07:00:00, None,20
0.0, 10.59, 70.61, None, None, None, None, None, None, None, 5.0, 10.6, 9.3, 0.0, None, 10.9, None, 71.0, None,2021-05-16 08:00:00, None,20
0.0, 14.83, 51.29, None, None, None, None, None, None, None, 5.0, 14.8, 9.3, 0.0, None, 14.7, None, 51.0, None,2021-05-16 09:00:00, None,20
0.0, 18.5, 40.4, None, None, None, None, None, None, None, 5.0, 18.5, 9.3, 0.0, None, 18.4, None, 40.0, None,2021-05-16 10:00:00, None,20
0.0, 20.75, 34.18, None, None, None, None, None, None, None, 4.0, 20.8, 9.3, 0.0, None, 20.8, None, 34.0, None,2021-05-16 11:00:00, None,20
0.0, 22.53, 32.75, None, None, None, None, None, None, None, 5.0, 22.5, 9.3, 0.0, None, 22.5, None, 33.0, None,2021-05-16 12:00:00, None,20
0.0, 24.6, 27.75, None, None, None, None, None, None, None, 5.0, 24.6, 9.3, 0.0, None, 25.0, None, 28.0, None,2021-05-16 13:00:00, None,20
