pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 6.258, 66.07, 11.9, 66.0, 0.0, 6.3, 6.2, 1019.8, 0.0, 0.0, 924.0, 0.0,2021-05-14 00:00:00, 10.0, 9.83, 924.0,20
None, 5.787, 72.53, 11.9, 73.0, 1.0, 5.8, 5.8, 1018.7, 0.0, 1.0, 923.0, 0.0,2021-05-14 01:00:00, 10.0, 9.73, 923.0,20
None, 4.383, 91.5, 11.9, 92.0, 3.0, 4.4, 4.4, 1018.8, 0.0, 3.0, 923.0, 0.0,2021-05-14 02:00:00, 10.0, 9.64, 923.0,20
None, 3.879, 95.6, 11.9, 96.0, 3.0, 3.9, 3.9, 1018.8, 1.0, 3.0, 923.0, 0.0,2021-05-14 03:00:00, 10.0, 9.59, 923.0,20
None, 3.612, 96.4, 11.9, 96.0, 3.0, 3.6, 3.6, 1017.7, 0.0, 3.0, 922.0, 0.0,2021-05-14 04:00:00, 10.0, 9.59, 922.0,20
None, 3.441, 96.7, 11.9, 97.0, 3.0, 3.4, 3.4, 1017.6, 0.0, 3.0, 922.0, 0.0,2021-05-14 05:00:00, 9.0, 9.48, 922.0,20
None, 3.204, 97.0, 11.9, 97.0, 3.0, 3.2, 3.2, 1017.6, 0.0, 3.0, 922.0, 0.0,2021-05-14 06:00:00, 9.0, 9.36, 922.0,20
None, 3.441, 96.7, 3.5, 97.0, 3.0, 3.4, 3.2, 1017.6, 0.0, 3.0, 922.0, -1.0,2021-05-14 07:00:00, 9.0, 8.73, 922.0,20
None, 3.806, 95.7, 3.8, 96.0, 3.0, 3.8, 3.2, 1017.6, 0.0, 3.0, 922.0, 1.0,2021-05-14 08:00:00, 9.0, 9.03, 922.0,20
None, 4.263, 93.6, 4.3, 94.0, 3.0, 4.3, 3.2, 1017.8, 0.8, 3.0, 922.0, 0.0,2021-05-14 09:00:00, 9.0, 8.93, 922.0,20
None, 4.173, 92.9, 4.3, 93.0, 3.0, 4.2, 3.2, 1019.0, 0.2, 3.0, 923.0, 0.0,2021-05-14 10:00:00, 9.0, 8.61, 923.0,20
None, 5.601, 86.8, 5.6, 87.0, 3.0, 5.6, 3.2, 1019.0, 0.0, 3.0, 923.0, -1.0,2021-05-14 11:00:00, 8.0, 7.884, 923.0,20
None, 6.17, 82.2, 6.1, 82.0, 3.0, 6.2, 3.2, 1019.0, 0.0, 3.0, 923.0, 1.0,2021-05-14 12:00:00, 8.0, 8.45, 923.0,20
None, 7.363, 75.93, 7.5, 76.0, 3.0, 7.4, 3.2, 1018.9, 0.0, 3.0, 923.0, -1.0,2021-05-14 13:00:00, 8.0, 7.774, 923.0,20
None, 8.77, 67.3, 8.7, 67.0, 3.0, 8.8, 3.2, 1018.9, 0.0, 3.0, 923.0, 0.0,2021-05-14 14:00:00, 8.0, 7.54, 923.0,20
None, 10.18, 55.8, 10.4, 56.0, 2.0, 10.2, 3.2, 1018.8, 0.0, 2.0, 923.0, -1.0,2021-05-14 15:00:00, 7.0, 6.598, 923.0,20
None, 11.25, 51.39, 11.3, 51.0, 2.0, 11.3, 3.2, 1018.7, 0.0, 2.0, 923.0, 0.0,2021-05-14 16:00:00, 7.0, 6.816, 923.0,20
None, 10.32, 50.0, 11.3, 50.0, 0.0, 10.3, 3.2, 1017.7, 0.0, 0.0, 922.0, -1.0,2021-05-14 17:00:00, 5.0, 5.489, 922.0,20
2.0, 10.1, 51.06, 11.3, 51.0, 1.0, 10.1, 3.2, 1017.8, 0.0, 1.0, 922.0, 0.0,2021-05-14 18:00:00, 5.0, 5.215, 922.0,20
2.0, 9.59, 51.33, 10.2, 51.0, 0.0, 9.6, 9.6, 1017.8, 0.0, 0.0, 922.0, 0.0,2021-05-14 19:00:00, 5.0, 4.815, 922.0,20
2.0, 8.38, 56.82, 10.2, 57.0, 0.0, 8.4, 8.4, 1017.9, 0.0, 0.0, 922.0, 0.0,2021-05-14 20:00:00, 5.0, 4.832, 922.0,20
2.0, 6.395, 73.07, 10.2, 73.0, 2.0, 6.4, 6.4, 1018.0, 0.0, 2.0, 922.0, 0.0,2021-05-14 21:00:00, 5.0, 4.816, 922.0,20
2.0, 5.41, 82.8, 10.2, 83.0, 3.0, 5.4, 5.5, 1017.0, 0.0, 3.0, 921.0, 0.0,2021-05-14 22:00:00, 4.0, 4.422, 921.0,20
2.0, 4.336, 91.2, 10.2, 91.0, 3.0, 4.3, 4.3, 1017.0, 0.0, 3.0, 921.0, -1.0,2021-05-14 23:00:00, 4.0, 3.759, 921.0,20
2.0, 3.95, 92.6, 10.2, 93.0, 3.0, 4.0, 4.0, 1015.9, 0.0, 3.0, 920.0, 0.0,2021-05-15 00:00:00, 4.0, 3.643, 920.0,20
2.0, 3.55, 92.9, 10.2, 93.0, 3.0, 3.6, 3.5, 1015.8, 0.0, 3.0, 920.0, 0.0,2021-05-15 01:00:00, 4.0, 3.514, 920.0,20
2.0, 3.375, 92.1, 10.2, 92.0, 2.0, 3.4, 3.3, 1014.6, 0.0, 2.0, 919.0, 0.0,2021-05-15 02:00:00, 3.0, 3.269, 919.0,20
1.0, 3.177, 92.4, 10.2, 92.0, 2.0, 3.2, 3.2, 1014.5, 0.0, 2.0, 919.0, 0.0,2021-05-15 03:00:00, 3.0, 3.494, 919.0,20
1.0, 2.85, 96.0, 10.2, 96.0, 2.0, 2.9, 2.8, 1013.3, 0.0, 2.0, 918.0, 0.0,2021-05-15 04:00:00, 4.0, 3.694, 918.0,20
2.0, 2.621, 96.9, 10.2, 97.0, 2.0, 2.6, 2.6, 1013.4, 1.0, 2.0, 918.0, 0.0,2021-05-15 05:00:00, 4.0, 3.753, 918.0,20
3.0, 2.535, 97.3, 10.2, 97.0, 2.0, 2.5, 2.5, 1012.3, 1.0, 2.0, 917.0, 0.0,2021-05-15 06:00:00, 4.0, 3.68, 917.0,20
3.3, 2.003, 97.1, 2.5, 97.0, 2.0, 2.0, 2.0, 1012.4, 0.3, 2.0, 917.0, 0.0,2021-05-15 07:00:00, 4.0, 3.602, 917.0,20
4.0, 2.65, 96.3, 2.6, 96.0, 2.0, 2.7, 2.0, 1011.4, 0.7, 2.0, 916.0, 0.0,2021-05-15 08:00:00, 3.0, 3.475, 916.0,20
3.2, 3.325, 94.7, 3.3, 95.0, 3.0, 3.3, 2.0, 1011.5, 0.0, 3.0, 916.0, 0.0,2021-05-15 09:00:00, 3.0, 3.406, 916.0,20
3.0, 4.271, 92.4, 4.2, 92.0, 3.0, 4.3, 2.0, 1011.5, 0.0, 3.0, 916.0, 0.0,2021-05-15 10:00:00, 3.0, 3.339, 916.0,20
3.0, 5.247, 89.9, 5.3, 90.0, 4.0, 5.2, 2.0, 1011.5, 0.0, 4.0, 916.0, -1.0,2021-05-15 11:00:00, 3.0, 2.833, 916.0,20
3.0, 6.496, 86.5, 6.5, 87.0, 4.0, 6.5, 2.0, 1011.4, 0.0, 4.0, 916.0, -1.0,2021-05-15 12:00:00, 2.0, 1.554, 916.0,20
3.0, 7.138, 80.8, 7.3, 81.0, 4.0, 7.1, 2.0, 1012.5, 0.0, 4.0, 917.0, 0.0,2021-05-15 13:00:00, 2.0, 1.64, 917.0,20
3.0, 7.247, 79.09, 7.3, 79.0, 4.0, 7.2, 2.0, 1012.5, 0.0, 4.0, 917.0, 0.0,2021-05-15 14:00:00, 1.0, 1.49, 917.0,20
3.0, 8.33, 76.11, 8.3, 76.0, 4.0, 8.3, 2.0, 1012.4, 0.0, 4.0, 917.0, -1.0,2021-05-15 15:00:00, 0.0, 0.388, 917.0,20
3.0, 9.59, 71.48, 9.7, 71.0, 5.0, 9.6, 2.0, 1012.3, 0.0, 5.0, 917.0, 0.0,2021-05-15 16:00:00, 0.0, 0.452, 917.0,20
3.0, 10.92, 62.39, 11.2, 62.0, 4.0, 10.9, 2.0, 1012.2, 0.0, 4.0, 917.0, 0.0,2021-05-15 17:00:00, 0.0, -0.026, 917.0,20
3.0, 12.56, 52.55, 12.5, 53.0, 3.0, 12.6, 2.0, 1012.1, 0.0, 3.0, 917.0, 0.0,2021-05-15 18:00:00, 0.0, -0.141, 917.0,20
3.0, 11.45, 49.07, 12.7, 49.0, 1.0, 11.5, 11.5, 1012.2, 0.0, 1.0, 917.0, 0.0,2021-05-15 19:00:00, 0.0, -0.288, 917.0,20
3.0, 10.29, 54.44, 12.7, 54.0, 2.0, 10.3, 10.3, 1012.3, 0.0, 2.0, 917.0, 0.0,2021-05-15 20:00:00, 0.0, -0.34, 917.0,20
None, 8.49, 64.99, None, None, None, None, None, None, None, 2.0, 916.0, None,2021-05-15 21:00:00, None, -0.35, None,20
None, 7.293, 70.6, 12.7, 71.0, 2.0, 7.3, 7.3, 1011.3, -0.9, 2.0, 916.0, 0.0,2021-05-15 22:00:00, 0.0, -0.245, 916.0,20
None, 6.09, 73.8, 12.7, 74.0, 2.0, 6.1, 5.9, 1011.4, -0.1, 2.0, 916.0, 0.0,2021-05-15 23:00:00, 0.0, -0.301, 916.0,20
None, 4.901, 76.37, 12.7, 76.0, 1.0, 4.9, 5.0, 1011.3, 0.0, 1.0, 916.0, 0.0,2021-05-16 00:00:00, 0.0, -0.326, 916.0,20
None, 3.048, 84.5, 12.7, 85.0, 1.0, 3.0, 3.1, 1011.5, 0.0, 1.0, 916.0, 0.0,2021-05-16 01:00:00, 0.0, -0.226, 916.0,20
None, 2.18, 85.9, 12.7, 86.0, 0.0, 2.2, 2.2, 1010.4, 0.0, 0.0, 915.0, 0.0,2021-05-16 02:00:00, 0.0, -0.147, 915.0,20
None, 2.004, 89.3, 12.7, 89.0, 0.0, 2.0, 2.0, 1010.3, 0.0, 0.0, 915.0, 0.0,2021-05-16 03:00:00, 0.0, -0.007, 915.0,20
None, 1.956, 88.9, 12.7, 89.0, 0.0, 2.0, 2.0, 1010.2, 0.9, 0.0, 915.0, 0.0,2021-05-16 04:00:00, 0.0, -0.087, 915.0,20
None, 1.59, 90.7, 12.7, 91.0, 0.0, 1.6, 1.5, 1010.1, -0.7, 0.0, 915.0, 0.0,2021-05-16 05:00:00, 0.0, -0.005, 915.0,20
None, 1.517, 90.5, 12.7, 91.0, 0.0, 1.5, 1.4, 1008.9, 0.8, 0.0, 914.0, 0.0,2021-05-16 06:00:00, 0.0, 0.028, 914.0,20
None, 2.226, 89.2, 2.2, 89.0, 1.0, 2.2, 1.5, 1008.9, 0.1, 1.0, 914.0, 0.0,2021-05-16 07:00:00, 0.0, 0.061, 914.0,20
None, 3.215, 82.4, 3.2, 82.0, 0.0, 3.2, 1.5, 1008.9, 0.0, 0.0, 914.0, 0.0,2021-05-16 08:00:00, 0.0, -0.025, 914.0,20
None, 4.263, 76.0, 4.2, 76.0, 0.0, 4.3, 1.5, 1009.0, 0.0, 0.0, 914.0, 0.0,2021-05-16 09:00:00, 0.0, -0.033, 914.0,20
None, 5.426, 60.08, 6.5, 60.0, -2.0, 5.4, 1.5, 1010.1, 0.0, -2.0, 915.0, 0.0,2021-05-16 10:00:00, 0.0, -0.073, 915.0,20
None, 6.1, 50.13, 6.5, 50.0, -3.0, 6.1, 1.5, 1009.1, -0.1, -3.0, 914.0, 0.0,2021-05-16 11:00:00, 0.0, -0.068, 914.0,20
None, 8.54, 42.83, 8.3, 43.0, -3.0, 8.5, 1.5, 1010.0, -0.9, -3.0, 915.0, 0.0,2021-05-16 12:00:00, 0.0, -0.191, 915.0,20
None, 8.49, 42.71, 9.5, 43.0, -4.0, 8.5, 1.5, 1010.2, 0.1, -4.0, 915.0, 0.0,2021-05-16 13:00:00, 0.0, -0.403, 915.0,20
None, 8.96, 41.95, 9.8, 42.0, -4.0, 9.0, 1.5, 1010.3, -0.1, -4.0, 915.0, 1.0,2021-05-16 14:00:00, 0.0, 0.24, 915.0,20
None, 8.5, 36.03, 10.3, 36.0, -6.0, 8.5, 1.5, 1010.3, 0.0, -6.0, 915.0, 0.0,2021-05-16 15:00:00, 0.0, -0.192, 915.0,20
None, 9.65, 33.39, 10.3, 33.0, -6.0, 9.7, 1.5, 1009.1, 0.0, -6.0, 914.0, 1.0,2021-05-16 16:00:00, 0.0, 0.314, 914.0,20
None, 9.63, 32.32, 10.3, 32.0, -6.0, 9.6, 1.5, 1009.2, 0.0, -6.0, 914.0, -1.0,2021-05-16 17:00:00, 0.0, -0.24, 914.0,20
None, 7.618, 38.77, 10.3, 39.0, -6.0, 7.6, 1.5, 1010.5, 0.0, -6.0, 915.0, 1.0,2021-05-16 18:00:00, 0.0, 0.026, 915.0,20
None, 8.24, 31.33, 8.3, 31.0, -8.0, 8.2, 7.6, 1009.2, 0.0, -8.0, 914.0, 0.0,2021-05-16 19:00:00, 0.0, -0.09, 914.0,20
None, 8.2, 30.26, 8.7, 30.0, -8.0, 8.2, 7.6, 1009.1, 0.0, -8.0, 914.0, 0.0,2021-05-16 20:00:00, 0.0, -0.186, 914.0,20
None, 6.307, 38.3, 8.7, 38.0, -7.0, 6.3, 5.9, 1009.2, 0.0, -7.0, 914.0, 0.0,2021-05-16 21:00:00, 0.0, -0.219, 914.0,20
None, 4.293, 52.34, 8.7, 52.0, -5.0, 4.3, 4.4, 1009.3, 0.0, -5.0, 914.0, 0.0,2021-05-16 22:00:00, 0.0, -0.283, 914.0,20
None, 1.092, 63.73, 8.7, 64.0, -5.0, 1.1, 1.1, 1008.4, 0.0, -5.0, 913.0, 1.0,2021-05-16 23:00:00, 0.0, -0.018, 913.0,20
None, -0.146, 67.17, 8.7, 67.0, -5.0, -0.1, -0.1, 1008.3, 0.0, -5.0, 913.0, 0.0,2021-05-17 00:00:00, 0.0, -0.129, 913.0,20
None, -0.308, 70.45, 8.7, 70.0, -4.0, -0.3, -0.3, 1008.3, 0.0, -4.0, 913.0, 0.0,2021-05-17 01:00:00, 0.0, -0.062, 913.0,20
None, -0.996, 75.12, 8.7, 75.0, -4.0, -1.0, -1.0, 1008.4, 0.0, -4.0, 913.0, 0.0,2021-05-17 02:00:00, 0.0, -0.057, 913.0,20
None, -1.188, 75.69, 8.7, 76.0, -5.0, -1.2, -1.2, 1008.4, 0.0, -5.0, 913.0, 0.0,2021-05-17 03:00:00, 0.0, -0.07, 913.0,20
None, -1.943, 79.75, 8.7, 80.0, -5.0, -1.9, -2.0, 1008.4, 0.0, -5.0, 913.0, 0.0,2021-05-17 04:00:00, 0.0, 0.058, 913.0,20
