AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
1.5, 0.0,0.0, 1.8,2020-04-01 00:00:00, 175.0, 99.0,14
1.3, None,0.0, 0.0,2020-04-01 00:15:00, 170.0, 99.0,14
1.2, None,0.0, 0.7,2020-04-01 00:30:00, 229.0, 99.0,14
0.8, None,0.0, 0.0,2020-04-01 00:45:00, 171.0, 99.0,14
0.6, 1.0,0.0, 0.0,2020-04-01 01:00:00, 179.0, 98.0,14
0.5, None,0.0, 0.0,2020-04-01 01:15:00, 166.0, 99.0,14
0.5, None,0.0, 0.0,2020-04-01 01:30:00, 224.0, 99.0,14
0.5, None,0.0, 0.0,2020-04-01 01:45:00, 214.0, 99.0,14
0.5, -1.0,0.0, 0.0,2020-04-01 02:00:00, 171.0, 99.0,14
0.6, None,0.0, 0.0,2020-04-01 02:15:00, 216.0, 99.0,14
0.7, None,0.0, 0.5,2020-04-01 02:30:00, 195.0, 99.0,14
0.7, None,0.0, 0.0,2020-04-01 02:45:00, 203.0, 99.0,14
0.8, 0.0,0.0, 0.0,2020-04-01 03:00:00, 194.0, 99.0,14
0.8, None,0.0, 0.0,2020-04-01 03:15:00, 170.0, 99.0,14
0.7, None,0.0, 0.0,2020-04-01 03:30:00, 194.0, 99.0,14
0.7, None,0.0, 0.0,2020-04-01 03:45:00, 197.0, 99.0,14
0.9, 0.0,0.0, 0.0,2020-04-01 04:00:00, 182.0, 99.0,14
0.9, None,0.0, 0.0,2020-04-01 04:15:00, 193.0, 99.0,14
0.9, None,0.0, 0.0,2020-04-01 04:30:00, 180.0, 99.0,14
1.0, None,0.0, 0.0,2020-04-01 04:45:00, 274.0, 99.0,14
1.1, 0.0,0.0, 0.0,2020-04-01 05:00:00, 279.0, 99.0,14
1.2, None,0.0, 1.8,2020-04-01 05:15:00, 202.0, 99.0,14
1.2, None,0.0, 0.0,2020-04-01 05:30:00, 164.0, 99.0,14
1.2, None,0.0, 0.0,2020-04-01 05:45:00, 199.0, 99.0,14
1.3, 0.0,0.0, 0.0,2020-04-01 06:00:00, 183.0, 99.0,14
1.4, None,0.0, 0.3,2020-04-01 06:15:00, 216.0, 99.0,14
1.5, None,0.0, 0.0,2020-04-01 06:30:00, 158.0, 99.0,14
1.7, None,0.0, 0.0,2020-04-01 06:45:00, 196.0, 99.0,14
1.8, 0.0,0.0, 0.0,2020-04-01 07:00:00, 187.0, 99.0,14
2.3, None,0.25, 11.7,2020-04-01 07:15:00, 357.0, 99.0,14
3.0, None,0.0, 14.8,2020-04-01 07:30:00, 13.0, 98.0,14
3.1, None,0.0, 15.9,2020-04-01 07:45:00, 14.0, 91.0,14
3.0, 0.0,0.0, 14.3,2020-04-01 08:00:00, 13.0, 92.0,14
3.1, None,0.0, 11.5,2020-04-01 08:15:00, 13.0, 92.0,14
3.2, None,0.0, 12.5,2020-04-01 08:30:00, 39.0, 89.0,14
3.5, None,0.0, 9.4,2020-04-01 08:45:00, 36.0, 88.0,14
3.5, 0.0,0.0, 14.2,2020-04-01 09:00:00, 10.0, 89.0,14
3.4, None,0.0, 13.4,2020-04-01 09:15:00, 10.0, 90.0,14
3.5, None,0.0, 13.7,2020-04-01 09:30:00, 8.0, 89.0,14
3.6, None,0.0, 15.9,2020-04-01 09:45:00, 9.0, 90.0,14
3.9, 0.0,0.0, 16.7,2020-04-01 10:00:00, 21.0, 85.0,14
4.1, None,0.0, 14.8,2020-04-01 10:15:00, 13.0, 83.0,14
5.0, None,0.0, 17.2,2020-04-01 10:30:00, 13.0, 77.0,14
5.3, None,0.0, 16.9,2020-04-01 10:45:00, 10.0, 72.0,14
5.5, 0.0,0.0, 15.0,2020-04-01 11:00:00, 10.0, 67.0,14
6.2, None,0.0, 15.5,2020-04-01 11:15:00, 12.0, 62.0,14
6.1, None,0.0, 15.7,2020-04-01 11:30:00, 12.0, 59.0,14
6.0, None,0.0, 6.1,2020-04-01 11:45:00, 17.0, 59.0,14
6.4, 0.0,0.0, 15.2,2020-04-01 12:00:00, 18.0, 51.0,14
6.9, None,0.0, 13.3,2020-04-01 12:15:00, 6.0, 51.0,14
7.6, None,0.0, 4.5,2020-04-01 12:30:00, 18.0, 49.0,14
8.0, None,0.0, 6.9,2020-04-01 12:45:00, 354.0, 47.0,14
7.7, -1.0,0.0, 10.3,2020-04-01 13:00:00, 348.0, 47.0,14
7.9, None,0.0, 2.8,2020-04-01 13:15:00, 2.0, 46.0,14
8.4, None,0.0, 2.8,2020-04-01 13:30:00, 25.0, 45.0,14
