pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 15.18, None, None,2019-08-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 14.19, None, None,2019-08-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 13.47, None, None,2019-08-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 12.92, None, None,2019-08-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 12.59, None, None,2019-08-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 12.47, None, None,2019-08-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 12.62, None, None,2019-08-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 12.45, None, None,2019-08-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 12.41, None, None,2019-08-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 14.35, None, None,2019-08-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 17.31, None, None,2019-08-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 19.62, None, None,2019-08-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 22.13, None, None,2019-08-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 23.91, None, None,2019-08-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 26.39, None, None,2019-08-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 22.81, None, None,2019-08-06 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 22.12, None, None,2019-08-06 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 22.36, None, None,2019-08-06 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 24.77, None, None,2019-08-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 22.64, None, None,2019-08-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 20.66, None, None,2019-08-06 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 19.35, None, None,2019-08-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 18.38, None, None,2019-08-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 18.98, None, None,2019-08-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 16.65, None, None,2019-08-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 15.59, None, None,2019-08-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 14.58, None, None,2019-08-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 13.98, None, None,2019-08-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 13.39, None, None,2019-08-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 13.16, None, None,2019-08-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 13.42, None, None,2019-08-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 13.22, None, None,2019-08-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 13.57, None, None,2019-08-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 14.92, None, None,2019-08-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 18.0, None, None,2019-08-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 19.69, None, None,2019-08-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 22.73, None, None,2019-08-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 24.4, None, None,2019-08-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 26.17, None, None,2019-08-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 26.83, None, None,2019-08-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 24.2, None, None,2019-08-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 25.64, None, None,2019-08-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 23.16, None, None,2019-08-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 22.87, None, None,2019-08-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 18.46, None, None,2019-08-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 17.62, None, None,2019-08-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 17.35, None, None,2019-08-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 16.43, None, None,2019-08-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 15.95, None, None,2019-08-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
None, None, 15.65, None, None,2019-08-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,32
