wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
1.2,10.3,189.0,66.0,2021-06-04 00:00:00,0.0,23
1.4,10.2,88.0,71.0,2021-06-04 01:00:00,0.0,23
0.2,10.1,260.0,68.0,2021-06-04 02:00:00,0.0,23
0.0,9.9,69.0,72.0,2021-06-04 03:00:00,0.0,23
0.0,9.1,6.0,76.0,2021-06-04 04:00:00,0.0,23
0.1,10.5,40.0,73.0,2021-06-04 05:00:00,0.0,23
0.0,13.9,16.0,56.0,2021-06-04 06:00:00,0.0,23
1.6,16.1,202.0,51.0,2021-06-04 07:00:00,0.0,23
3.3,20.9,228.0,33.0,2021-06-04 08:00:00,0.0,23
2.4,24.0,246.0,25.0,2021-06-04 09:00:00,0.0,23
4.7,24.6,248.0,18.0,2021-06-04 10:00:00,0.0,23
6.1,25.1,247.0,14.0,2021-06-04 11:00:00,0.0,23
4.3,26.1,243.0,9.0,2021-06-04 12:00:00,0.0,23
4.7,25.6,213.0,13.0,2021-06-04 13:00:00,0.0,23
4.0,22.6,235.0,11.0,2021-06-04 14:00:00,0.0,23
2.8,19.9,195.0,16.0,2021-06-04 15:00:00,0.0,23
3.1,19.7,241.0,19.0,2021-06-04 16:00:00,0.0,23
2.1,19.0,231.0,27.0,2021-06-04 17:00:00,0.0,23
2.5,17.8,166.0,24.0,2021-06-04 18:00:00,0.0,23
1.6,16.5,157.0,27.0,2021-06-04 19:00:00,0.0,23
1.9,13.9,94.0,37.0,2021-06-04 20:00:00,0.0,23
0.2,12.3,74.0,49.0,2021-06-04 21:00:00,0.0,23
0.6,11.2,41.0,52.0,2021-06-04 22:00:00,0.0,23
0.7,11.3,117.0,50.0,2021-06-04 23:00:00,0.0,23
1.3,11.3,71.0,49.0,2021-06-05 00:00:00,0.0,23
1.0,9.9,91.0,60.0,2021-06-05 01:00:00,0.0,23
0.0,9.6,79.0,58.0,2021-06-05 02:00:00,0.0,23
0.2,9.2,310.0,56.0,2021-06-05 03:00:00,0.0,23
0.0,8.8,350.0,66.0,2021-06-05 04:00:00,0.0,23
0.6,10.6,222.0,58.0,2021-06-05 05:00:00,0.0,23
1.5,12.6,262.0,57.0,2021-06-05 06:00:00,0.0,23
2.5,17.0,240.0,27.0,2021-06-05 07:00:00,0.0,23
4.3,18.7,210.0,21.0,2021-06-05 08:00:00,0.0,23
4.0,18.3,249.0,27.0,2021-06-05 09:00:00,0.0,23
3.8,16.1,260.0,30.0,2021-06-05 10:00:00,0.0,23
3.2,15.1,18.0,35.0,2021-06-05 11:00:00,0.0,23
2.7,13.8,238.0,39.0,2021-06-05 12:00:00,0.0,23
4.1,13.6,17.0,41.0,2021-06-05 13:00:00,0.0,23
1.5,14.0,229.0,43.0,2021-06-05 14:00:00,0.3,23
4.9,13.3,9.0,47.0,2021-06-05 15:00:00,0.0,23
0.9,15.0,4.0,34.0,2021-06-05 16:00:00,0.0,23
2.1,12.2,107.0,44.0,2021-06-05 17:00:00,0.0,23
1.1,11.7,296.0,41.0,2021-06-05 18:00:00,0.0,23
0.4,10.0,83.0,50.0,2021-06-05 19:00:00,0.0,23
0.7,8.9,249.0,58.0,2021-06-05 20:00:00,0.0,23
0.6,8.5,313.0,64.0,2021-06-05 21:00:00,0.0,23
0.9,8.1,99.0,64.0,2021-06-05 22:00:00,0.0,23
1.4,7.8,204.0,65.0,2021-06-05 23:00:00,0.0,23
0.3,7.5,315.0,69.0,2021-06-06 00:00:00,0.0,23
0.7,6.0,55.0,87.0,2021-06-06 01:00:00,0.3,23
0.0,5.7,347.0,87.0,2021-06-06 02:00:00,0.0,23
0.7,5.5,276.0,91.0,2021-06-06 03:00:00,0.0,23
0.1,5.8,288.0,89.0,2021-06-06 04:00:00,0.0,23
0.6,6.9,282.0,80.0,2021-06-06 05:00:00,0.0,23
0.4,7.7,147.0,75.0,2021-06-06 06:00:00,0.0,23
3.3,10.2,121.0,55.0,2021-06-06 07:00:00,0.0,23
5.4,10.3,16.0,55.0,2021-06-06 08:00:00,0.0,23
2.6,9.7,66.0,57.0,2021-06-06 09:00:00,0.0,23
2.0,9.6,80.0,56.0,2021-06-06 10:00:00,0.0,23
4.8,11.3,49.0,53.0,2021-06-06 11:00:00,0.0,23
1.4,12.1,343.0,46.0,2021-06-06 12:00:00,0.0,23
5.4,12.9,295.0,48.0,2021-06-06 13:00:00,0.0,23
4.0,12.6,289.0,49.0,2021-06-06 14:00:00,0.0,23
1.8,10.9,29.0,53.0,2021-06-06 15:00:00,0.0,23
2.6,9.9,359.0,56.0,2021-06-06 16:00:00,0.0,23
2.9,7.8,243.0,72.0,2021-06-06 17:00:00,0.0,23
0.0,5.6,75.0,94.0,2021-06-06 18:00:00,2.3,23
0.7,4.2,42.0,95.0,2021-06-06 19:00:00,3.6,23
1.2,4.0,75.0,97.0,2021-06-06 20:00:00,0.8,23
0.0,3.8,1.0,97.0,2021-06-06 21:00:00,0.5,23
0.0,3.4,336.0,97.0,2021-06-06 22:00:00,1.5,23
0.2,3.1,261.0,98.0,2021-06-06 23:00:00,0.8,23
0.0,2.9,219.0,98.0,2021-06-07 00:00:00,0.3,23
0.1,3.0,79.0,98.0,2021-06-07 01:00:00,0.3,23
0.1,3.1,92.0,98.0,2021-06-07 02:00:00,0.0,23
0.3,3.2,8.0,98.0,2021-06-07 03:00:00,0.0,23
0.6,3.1,3.0,98.0,2021-06-07 04:00:00,0.0,23
0.0,3.5,318.0,98.0,2021-06-07 05:00:00,0.0,23
0.5,3.7,37.0,96.0,2021-06-07 06:00:00,0.3,23
0.0,4.2,244.0,95.0,2021-06-07 07:00:00,0.3,23
0.4,4.8,297.0,96.0,2021-06-07 08:00:00,0.3,23
1.2,5.4,275.0,92.0,2021-06-07 09:00:00,0.0,23
0.4,6.0,348.0,87.0,2021-06-07 10:00:00,0.3,23
2.1,6.8,348.0,80.0,2021-06-07 11:00:00,0.0,23
2.0,8.5,103.0,75.0,2021-06-07 12:00:00,0.0,23
1.7,9.4,328.0,63.0,2021-06-07 13:00:00,0.0,23
3.3,10.4,27.0,54.0,2021-06-07 14:00:00,0.0,23
0.8,10.1,330.0,58.0,2021-06-07 15:00:00,0.0,23
1.2,10.1,273.0,59.0,2021-06-07 16:00:00,0.0,23
0.1,9.1,238.0,67.0,2021-06-07 17:00:00,0.0,23
0.0,7.9,182.0,78.0,2021-06-07 18:00:00,0.0,23
0.1,5.9,64.0,88.0,2021-06-07 19:00:00,0.3,23
0.7,5.0,104.0,94.0,2021-06-07 20:00:00,0.3,23
0.2,3.6,70.0,96.0,2021-06-07 21:00:00,0.0,23
0.2,2.1,79.0,96.0,2021-06-07 22:00:00,0.0,23
0.7,1.2,97.0,97.0,2021-06-07 23:00:00,0.0,23
0.3,0.5,74.0,98.0,2021-06-08 00:00:00,0.0,23
0.1,-0.1,71.0,98.0,2021-06-08 01:00:00,0.0,23
0.3,-0.4,103.0,98.0,2021-06-08 02:00:00,0.0,23
3.1,-0.3,107.0,98.0,2021-06-08 03:00:00,0.0,23
0.2,0.4,71.0,98.0,2021-06-08 04:00:00,0.0,23
0.0,0.6,62.0,98.0,2021-06-08 05:00:00,0.0,23
3.8,5.7,110.0,75.0,2021-06-08 06:00:00,0.0,23
3.4,7.9,86.0,61.0,2021-06-08 07:00:00,0.0,23
2.8,11.3,101.0,48.0,2021-06-08 08:00:00,0.0,23
3.2,13.9,71.0,36.0,2021-06-08 09:00:00,0.0,23
1.8,14.6,134.0,41.0,2021-06-08 10:00:00,0.0,23
2.5,14.3,86.0,36.0,2021-06-08 11:00:00,0.0,23
3.9,15.3,93.0,34.0,2021-06-08 13:00:00,0.0,23
2.1,16.1,92.0,34.0,2021-06-08 14:00:00,0.0,23
2.7,17.2,86.0,30.0,2021-06-08 15:00:00,0.0,23
4.1,18.2,52.0,31.0,2021-06-08 16:00:00,0.0,23
3.0,16.5,16.0,33.0,2021-06-08 17:00:00,0.0,23
0.1,13.5,87.0,58.0,2021-06-08 18:00:00,0.0,23
1.2,11.8,75.0,64.0,2021-06-08 19:00:00,0.0,23
2.8,11.3,183.0,58.0,2021-06-08 20:00:00,0.0,23
0.6,9.9,120.0,70.0,2021-06-08 21:00:00,0.0,23
2.2,8.2,93.0,95.0,2021-06-08 22:00:00,1.3,23
0.2,7.4,102.0,97.0,2021-06-08 23:00:00,0.5,23
0.2,5.5,73.0,97.0,2021-06-09 00:00:00,0.0,23
2.8,4.6,103.0,98.0,2021-06-09 01:00:00,0.0,23
0.0,4.0,83.0,98.0,2021-06-09 02:00:00,0.0,23
1.2,3.9,91.0,98.0,2021-06-09 03:00:00,0.0,23
0.0,5.4,38.0,99.0,2021-06-09 04:00:00,0.0,23
0.0,6.6,45.0,97.0,2021-06-09 05:00:00,0.0,23
0.4,7.3,251.0,95.0,2021-06-09 06:00:00,0.0,23
0.0,7.6,47.0,96.0,2021-06-09 07:00:00,0.3,23
0.4,7.9,85.0,93.0,2021-06-09 08:00:00,0.8,23
1.0,9.2,285.0,92.0,2021-06-09 10:00:00,0.3,23
0.1,9.7,5.0,90.0,2021-06-09 11:00:00,0.3,23
0.2,9.4,260.0,85.0,2021-06-09 12:00:00,0.0,23
0.6,10.5,205.0,85.0,2021-06-09 13:00:00,0.0,23
1.7,12.9,292.0,67.0,2021-06-09 14:00:00,0.0,23
1.5,12.7,308.0,65.0,2021-06-09 15:00:00,0.0,23
1.1,14.1,282.0,61.0,2021-06-09 16:00:00,0.0,23
1.1,14.6,299.0,64.0,2021-06-09 17:00:00,0.0,23
0.0,10.3,95.0,81.0,2021-06-09 18:00:00,0.0,23
2.6,9.0,71.0,83.0,2021-06-09 19:00:00,0.3,23
0.2,7.2,89.0,95.0,2021-06-09 20:00:00,0.3,23
0.0,7.0,229.0,97.0,2021-06-09 21:00:00,0.5,23
0.8,6.3,55.0,97.0,2021-06-09 22:00:00,0.0,23
0.1,5.9,64.0,98.0,2021-06-09 23:00:00,0.0,23
0.0,5.4,356.0,97.0,2021-06-10 00:00:00,0.0,23
0.1,4.8,253.0,98.0,2021-06-10 01:00:00,0.0,23
0.2,4.1,14.0,98.0,2021-06-10 02:00:00,0.0,23
0.3,3.7,87.0,98.0,2021-06-10 03:00:00,0.0,23
0.0,4.2,105.0,99.0,2021-06-10 04:00:00,0.0,23
1.3,5.3,308.0,96.0,2021-06-10 05:00:00,0.0,23
0.0,7.1,270.0,89.0,2021-06-10 06:00:00,0.0,23
0.0,8.1,357.0,79.0,2021-06-10 07:00:00,0.0,23
1.6,10.7,287.0,70.0,2021-06-10 08:00:00,0.0,23
2.1,12.0,228.0,54.0,2021-06-10 09:00:00,0.0,23
1.9,15.4,24.0,32.0,2021-06-10 10:00:00,0.0,23
1.9,14.6,5.0,31.0,2021-06-10 11:00:00,0.0,23
3.3,16.2,259.0,31.0,2021-06-10 12:00:00,0.0,23
3.2,15.5,207.0,37.0,2021-06-10 13:00:00,0.0,23
2.1,15.1,82.0,28.0,2021-06-10 14:00:00,0.0,23
0.8,14.6,290.0,37.0,2021-06-10 15:00:00,0.0,23
3.0,12.4,160.0,37.0,2021-06-10 16:00:00,0.0,23
1.8,15.4,212.0,34.0,2021-06-10 17:00:00,0.0,23
0.2,10.8,134.0,54.0,2021-06-10 18:00:00,0.0,23
3.0,9.5,75.0,49.0,2021-06-10 19:00:00,0.0,23
4.2,8.0,86.0,61.0,2021-06-10 20:00:00,0.0,23
1.4,7.6,55.0,65.0,2021-06-10 21:00:00,0.0,23
0.3,7.1,75.0,66.0,2021-06-10 22:00:00,0.0,23
