AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-2.7, 8.7, 898.0,2022-01-15 00:00:00, -5.4, -2.1,3
-2.6, None, 898.0,2022-01-15 00:15:00, None, None,3
-2.5, None, 898.0,2022-01-15 00:30:00, None, None,3
-2.5, None, 898.0,2022-01-15 00:45:00, None, None,3
-2.6, None, 898.0,2022-01-15 01:00:00, None, None,3
-2.5, None, 898.0,2022-01-15 01:15:00, None, None,3
-2.3, None, 898.0,2022-01-15 01:30:00, None, None,3
-2.3, None, 898.0,2022-01-15 01:45:00, None, None,3
-2.5, None, 898.0,2022-01-15 02:00:00, None, None,3
-2.4, None, 898.0,2022-01-15 02:15:00, None, None,3
-2.6, None, 898.0,2022-01-15 02:30:00, None, None,3
-2.4, None, 898.0,2022-01-15 02:45:00, None, None,3
-2.4, None, 898.0,2022-01-15 03:00:00, None, None,3
-2.3, None, 899.0,2022-01-15 03:15:00, None, None,3
-2.4, None, 899.0,2022-01-15 03:30:00, None, None,3
-2.6, None, 899.0,2022-01-15 03:45:00, None, None,3
-2.6, None, 900.1,2022-01-15 04:00:00, None, None,3
-2.7, None, 900.1,2022-01-15 04:15:00, None, None,3
-2.7, None, 901.1,2022-01-15 04:30:00, None, None,3
-2.8, None, 901.1,2022-01-15 04:45:00, None, None,3
-2.7, None, 902.1,2022-01-15 05:00:00, None, None,3
-2.8, None, 902.1,2022-01-15 05:15:00, None, None,3
-2.9, None, 902.1,2022-01-15 05:30:00, None, None,3
-2.9, None, 903.2,2022-01-15 05:45:00, None, None,3
-3.0, None, 903.2,2022-01-15 06:00:00, None, None,3
-3.0, None, 903.2,2022-01-15 06:15:00, None, None,3
-3.0, None, 904.2,2022-01-15 06:30:00, None, None,3
-3.0, None, 904.2,2022-01-15 06:45:00, None, None,3
-2.9, None, 904.2,2022-01-15 07:00:00, None, None,3
-2.8, None, 904.2,2022-01-15 07:15:00, None, None,3
-2.9, None, 904.2,2022-01-15 07:30:00, None, None,3
-2.8, None, 904.2,2022-01-15 07:45:00, None, None,3
-2.7, None, 904.2,2022-01-15 08:00:00, None, None,3
-2.6, None, 904.2,2022-01-15 08:15:00, None, None,3
-2.6, None, 904.2,2022-01-15 08:30:00, None, None,3
-2.7, None, 904.2,2022-01-15 08:45:00, None, None,3
-2.6, None, 904.2,2022-01-15 09:00:00, None, None,3
-2.6, None, 905.2,2022-01-15 09:15:00, None, None,3
-2.5, None, 905.2,2022-01-15 09:30:00, None, None,3
-2.6, None, 905.2,2022-01-15 09:45:00, None, None,3
-2.5, None, 905.2,2022-01-15 10:00:00, None, None,3
-2.4, None, 905.2,2022-01-15 10:15:00, None, None,3
-2.4, None, 905.2,2022-01-15 10:30:00, None, None,3
-2.4, None, 905.2,2022-01-15 10:45:00, None, None,3
-2.3, None, 905.2,2022-01-15 11:00:00, None, None,3
-2.3, None, 906.2,2022-01-15 11:15:00, None, None,3
-2.1, None, 906.2,2022-01-15 11:30:00, None, None,3
-2.1, None, 906.2,2022-01-15 11:45:00, None, None,3
-2.2, None, 906.2,2022-01-15 12:00:00, None, None,3
-2.4, None, 906.2,2022-01-15 12:15:00, None, None,3
-2.4, None, 906.2,2022-01-15 12:30:00, None, None,3
-2.4, None, 907.3,2022-01-15 12:45:00, None, None,3
-2.4, None, 907.3,2022-01-15 13:00:00, None, None,3
-2.3, None, 907.3,2022-01-15 13:15:00, None, None,3
-2.3, None, 907.3,2022-01-15 13:30:00, None, None,3
-2.3, None, 907.3,2022-01-15 13:45:00, None, None,3
-2.4, None, 907.3,2022-01-15 14:00:00, None, None,3
-2.4, None, 907.3,2022-01-15 14:15:00, None, None,3
-2.5, None, 907.3,2022-01-15 14:30:00, None, None,3
-2.5, None, 907.3,2022-01-15 14:45:00, None, None,3
-2.5, None, 907.3,2022-01-15 15:00:00, None, None,3
-2.5, None, 908.3,2022-01-15 15:15:00, None, None,3
-2.7, None, 908.3,2022-01-15 15:30:00, None, None,3
-2.8, None, 908.3,2022-01-15 15:45:00, None, None,3
-2.7, None, 908.3,2022-01-15 16:00:00, None, None,3
-2.8, None, 908.3,2022-01-15 16:15:00, None, None,3
-3.0, None, 908.3,2022-01-15 16:30:00, None, None,3
-3.2, None, 908.3,2022-01-15 16:45:00, None, None,3
-3.2, None, 908.3,2022-01-15 17:00:00, None, None,3
-3.5, None, 908.3,2022-01-15 17:15:00, None, None,3
-3.2, None, 908.3,2022-01-15 17:30:00, None, None,3
-3.0, None, 908.3,2022-01-15 17:45:00, None, None,3
