WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
165.5,2019-10-01 00:00:00,6.7,75.3,40
153.5,2019-10-01 01:00:00,6.1,81.4,40
160.8,2019-10-01 02:00:00,5.6,81.2,40
152.1,2019-10-01 03:00:00,5.0,82.6,40
153.2,2019-10-01 04:00:00,5.4,83.8,40
163.3,2019-10-01 05:00:00,5.4,87.7,40
142.7,2019-10-01 06:00:00,5.4,86.1,40
183.6,2019-10-01 07:00:00,5.6,85.5,40
117.1,2019-10-01 08:00:00,5.6,86.1,40
89.2,2019-10-01 09:00:00,6.8,78.0,40
55.9,2019-10-01 10:00:00,8.6,70.3,40
69.5,2019-10-01 11:00:00,10.7,52.5,40
143.1,2019-10-01 12:00:00,11.7,50.1,40
148.0,2019-10-01 13:00:00,12.4,49.4,40
93.3,2019-10-01 14:00:00,13.5,47.9,40
91.0,2019-10-01 15:00:00,14.1,39.3,40
7.4,2019-10-01 16:00:00,14.6,41.7,40
176.8,2019-10-01 17:00:00,15.5,39.5,40
46.0,2019-10-01 18:00:00,15.2,44.5,40
183.6,2019-10-01 19:00:00,13.6,60.7,40
255.5,2019-10-01 20:00:00,12.1,70.5,40
195.8,2019-10-01 21:00:00,10.8,78.8,40
135.9,2019-10-01 22:00:00,10.2,80.7,40
155.3,2019-10-01 23:00:00,9.7,84.2,40
157.8,2019-10-02 00:00:00,9.3,84.6,40
167.0,2019-10-02 01:00:00,8.9,84.3,40
167.0,2019-10-02 02:00:00,8.3,85.1,40
145.8,2019-10-02 03:00:00,8.0,87.7,40
157.4,2019-10-02 04:00:00,8.0,87.4,40
190.2,2019-10-02 05:00:00,8.0,86.2,40
185.3,2019-10-02 06:00:00,7.9,88.2,40
192.9,2019-10-02 07:00:00,7.8,87.0,40
212.9,2019-10-02 08:00:00,8.1,86.8,40
31.3,2019-10-02 09:00:00,8.6,86.2,40
2.4,2019-10-02 10:00:00,9.5,78.1,40
13.2,2019-10-02 11:00:00,11.0,63.0,40
352.3,2019-10-02 12:00:00,12.7,59.4,40
35.1,2019-10-02 13:00:00,13.8,51.2,40
55.5,2019-10-02 14:00:00,14.9,48.9,40
21.4,2019-10-02 15:00:00,15.2,40.8,40
317.9,2019-10-02 16:00:00,15.2,44.5,40
318.2,2019-10-02 17:00:00,15.2,50.5,40
311.2,2019-10-02 18:00:00,14.9,62.5,40
311.5,2019-10-02 19:00:00,14.1,74.4,40
142.2,2019-10-02 20:00:00,13.2,74.5,40
106.6,2019-10-02 21:00:00,12.8,77.4,40
264.3,2019-10-02 22:00:00,12.4,75.4,40
98.4,2019-10-02 23:00:00,12.3,78.5,40
183.1,2019-10-03 00:00:00,11.2,90.9,40
121.2,2019-10-03 01:00:00,10.8,81.8,40
129.3,2019-10-03 02:00:00,10.8,90.4,40
236.2,2019-10-03 03:00:00,10.5,87.2,40
175.3,2019-10-03 04:00:00,10.3,92.3,40
135.9,2019-10-03 05:00:00,10.1,93.7,40
