time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-01-15, 23.0,5.4,0.2,3
2016-01-16, 20.0,8.5,4.9,3
2016-01-17, 15.0,8.7,4.4,3
2016-01-18, 8.0,8.1,3.9,3
2016-01-19, 7.0,6.7,0.5,3
2016-01-20, 12.0,7.0,0.3,3
2016-01-21, 30.0,6.6,5.7,3
