pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 1.457, 96.9, None, None, None, None, 7.557, None, 0.006, 200.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 00:00:00, None, None, 148.1,5
None, None, 1.672, 94.4, None, None, None, None, 13.43, None, 0.881, 196.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 01:00:00, None, None, 147.3,5
None, None, 1.508, 94.1, None, None, None, None, 20.12, None, 0.007, 183.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 03:00:00, None, None, 146.3,5
None, None, 1.167, 96.8, None, None, None, None, 31.8, None, 0.0, 179.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 04:00:00, None, None, 145.9,5
None, None, 1.017, 99.1, None, None, None, None, 12.75, None, 0.0, 171.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 05:00:00, None, None, 149.5,5
None, None, 1.137, 98.8, None, None, None, None, 10.38, None, 0.0, 164.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 06:00:00, None, None, 146.8,5
None, None, 1.206, 98.5, None, None, None, None, 11.83, None, 0.0, 165.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 07:00:00, None, None, 145.0,5
None, None, 1.333, 96.6, None, None, None, None, 12.85, None, 3.522, 184.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 08:00:00, None, None, 150.3,5
None, None, 1.08, 96.1, None, None, None, None, 12.82, None, 1.341, 185.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 09:00:00, None, None, 143.2,5
None, None, 0.582, 98.3, None, None, None, None, 12.23, None, 1.158, 182.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 10:00:00, None, None, 110.1,5
None, None, 0.377, 99.1, None, None, None, None, 11.57, None, 1.256, 179.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 11:00:00, None, None, 147.6,5
None, None, 0.428, 98.9, None, None, None, None, 10.76, None, 1.867, 181.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 12:00:00, None, None, 148.4,5
None, None, 0.42, 99.4, None, None, None, None, 15.36, None, 0.153, 178.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 13:00:00, None, None, 143.9,5
None, None, 0.771, 99.7, None, None, None, None, 17.53, None, 0.002, 166.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 14:00:00, None, None, 139.4,5
None, None, 0.163, 99.6, None, None, None, None, 22.44, None, 0.01, 171.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 15:00:00, None, None, 136.4,5
None, None, 0.171, 99.7, None, None, None, None, 12.09, None, 0.965, 182.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 16:00:00, None, None, 135.6,5
None, None, -0.186, 99.5, None, None, None, None, 8.77, None, 0.012, 192.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 17:00:00, None, None, 135.5,5
None, None, -0.143, 99.5, None, None, None, None, 14.56, None, 3.233, 192.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 19:00:00, None, None, 137.4,5
None, None, -3.26, 97.1, None, None, None, None, 57.85, None, 10.83, 297.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 20:00:00, None, None, 140.2,5
None, None, -3.726, 96.6, None, None, None, None, 40.65, None, 6.482, 293.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 21:00:00, None, None, 141.7,5
None, None, -4.413, 95.8, None, None, None, None, 29.33, None, 3.771, 281.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 22:00:00, None, None, 140.3,5
None, None, -4.848, 95.4, None, None, None, None, 38.98, None, 1.245, 289.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-29 23:00:00, None, None, 143.2,5
None, None, -4.961, 95.1, None, None, None, None, 28.37, None, 0.005, 283.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 00:00:00, None, None, 142.7,5
None, None, -4.861, 95.1, None, None, None, None, 18.4, None, 0.088, 281.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 01:00:00, None, None, 138.0,5
None, None, -5.08, 95.1, None, None, None, None, 51.55, None, 0.0, 217.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 02:00:00, None, None, 140.4,5
None, None, -5.016, 95.3, None, None, None, None, 25.09, None, 0.0, 188.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 03:00:00, None, None, 142.9,5
None, None, -5.308, 94.8, None, None, None, None, 42.37, None, 1.373, 262.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 04:00:00, None, None, None,5
None, None, -5.6, 94.5, None, None, None, None, 13.11, None, 21.59, 279.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 05:00:00, None, None, 136.3,5
None, None, -5.723, 94.3, None, None, None, None, 18.6, None, 16.94, 281.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 06:00:00, None, None, 135.1,5
None, None, -5.869, 93.3, None, None, None, None, 18.39, None, 2.634, 285.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 07:00:00, None, None, 136.5,5
None, None, -5.798, 94.6, None, None, None, None, 18.74, None, 0.001, 281.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 08:00:00, None, None, 140.1,5
None, None, -5.581, 94.0, None, None, None, None, 19.45, None, 2.478, 282.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 09:00:00, None, None, 141.7,5
None, None, -5.604, 92.7, None, None, None, None, 28.91, None, 2.491, 282.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 10:00:00, None, None, None,5
None, None, -5.118, 94.7, None, None, None, None, 32.06, None, 1.212, 287.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 11:00:00, None, None, 141.6,5
None, None, -5.043, 93.0, None, None, None, None, 28.17, None, 6.088, 287.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 12:00:00, None, None, 141.8,5
None, None, -5.005, 78.75, None, None, None, None, 19.58, None, 13.7, 279.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 13:00:00, None, None, 140.1,5
None, None, -5.495, 92.4, None, None, None, None, 31.57, None, 2.98, 243.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 14:00:00, None, None, 139.7,5
None, None, -5.673, 83.2, None, None, None, None, 32.15, None, 0.125, 271.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 15:00:00, None, None, 139.3,5
None, None, -5.531, 76.59, None, None, None, None, 34.1, None, 5.728, 272.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 16:00:00, None, None, 136.7,5
None, None, -6.355, 95.9, None, None, None, None, 24.28, None, 0.358, 285.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 17:00:00, None, None, 138.0,5
None, None, -6.181, 92.1, None, None, None, None, 12.94, None, 0.026, 283.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 18:00:00, None, None, 131.6,5
None, None, -5.865, 87.6, None, None, None, None, 16.52, None, 0.043, 281.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-30 19:00:00, None, None, 140.6,5
