RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,0.0,121.5, None, None, None,967.0, None, None, None, None, None, 156.3, None, None, -7.35, None, None, None, None,24.41, None, None, None, None, None,2018-01-29 00:00:00, None,5
None, None, None, None,0.0,86.0, None, None, None,965.0, None, None, None, None, None, 156.8, None, None, -7.27, None, None, None, None,74.4, None, None, None, None, None,2018-01-29 01:00:00, None,5
None, None, None, None,0.0,131.4, None, None, None,964.0, None, None, None, None, None, 160.2, None, None, -7.1, None, None, None, None,25.74, None, None, None, None, None,2018-01-29 03:00:00, None,5
None, None, None, None,0.0,63.93, None, None, None,964.0, None, None, None, None, None, 161.5, None, None, -6.406, None, None, None, None,47.34, None, None, None, None, None,2018-01-29 04:00:00, None,5
None, None, None, None,0.0,144.2, None, None, None,963.0, None, None, None, None, None, 163.3, None, None, -7.0, None, None, None, None,14.79, None, None, None, None, None,2018-01-29 05:00:00, None,5
None, None, None, None,0.0,140.4, None, None, None,963.0, None, None, None, None, None, 158.9, None, None, -7.11, None, None, None, None,17.24, None, None, None, None, None,2018-01-29 06:00:00, None,5
None, None, None, None,0.0,134.8, None, None, None,963.0, None, None, None, None, None, 163.4, None, None, -7.04, None, None, None, None,16.69, None, None, None, None, None,2018-01-29 07:00:00, None,5
None, None, None, None,0.0,95.7, None, None, None,963.0, None, None, None, None, None, 157.0, None, None, -6.396, None, None, None, None,35.33, None, None, None, None, None,2018-01-29 08:00:00, None,5
None, None, None, None,0.0,137.0, None, None, None,963.0, None, None, None, None, None, 162.7, None, None, -6.943, None, None, None, None,14.52, None, None, None, None, None,2018-01-29 09:00:00, None,5
None, None, None, None,0.0,132.1, None, None, None,963.0, None, None, None, None, None, 161.6, None, None, -5.823, None, None, None, None,21.95, None, None, None, None, None,2018-01-29 10:00:00, None,5
None, None, None, None,0.0,112.5, None, None, None,963.0, None, None, None, None, None, 160.9, None, None, -5.408, None, None, None, None,67.47, None, None, None, None, None,2018-01-29 11:00:00, None,5
None, None, None, None,0.0,138.0, None, None, None,961.0, None, None, None, None, None, 162.9, None, None, -4.476, None, None, None, None,13.29, None, None, None, None, None,2018-01-29 12:00:00, None,5
None, None, None, None,0.0,135.7, None, None, None,961.0, None, None, None, None, None, 157.1, None, None, -4.4, None, None, None, None,15.9, None, None, None, None, None,2018-01-29 13:00:00, None,5
None, None, None, None,0.0,131.7, None, None, None,960.0, None, None, None, None, None, 162.0, None, None, -4.189, None, None, None, None,15.01, None, None, None, None, None,2018-01-29 14:00:00, None,5
None, None, None, None,0.0,87.2, None, None, None,959.0, None, None, None, None, None, 162.0, None, None, -5.11, None, None, None, None,44.11, None, None, None, None, None,2018-01-29 15:00:00, None,5
None, None, None, None,0.0,288.3, None, None, None,959.0, None, None, None, None, None, 161.2, None, None, -5.013, None, None, None, None,79.8, None, None, None, None, None,2018-01-29 16:00:00, None,5
