pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -5.562, 53.84, None, None, None, None, 1.0, None, -13.0, -5.6, -5.7, -0.1, -13.0, None, -3.8, 54.0, None,2022-11-19 00:00:00, 23.0, None, None,47
None, None, -5.904, 54.73, None, None, None, None, 0.0, None, -13.0, -5.9, -6.0, -0.1, -13.0, None, -3.8, 55.0, None,2022-11-19 01:00:00, 22.0, None, 22.33,47
None, None, -6.184, 54.15, None, None, None, None, 0.0, None, -13.0, -6.2, -6.2, 0.0, -13.0, None, -3.8, 54.0, None,2022-11-19 02:00:00, 22.0, None, 22.41,47
None, None, -5.853, 52.1, None, None, None, None, 0.0, None, -13.0, -5.9, -6.4, 0.2, -13.0, None, -3.8, 52.0, None,2022-11-19 03:00:00, 22.0, None, 22.31,47
None, None, None, None, None, None, None, None, 0.0, None, -13.0, -6.1, -6.5, -0.2, None, None, -3.8, 52.0, None,2022-11-19 04:00:00, 22.0, None, None,47
None, None, -5.555, 50.72, None, None, None, None, 1.0, None, -13.0, -5.6, -6.6, 0.1, -13.0, None, -3.8, 51.0, None,2022-11-19 05:00:00, 23.0, None, 22.68,47
None, None, -5.603, 52.6, None, None, None, None, -1.0, None, -13.0, -5.6, -6.6, 0.1, -13.0, None, -3.8, 53.0, None,2022-11-19 06:00:00, 22.0, None, 22.06,47
None, None, None, None, None, None, None, None, 0.0, None, -13.0, -5.3, -5.9, 0.0, None, None, -5.3, 51.0, None,2022-11-19 07:00:00, 22.0, None, None,47
None, None, -5.906, 55.9, None, None, None, None, 0.0, None, -12.0, -5.9, -6.1, 0.0, -12.0, None, -5.1, 56.0, None,2022-11-19 08:00:00, 22.0, None, 22.01,47
None, None, None, None, None, None, None, None, 0.0, None, -12.0, -5.2, -6.1, 0.0, None, None, -4.8, 58.0, None,2022-11-19 09:00:00, 22.0, None, None,47
None, None, -2.893, 51.83, None, None, None, None, 0.0, None, -10.0, -2.9, -6.1, 0.2, -10.0, None, -2.9, 52.0, None,2022-11-19 10:00:00, 22.0, None, 22.25,47
None, None, None, None, None, None, None, None, 0.0, None, -8.0, -0.8, -6.1, 0.0, None, None, -0.8, 54.0, None,2022-11-19 12:00:00, 22.0, None, None,47
None, None, -0.516, 57.42, None, None, None, None, 0.0, None, -7.0, -0.5, -6.1, 0.1, -7.0, None, -0.4, 57.0, None,2022-11-19 13:00:00, 22.0, None, 22.05,47
None, None, 0.463, 60.21, None, None, None, None, 0.0, None, -7.0, 0.5, -6.1, 0.1, -7.0, None, 0.5, 60.0, None,2022-11-19 14:00:00, 22.0, None, 22.08,47
