RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, None, None, None, -11.9, None, None, None, None, None, None, None, None, None, -10.82, None, -9.9, None, None, None, None, -10.8, 0.0, None,2022-11-19 00:00:00, None,47
None, None, None, None, None, None, None, -11.9, None, None, None, None, None, None, None, None, None, -10.56, None, -9.9, None, None, None, None, -10.6, 0.0, None,2022-11-19 01:00:00, None,47
None, None, None, None, None, None, None, -11.9, None, None, None, None, None, None, None, None, None, -10.59, None, -9.9, None, None, None, None, -10.6, 0.0, None,2022-11-19 02:00:00, None,47
None, None, None, None, None, None, None, -11.9, None, None, None, None, None, None, None, None, None, -10.44, None, -9.9, None, None, None, None, -10.4, 0.0, None,2022-11-19 03:00:00, None,47
None, None, None, None, None, None, None, -11.9, None, None, None, None, None, None, None, None, None, -10.7, None, -9.9, None, None, None, None, -10.7, 0.0, None,2022-11-19 04:00:00, None,47
None, None, None, None, None, None, None, -11.9, None, None, None, None, None, None, None, None, None, -10.67, None, -9.9, None, None, None, None, -10.7, 0.0, None,2022-11-19 05:00:00, None,47
None, None, None, None, None, None, None, -11.9, None, None, None, None, None, None, None, None, None, -11.34, None, -9.9, None, None, None, None, -11.3, 0.0, None,2022-11-19 06:00:00, None,47
None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, None, None, -11.97, None, -11.3, None, None, None, None, -12.0, 0.0, None,2022-11-19 07:00:00, None,47
None, None, None, None, None, None, None, -12.2, None, None, None, None, None, None, None, None, None, -11.97, None, -11.2, None, None, None, None, -12.0, 0.0, None,2022-11-19 08:00:00, None,47
None, None, None, None, None, None, None, -13.1, None, None, None, None, None, None, None, None, None, -9.01, None, -8.0, None, None, None, None, -9.0, None, None,2022-11-19 15:00:00, None,47
None, None, None, None, None, None, None, -13.1, None, None, None, None, None, None, None, None, None, -9.89, None, -8.0, None, None, None, None, -9.9, 0.0, None,2022-11-19 16:00:00, None,47
None, None, None, None, None, None, None, -13.1, None, None, None, None, None, None, None, None, None, -10.24, None, -8.0, None, None, None, None, -10.2, 0.0, None,2022-11-19 17:00:00, None,47
None, None, None, None, None, None, None, -13.1, None, None, None, None, None, None, None, None, None, -10.21, None, -8.0, None, None, None, None, -10.2, 0.0, None,2022-11-19 18:00:00, None,47
None, None, None, None, None, None, None, -10.6, None, None, None, None, None, None, None, None, None, -10.43, None, -10.1, None, None, None, None, -10.4, 0.0, None,2022-11-19 19:00:00, None,47
None, None, None, None, None, None, None, -10.7, None, None, None, None, None, None, None, None, None, -10.28, None, -10.1, None, None, None, None, -10.3, 0.0, None,2022-11-19 20:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.46, None, -10.1, None, None, None, None, -10.5, 0.0, None,2022-11-19 21:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.39, None, -9.8, None, None, None, None, -10.4, 0.0, None,2022-11-19 22:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.4, None, -9.8, None, None, None, None, -10.4, 0.0, None,2022-11-19 23:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.47, None, -9.8, None, None, None, None, -10.5, 0.0, None,2022-11-20 00:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.52, None, -9.8, None, None, None, None, -10.5, 0.0, None,2022-11-20 01:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.69, None, -9.8, None, None, None, None, -10.7, 0.0, None,2022-11-20 02:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.32, None, -9.8, None, None, None, None, -10.3, 0.0, None,2022-11-20 03:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.43, None, -9.8, None, None, None, None, -10.4, 0.0, None,2022-11-20 04:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.27, None, -9.8, None, None, None, None, -10.3, 0.0, None,2022-11-20 05:00:00, None,47
None, None, None, None, None, None, None, -10.9, None, None, None, None, None, None, None, None, None, -10.47, None, -9.8, None, None, None, None, -10.5, 0.0, None,2022-11-20 06:00:00, None,47
None, None, None, None, None, None, None, -11.3, None, None, None, None, None, None, None, None, None, -11.07, None, -10.5, None, None, None, None, -11.1, 0.0, None,2022-11-20 07:00:00, None,47
None, None, None, None, None, None, None, -11.3, None, None, None, None, None, None, None, None, None, -10.72, None, -10.5, None, None, None, None, -10.7, 0.0, None,2022-11-20 08:00:00, None,47
None, None, None, None, None, None, None, -11.3, None, None, None, None, None, None, None, None, None, -10.25, None, -10.0, None, None, None, None, -10.3, 0.0, None,2022-11-20 09:00:00, None,47
None, None, None, None, None, None, None, -11.3, None, None, None, None, None, None, None, None, None, -9.83, None, -9.7, None, None, None, None, -9.8, 0.0, None,2022-11-20 10:00:00, None,47
None, None, None, None, None, None, None, -11.3, None, None, None, None, None, None, None, None, None, -8.95, None, -8.9, None, None, None, None, -9.0, 0.0, None,2022-11-20 11:00:00, None,47
