AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None, 34.4,2021-10-22 00:00:00, 8.0, 10.9,43
10.7, None,2021-10-22 00:15:00, None, None,43
10.7, None,2021-10-22 01:15:00, None, None,43
10.5, None,2021-10-22 02:15:00, None, None,43
10.0, None,2021-10-22 03:15:00, None, None,43
9.9, None,2021-10-22 04:15:00, None, None,43
9.9, None,2021-10-22 05:15:00, None, None,43
10.1, None,2021-10-22 06:15:00, None, None,43
10.1, None,2021-10-22 07:15:00, None, None,43
10.3, None,2021-10-22 08:15:00, None, None,43
10.2, None,2021-10-22 09:15:00, None, None,43
10.4, None,2021-10-22 10:15:00, None, None,43
10.9, None,2021-10-22 11:15:00, None, None,43
10.7, None,2021-10-22 12:15:00, None, None,43
10.7, None,2021-10-22 13:15:00, None, None,43
10.8, None,2021-10-22 14:15:00, None, None,43
10.7, None,2021-10-22 15:15:00, None, None,43
10.8, None,2021-10-22 16:15:00, None, None,43
10.2, None,2021-10-22 17:15:00, None, None,43
9.9, None,2021-10-22 18:15:00, None, None,43
9.7, None,2021-10-22 19:15:00, None, None,43
9.6, None,2021-10-22 20:15:00, None, None,43
9.3, None,2021-10-22 21:15:00, None, None,43
8.5, None,2021-10-22 22:15:00, None, None,43
8.0, None,2021-10-22 23:15:00, None, None,43
None, 39.1,2021-10-23 00:00:00, 7.6, 8.6,43
8.0, None,2021-10-23 00:15:00, None, None,43
8.0, None,2021-10-23 01:15:00, None, None,43
8.1, None,2021-10-23 02:15:00, None, None,43
8.0, None,2021-10-23 03:15:00, None, None,43
8.1, None,2021-10-23 04:15:00, None, None,43
7.9, None,2021-10-23 05:15:00, None, None,43
7.8, None,2021-10-23 06:15:00, None, None,43
7.6, None,2021-10-23 07:15:00, None, None,43
7.6, None,2021-10-23 08:15:00, None, None,43
7.6, None,2021-10-23 09:15:00, None, None,43
7.8, None,2021-10-23 10:15:00, None, None,43
7.8, None,2021-10-23 11:15:00, None, None,43
7.7, None,2021-10-23 12:15:00, None, None,43
8.2, None,2021-10-23 13:15:00, None, None,43
8.6, None,2021-10-23 14:15:00, None, None,43
8.6, None,2021-10-23 15:15:00, None, None,43
8.4, None,2021-10-23 16:15:00, None, None,43
8.2, None,2021-10-23 17:15:00, None, None,43
8.1, None,2021-10-23 18:15:00, None, None,43
8.1, None,2021-10-23 19:15:00, None, None,43
8.1, None,2021-10-23 20:15:00, None, None,43
8.0, None,2021-10-23 21:15:00, None, None,43
7.9, None,2021-10-23 22:15:00, None, None,43
7.7, None,2021-10-23 23:15:00, None, None,43
None, 18.5,2021-10-24 00:00:00, 7.5, 9.1,43
7.7, None,2021-10-24 00:15:00, None, None,43
7.7, None,2021-10-24 01:15:00, None, None,43
7.6, None,2021-10-24 02:15:00, None, None,43
7.5, None,2021-10-24 03:15:00, None, None,43
7.6, None,2021-10-24 04:15:00, None, None,43
7.5, None,2021-10-24 05:15:00, None, None,43
7.6, None,2021-10-24 06:15:00, None, None,43
7.5, None,2021-10-24 07:15:00, None, None,43
7.9, None,2021-10-24 08:15:00, None, None,43
8.4, None,2021-10-24 09:15:00, None, None,43
8.6, None,2021-10-24 10:15:00, None, None,43
8.7, None,2021-10-24 11:15:00, None, None,43
8.9, None,2021-10-24 12:15:00, None, None,43
9.1, None,2021-10-24 13:15:00, None, None,43
9.0, None,2021-10-24 14:15:00, None, None,43
8.9, None,2021-10-24 15:15:00, None, None,43
8.7, None,2021-10-24 16:15:00, None, None,43
8.5, None,2021-10-24 17:15:00, None, None,43
8.2, None,2021-10-24 18:15:00, None, None,43
7.9, None,2021-10-24 19:15:00, None, None,43
7.8, None,2021-10-24 20:15:00, None, None,43
7.8, None,2021-10-24 21:15:00, None, None,43
7.7, None,2021-10-24 22:15:00, None, None,43
7.7, None,2021-10-24 23:15:00, None, None,43
None, 91.2,2021-10-25 00:00:00, 7.0, 9.3,43
7.7, None,2021-10-25 00:15:00, None, None,43
7.7, None,2021-10-25 01:15:00, None, None,43
7.5, None,2021-10-25 02:15:00, None, None,43
7.4, None,2021-10-25 03:15:00, None, None,43
7.3, None,2021-10-25 04:15:00, None, None,43
7.1, None,2021-10-25 05:15:00, None, None,43
7.1, None,2021-10-25 06:15:00, None, None,43
7.0, None,2021-10-25 07:15:00, None, None,43
7.1, None,2021-10-25 08:15:00, None, None,43
7.2, None,2021-10-25 09:15:00, None, None,43
7.4, None,2021-10-25 10:15:00, None, None,43
7.6, None,2021-10-25 11:15:00, None, None,43
7.8, None,2021-10-25 12:15:00, None, None,43
8.0, None,2021-10-25 13:15:00, None, None,43
8.1, None,2021-10-25 14:15:00, None, None,43
8.3, None,2021-10-25 15:15:00, None, None,43
8.6, None,2021-10-25 16:15:00, None, None,43
8.8, None,2021-10-25 17:15:00, None, None,43
8.8, None,2021-10-25 18:15:00, None, None,43
9.1, None,2021-10-25 19:15:00, None, None,43
9.3, None,2021-10-25 20:15:00, None, None,43
9.1, None,2021-10-25 21:15:00, None, None,43
8.9, None,2021-10-25 22:15:00, None, None,43
8.6, None,2021-10-25 23:15:00, None, None,43
None, 43.5,2021-10-26 00:00:00, 7.1, 9.1,43
8.4, None,2021-10-26 00:15:00, None, None,43
8.1, None,2021-10-26 01:15:00, None, None,43
8.0, None,2021-10-26 02:15:00, None, None,43
7.9, None,2021-10-26 03:15:00, None, None,43
7.7, None,2021-10-26 04:15:00, None, None,43
7.2, None,2021-10-26 05:15:00, None, None,43
7.1, None,2021-10-26 06:15:00, None, None,43
7.1, None,2021-10-26 07:15:00, None, None,43
7.6, None,2021-10-26 08:15:00, None, None,43
7.8, None,2021-10-26 09:15:00, None, None,43
8.1, None,2021-10-26 10:15:00, None, None,43
8.2, None,2021-10-26 11:15:00, None, None,43
8.2, None,2021-10-26 12:15:00, None, None,43
8.3, None,2021-10-26 13:15:00, None, None,43
8.0, None,2021-10-26 14:15:00, None, None,43
8.5, None,2021-10-26 15:15:00, None, None,43
9.1, None,2021-10-26 16:15:00, None, None,43
8.6, None,2021-10-26 17:15:00, None, None,43
8.3, None,2021-10-26 18:15:00, None, None,43
8.1, None,2021-10-26 19:15:00, None, None,43
8.0, None,2021-10-26 20:15:00, None, None,43
7.8, None,2021-10-26 21:15:00, None, None,43
7.7, None,2021-10-26 22:15:00, None, None,43
7.5, None,2021-10-26 23:15:00, None, None,43
None, 23.8,2021-10-27 00:00:00, 7.3, 8.6,43
7.4, None,2021-10-27 00:15:00, None, None,43
7.5, None,2021-10-27 01:15:00, None, None,43
7.6, None,2021-10-27 02:15:00, None, None,43
7.6, None,2021-10-27 03:15:00, None, None,43
7.6, None,2021-10-27 04:15:00, None, None,43
7.6, None,2021-10-27 05:15:00, None, None,43
7.5, None,2021-10-27 06:15:00, None, None,43
7.6, None,2021-10-27 07:15:00, None, None,43
7.7, None,2021-10-27 08:15:00, None, None,43
8.0, None,2021-10-27 09:15:00, None, None,43
8.0, None,2021-10-27 10:15:00, None, None,43
8.2, None,2021-10-27 11:15:00, None, None,43
8.4, None,2021-10-27 12:15:00, None, None,43
8.3, None,2021-10-27 13:15:00, None, None,43
8.6, None,2021-10-27 14:15:00, None, None,43
8.4, None,2021-10-27 15:15:00, None, None,43
8.1, None,2021-10-27 16:15:00, None, None,43
8.0, None,2021-10-27 17:15:00, None, None,43
7.7, None,2021-10-27 18:15:00, None, None,43
7.8, None,2021-10-27 19:15:00, None, None,43
7.7, None,2021-10-27 20:15:00, None, None,43
7.6, None,2021-10-27 21:15:00, None, None,43
7.4, None,2021-10-27 22:15:00, None, None,43
7.4, None,2021-10-27 23:15:00, None, None,43
None, 32.4,2021-10-28 00:00:00, 6.2, 7.8,43
7.3, None,2021-10-28 00:15:00, None, None,43
7.0, None,2021-10-28 01:15:00, None, None,43
6.7, None,2021-10-28 02:15:00, None, None,43
6.5, None,2021-10-28 03:15:00, None, None,43
6.5, None,2021-10-28 04:15:00, None, None,43
6.4, None,2021-10-28 05:15:00, None, None,43
6.2, None,2021-10-28 06:15:00, None, None,43
6.2, None,2021-10-28 07:15:00, None, None,43
6.4, None,2021-10-28 08:15:00, None, None,43
6.5, None,2021-10-28 09:15:00, None, None,43
6.8, None,2021-10-28 10:15:00, None, None,43
7.1, None,2021-10-28 11:15:00, None, None,43
7.3, None,2021-10-28 12:15:00, None, None,43
7.6, None,2021-10-28 13:15:00, None, None,43
7.7, None,2021-10-28 14:15:00, None, None,43
7.8, None,2021-10-28 15:15:00, None, None,43
7.8, None,2021-10-28 16:15:00, None, None,43
7.7, None,2021-10-28 17:15:00, None, None,43
7.7, None,2021-10-28 18:15:00, None, None,43
7.8, None,2021-10-28 19:15:00, None, None,43
7.7, None,2021-10-28 20:15:00, None, None,43
7.8, None,2021-10-28 21:15:00, None, None,43
7.8, None,2021-10-28 22:15:00, None, None,43
7.7, None,2021-10-28 23:15:00, None, None,43
