snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
13.0, None, None,2016-11-25 00:00:00,-0.8, None, None,48
17.0, None, None,2016-11-25 01:00:00,-1.0, None, None,48
17.0, None, None,2016-11-25 02:00:00,-1.0, None, None,48
17.0, None, None,2016-11-25 03:00:00,-1.2, None, None,48
17.0, None, None,2016-11-25 04:00:00,-1.5, None, None,48
22.0, None, None,2016-11-25 05:00:00,-1.4, None, None,48
22.0, None, None,2016-11-25 06:00:00,-0.8, None, None,48
23.0, None, None,2016-11-25 07:00:00,-0.3, None, None,48
25.0, None, None,2016-11-25 08:00:00,-0.4, None, None,48
25.0, None, None,2016-11-25 09:00:00,-0.7, None, None,48
29.0, None, None,2016-11-25 10:00:00,-1.6, None, None,48
29.0, None, None,2016-11-25 11:00:00,-1.9, None, None,48
29.0, None, None,2016-11-25 12:00:00,-2.0, None, None,48
29.0, None, None,2016-11-25 13:00:00,-2.2, None, None,48
29.0, None, None,2016-11-25 14:00:00,-2.2, None, None,48
29.0, None, None,2016-11-25 15:00:00,-2.3, None, None,48
29.0, None, None,2016-11-25 16:00:00,-2.5, None, None,48
29.0, None, None,2016-11-25 17:00:00,-3.1, None, None,48
29.0, None, None,2016-11-25 18:00:00,-3.2, None, None,48
29.0, None, None,2016-11-25 19:00:00,-3.0, None, None,48
29.0, None, None,2016-11-25 20:00:00,-1.3, None, None,48
31.0, None, None,2016-11-25 21:00:00,-0.2, None, None,48
31.0, None, None,2016-11-25 22:00:00,-0.9, None, None,48
31.0, None, None,2016-11-25 23:00:00,-1.3, None, None,48
31.0, None, None,2016-11-26 00:00:00,-2.3, None, None,48
31.0, None, None,2016-11-26 01:00:00,-3.1, None, None,48
31.0, None, None,2016-11-26 02:00:00,-3.2, None, None,48
31.0, None, None,2016-11-26 03:00:00,-2.8, None, None,48
31.0, None, None,2016-11-26 04:00:00,-2.4, None, None,48
31.0, None, None,2016-11-26 05:00:00,-1.9, None, None,48
31.0, None, None,2016-11-26 06:00:00,-1.4, None, None,48
31.0, None, None,2016-11-26 07:00:00,-1.3, None, None,48
31.0, None, None,2016-11-26 08:00:00,-1.2, None, None,48
31.0, None, None,2016-11-26 09:00:00,-0.8, None, None,48
31.0, None, None,2016-11-26 10:00:00,-0.2, None, None,48
31.0, None, None,2016-11-26 11:00:00,-0.1, None, None,48
31.0, None, None,2016-11-26 12:00:00,0.2, None, None,48
32.0, None, None,2016-11-26 13:00:00,0.4, None, None,48
32.0, None, None,2016-11-26 14:00:00,0.7, None, None,48
36.0, None, None,2016-11-26 15:00:00,1.2, None, None,48
37.0, None, None,2016-11-26 16:00:00,0.7, None, None,48
37.0, None, None,2016-11-26 17:00:00,0.9, None, None,48
37.0, None, None,2016-11-26 18:00:00,1.0, None, None,48
37.0, None, None,2016-11-26 19:00:00,0.8, None, None,48
37.0, None, None,2016-11-26 20:00:00,-0.2, None, None,48
37.0, None, None,2016-11-26 21:00:00,-0.1, None, None,48
37.0, None, None,2016-11-26 22:00:00,-0.1, None, None,48
37.0, None, None,2016-11-26 23:00:00,0.0, None, None,48
37.0, None, None,2016-11-27 00:00:00,0.0, None, None,48
37.0, None, None,2016-11-27 01:00:00,-0.2, None, None,48
37.0, None, None,2016-11-27 02:00:00,-0.1, None, None,48
37.0, None, None,2016-11-27 03:00:00,-0.5, None, None,48
37.0, None, None,2016-11-27 04:00:00,-0.4, None, None,48
37.0, None, None,2016-11-27 05:00:00,-0.7, None, None,48
37.0, None, None,2016-11-27 06:00:00,-0.9, None, None,48
37.0, None, None,2016-11-27 07:00:00,-0.9, None, None,48
37.0, None, None,2016-11-27 08:00:00,-1.2, None, None,48
39.0, None, None,2016-11-27 09:00:00,-1.4, None, None,48
39.0, None, None,2016-11-27 10:00:00,-2.3, None, None,48
39.0, None, None,2016-11-27 11:00:00,-2.1, None, None,48
39.0, None, None,2016-11-27 12:00:00,-2.6, None, None,48
40.0, None, None,2016-11-27 13:00:00,-3.3, None, None,48
40.0, None, None,2016-11-27 14:00:00,-3.4, None, None,48
40.0, None, None,2016-11-27 15:00:00,-3.1, None, None,48
40.0, None, None,2016-11-27 16:00:00,-3.2, None, None,48
40.0, None, None,2016-11-27 17:00:00,-3.3, None, None,48
40.0, None, None,2016-11-27 18:00:00,-3.0, None, None,48
40.0, None, None,2016-11-27 19:00:00,-2.7, None, None,48
40.0, None, None,2016-11-27 20:00:00,-2.4, None, None,48
40.0, None, None,2016-11-27 21:00:00,-1.7, None, None,48
40.0, None, None,2016-11-27 22:00:00,-2.3, None, None,48
40.0, None, None,2016-11-27 23:00:00,-2.3, None, None,48
43.0, None, None,2016-11-28 00:00:00,-2.7, None, None,48
43.0, None, None,2016-11-28 01:00:00,-2.7, None, None,48
43.0, None, None,2016-11-28 02:00:00,-2.7, None, None,48
43.0, None, None,2016-11-28 03:00:00,-2.4, None, None,48
43.0, None, None,2016-11-28 04:00:00,-2.4, None, None,48
43.0, None, None,2016-11-28 05:00:00,-2.7, None, None,48
43.0, None, None,2016-11-28 06:00:00,-2.5, None, None,48
43.0, None, None,2016-11-28 07:00:00,-2.5, None, None,48
43.0, None, None,2016-11-28 08:00:00,-2.7, None, None,48
43.0, None, None,2016-11-28 09:00:00,-3.1, None, None,48
43.0, None, None,2016-11-28 10:00:00,-3.0, None, None,48
43.0, None, None,2016-11-28 11:00:00,-3.4, None, None,48
49.0, None, None,2016-11-28 12:00:00,-3.3, None, None,48
49.0, None, None,2016-11-28 13:00:00,-3.4, None, None,48
49.0, None, None,2016-11-28 14:00:00,-3.4, None, None,48
49.0, None, None,2016-11-28 15:00:00,-3.4, None, None,48
49.0, None, None,2016-11-28 16:00:00,-3.3, None, None,48
49.0, None, None,2016-11-28 17:00:00,-3.1, None, None,48
49.0, None, None,2016-11-28 18:00:00,-3.0, None, None,48
