wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
None, -5.0, None, 0.07, 0.0, 99.8, -5.8, None, None, 95.0,2019-12-24 00:00:00, None, None,52
None, -3.9, None, 0.01, 0.0, 99.8, -4.5, None, None, 96.0,2019-12-24 01:00:00, None, None,52
None, -2.5, None, 0.0, 0.0, 99.8, -4.4, None, None, 87.0,2019-12-24 02:00:00, None, None,52
180.0, -2.5, None, 0.0, 2.0, 99.8, -4.9, None, None, 84.0,2019-12-24 03:00:00, None, None,52
247.5, -2.2, None, 0.0, 5.0, 99.8, -5.1, None, None, 81.0,2019-12-24 04:00:00, None, None,52
None, -3.8, None, 0.0, 0.0, 99.8, -5.1, None, None, 91.0,2019-12-24 05:00:00, None, None,52
None, -4.8, None, 0.01, 0.0, 99.9, -5.6, None, None, 94.0,2019-12-24 06:00:00, None, None,52
None, -5.1, None, 0.03, 0.0, 99.9, -5.8, None, None, 95.0,2019-12-24 07:00:00, None, None,52
180.0, -5.7, None, 0.03, 4.0, 99.9, -6.4, None, None, 94.0,2019-12-24 08:00:00, None, None,52
None, -5.5, None, 0.07, 0.0, 100.0, -6.3, None, None, 94.0,2019-12-24 09:00:00, None, None,52
45.0, -5.6, None, 0.11, 6.0, 100.0, -6.5, None, None, 93.0,2019-12-24 10:00:00, None, None,52
None, -5.7, None, 0.13, 0.0, 100.1, -6.6, None, None, 93.0,2019-12-24 11:00:00, None, None,52
67.5, -5.7, None, 0.13, 3.0, 100.1, -6.8, None, None, 92.0,2019-12-24 12:00:00, None, None,52
None, -5.3, None, 0.1, 0.0, 100.1, -6.3, None, None, 92.0,2019-12-24 13:00:00, None, None,52
None, -5.2, None, 0.12, 0.0, 100.2, -6.2, None, None, 93.0,2019-12-24 14:00:00, None, None,52
None, -5.1, None, 0.17, 0.0, 100.3, -6.2, None, None, 92.0,2019-12-24 15:00:00, None, None,52
None, -5.1, None, 0.22, 0.0, 100.3, -6.0, None, None, 94.0,2019-12-24 16:00:00, None, None,52
None, -6.0, None, 0.24, 0.0, 100.4, -6.7, None, None, 95.0,2019-12-24 17:00:00, None, None,52
None, -5.4, None, 0.23, 0.0, 100.5, -5.9, None, None, 96.0,2019-12-24 18:00:00, None, None,52
202.5, -4.1, None, 0.24, 5.0, 100.6, -4.8, None, None, 95.0,2019-12-24 19:00:00, None, None,52
180.0, -4.3, None, 0.23, 4.0, 100.7, -5.2, None, None, 93.0,2019-12-24 20:00:00, None, None,52
112.5, -5.8, None, 0.22, 1.0, 100.8, -6.9, None, None, 92.0,2019-12-24 21:00:00, None, None,52
67.5, -6.8, None, 0.19, 4.0, 100.9, -8.4, None, None, 88.0,2019-12-24 22:00:00, None, None,52
None, -7.4, None, 0.17, 0.0, 100.9, -9.2, None, -2.1, 87.0,2019-12-24 23:00:00, -6.8, 3.6,52
None, -8.3, None, 0.19, 0.0, 101.0, -9.7, None, None, 90.0,2019-12-25 00:00:00, None, None,52
None, -9.2, None, 0.2, 0.0, 101.1, -11.2, None, None, 86.0,2019-12-25 01:00:00, None, None,52
None, -10.5, None, 0.18, 0.0, 101.2, -12.3, None, None, 86.0,2019-12-25 02:00:00, None, None,52
None, -13.1, None, 0.17, 0.0, 101.3, -14.3, None, None, 91.0,2019-12-25 03:00:00, None, None,52
None, -13.3, None, 0.14, 0.0, 101.3, -13.9, None, None, 95.0,2019-12-25 04:00:00, None, None,52
None, -11.9, None, 0.12, 0.0, 101.3, -12.9, None, None, 92.0,2019-12-25 05:00:00, None, None,52
None, -14.9, None, 0.09, 0.0, 101.4, -16.8, None, None, 85.0,2019-12-25 06:00:00, None, None,52
None, -15.6, None, 0.06, 0.0, 101.4, -17.2, None, None, 87.0,2019-12-25 07:00:00, None, None,52
None, -16.8, None, 0.02, 0.0, 101.4, -18.5, None, None, 87.0,2019-12-25 08:00:00, None, None,52
None, -18.9, None, 0.0, 0.0, 101.4, -20.9, None, None, 84.0,2019-12-25 09:00:00, None, None,52
67.5, -19.8, None, -0.02, 4.0, 101.4, -21.8, None, None, 84.0,2019-12-25 10:00:00, None, None,52
None, -17.8, None, 0.0, 0.0, 101.4, -20.0, None, None, 83.0,2019-12-25 11:00:00, None, None,52
None, -14.7, None, -0.1, 0.0, 101.3, -16.7, None, None, 85.0,2019-12-25 12:00:00, None, None,52
225.0, -14.9, None, -0.18, 1.0, 101.2, -16.8, None, None, 86.0,2019-12-25 13:00:00, None, None,52
45.0, -14.5, None, -0.19, 6.0, 101.2, -16.3, None, None, 86.0,2019-12-25 14:00:00, None, None,52
67.5, -14.2, None, -0.19, 11.0, 101.1, -15.9, None, None, 87.0,2019-12-25 15:00:00, None, None,52
90.0, -14.0, None, -0.16, 3.0, 101.1, -15.6, None, None, 87.0,2019-12-25 16:00:00, None, None,52
None, -13.8, None, -0.19, 0.0, 101.0, -15.4, None, None, 88.0,2019-12-25 17:00:00, None, None,52
None, -11.1, None, -0.18, 0.0, 100.9, -12.6, None, None, 89.0,2019-12-25 18:00:00, None, None,52
225.0, -9.7, None, -0.2, 3.0, 100.8, -11.4, None, None, 87.0,2019-12-25 19:00:00, None, None,52
315.0, -4.7, None, -0.26, 8.0, 100.7, -8.6, None, None, 74.0,2019-12-25 20:00:00, None, None,52
247.5, -3.2, None, -0.25, 12.0, 100.6, -8.7, None, None, 66.0,2019-12-25 21:00:00, None, None,52
247.5, -3.2, None, -0.25, 12.0, 100.6, -8.7, None, None, 66.0,2019-12-25 22:00:00, None, None,52
270.0, -1.7, None, -0.27, 7.0, 99.9, -8.8, None, None, 58.0,2019-12-26 04:00:00, None, None,52
202.5, -1.0, None, -0.27, 11.0, 99.8, -8.5, None, None, 57.0,2019-12-26 05:00:00, None, None,52
202.5, -0.7, 32.0, -0.3, 15.0, 99.6, -8.6, None, None, 55.0,2019-12-26 06:00:00, None, None,52
180.0, -0.2, 33.0, -0.26, 16.0, 99.5, -8.4, None, None, 54.0,2019-12-26 07:00:00, None, None,52
337.5, -0.8, None, -0.2, 7.0, 99.4, -8.4, None, None, 57.0,2019-12-26 08:00:00, None, None,52
157.5, -1.2, 27.0, -0.04, 6.0, 99.5, -8.1, None, None, 60.0,2019-12-26 09:00:00, None, None,52
225.0, -2.1, None, 0.02, 3.0, 99.5, -8.5, None, None, 62.0,2019-12-26 10:00:00, None, None,52
0.0, -1.3, None, 0.05, 10.0, 99.5, -8.2, None, None, 59.0,2019-12-26 11:00:00, None, None,52
157.5, -0.4, None, -0.04, 4.0, 99.4, -9.5, None, None, 50.0,2019-12-26 12:00:00, None, None,52
225.0, 0.2, None, -0.06, 1.0, 99.4, -8.9, None, None, 50.0,2019-12-26 13:00:00, None, None,52
45.0, -0.5, None, -0.08, 3.0, 99.4, -7.5, None, None, 59.0,2019-12-26 14:00:00, None, None,52
180.0, -0.5, None, -0.02, 12.0, 99.4, -8.3, None, None, 55.0,2019-12-26 15:00:00, None, None,52
None, -1.3, None, 0.02, 0.0, 99.4, -7.5, None, None, 63.0,2019-12-26 16:00:00, None, None,52
None, -2.9, None, 0.11, 0.0, 99.5, -7.2, None, None, 72.0,2019-12-26 17:00:00, None, None,52
67.5, -3.7, None, 0.09, 12.0, 99.5, -7.8, None, None, 73.0,2019-12-26 18:00:00, None, None,52
None, -4.1, None, 0.11, 0.0, 99.6, -6.4, None, None, 84.0,2019-12-26 19:00:00, None, None,52
None, -5.6, None, 0.07, 0.0, 99.6, -7.4, None, None, 87.0,2019-12-26 20:00:00, None, None,52
None, -6.4, None, 0.09, 0.0, 99.7, -7.9, None, None, 89.0,2019-12-26 21:00:00, None, None,52
None, -7.1, None, 0.11, 0.0, 99.7, -8.2, None, None, 91.0,2019-12-26 22:00:00, None, None,52
202.5, -7.2, 43.0, 0.14, 0.0, 99.8, -8.4, None, 0.4, 91.0,2019-12-26 23:00:00, -7.8, 0.0,52
292.5, -7.0, None, 0.16, 6.0, 99.8, -8.5, None, None, 89.0,2019-12-27 00:00:00, None, None,52
270.0, -9.1, None, 0.17, 3.0, 99.9, -10.8, None, None, 87.0,2019-12-27 01:00:00, None, None,52
270.0, -8.7, None, 0.18, 6.0, 100.0, -9.6, None, None, 93.0,2019-12-27 02:00:00, None, None,52
270.0, -9.2, None, 0.23, 7.0, 100.1, -10.2, None, None, 92.0,2019-12-27 03:00:00, None, None,52
270.0, -8.8, None, 0.27, 2.0, 100.2, -9.9, None, None, 91.0,2019-12-27 04:00:00, None, None,52
None, -10.0, None, 0.28, 0.0, 100.3, -11.5, None, None, 88.0,2019-12-27 05:00:00, None, None,52
270.0, -10.9, None, 0.24, 2.0, 100.4, -12.2, None, None, 90.0,2019-12-27 06:00:00, None, None,52
None, -11.8, None, 0.16, 0.0, 100.5, -13.0, None, None, 91.0,2019-12-27 07:00:00, None, None,52
None, -13.2, None, 0.17, 0.0, 100.6, -14.4, None, None, 91.0,2019-12-27 08:00:00, None, None,52
247.5, -11.4, None, 0.19, 2.0, 100.7, -12.2, None, None, 94.0,2019-12-27 09:00:00, None, None,52
0.0, -10.9, None, 0.21, 4.0, 100.7, -12.0, None, None, 92.0,2019-12-27 10:00:00, None, None,52
292.5, -9.5, None, 0.18, 3.0, 100.8, -10.7, None, None, 91.0,2019-12-27 11:00:00, None, None,52
270.0, -8.1, None, 0.07, 6.0, 100.7, -9.2, None, None, 92.0,2019-12-27 12:00:00, None, None,52
247.5, -7.5, None, 0.02, 8.0, 100.7, -8.5, None, None, 93.0,2019-12-27 13:00:00, None, None,52
225.0, -7.1, None, 0.03, 4.0, 100.8, -8.4, None, None, 91.0,2019-12-27 14:00:00, None, None,52
270.0, -6.4, None, 0.08, 1.0, 100.8, -7.6, None, None, 91.0,2019-12-27 15:00:00, None, None,52
292.5, -6.5, None, 0.06, 5.0, 100.8, -7.6, None, None, 92.0,2019-12-27 16:00:00, None, None,52
225.0, -7.0, None, 0.01, 1.0, 100.8, -7.9, None, None, 93.0,2019-12-27 17:00:00, None, None,52
247.5, -6.7, None, -0.04, 1.0, 100.8, -7.8, None, None, 92.0,2019-12-27 18:00:00, None, None,52
45.0, -6.4, None, -0.15, 4.0, 100.7, -7.5, None, None, 92.0,2019-12-27 19:00:00, None, None,52
22.5, -5.8, None, -0.31, 3.0, 100.5, -6.9, None, None, 92.0,2019-12-27 20:00:00, None, None,52
90.0, -5.6, None, -0.43, 9.0, 100.3, -7.0, None, None, 90.0,2019-12-27 21:00:00, None, None,52
112.5, -5.4, None, -0.48, 3.0, 100.1, -7.1, None, None, 88.0,2019-12-27 22:00:00, None, None,52
67.5, -5.4, None, -0.42, 7.0, 100.0, -7.0, None, -2.6, 89.0,2019-12-27 23:00:00, -14.2, 0.0,52
225.0, 1.0, None, -0.35, 10.0, 99.8, -5.5, None, None, 62.0,2019-12-28 00:00:00, None, None,52
202.5, 1.2, None, -0.29, 9.0, 99.7, -5.7, None, None, 60.0,2019-12-28 01:00:00, None, None,52
225.0, 1.6, None, -0.27, 13.0, 99.6, -5.1, None, None, 61.0,2019-12-28 02:00:00, None, None,52
225.0, 1.8, None, -0.2, 12.0, 99.6, -4.7, None, None, 62.0,2019-12-28 03:00:00, None, None,52
180.0, 2.7, 34.0, -0.13, 18.0, 99.5, -3.7, None, None, 63.0,2019-12-28 04:00:00, None, None,52
247.5, 2.0, None, -0.04, 8.0, 99.5, -3.6, None, None, 67.0,2019-12-28 05:00:00, None, None,52
337.5, 0.0, None, -0.03, 4.0, 99.6, -3.7, None, None, 76.0,2019-12-28 06:00:00, None, None,52
292.5, -0.3, None, 0.04, 9.0, 99.6, -3.0, None, None, 82.0,2019-12-28 07:00:00, None, None,52
247.5, 1.2, None, 0.06, 8.0, 99.6, -1.4, None, None, 83.0,2019-12-28 08:00:00, None, None,52
247.5, -0.4, None, 0.14, 3.0, 99.7, -2.3, None, None, 86.0,2019-12-28 09:00:00, None, None,52
157.5, -0.4, None, 0.18, 3.0, 99.8, -1.0, None, None, 96.0,2019-12-28 10:00:00, None, None,52
247.5, -0.5, None, 0.15, 4.0, 99.8, -1.0, None, None, 96.0,2019-12-28 11:00:00, None, None,52
None, -0.7, None, 0.06, 0.0, 99.7, -1.3, None, None, 96.0,2019-12-28 12:00:00, None, None,52
None, 0.0, None, 0.0, 0.0, 99.7, -0.5, None, None, 97.0,2019-12-28 13:00:00, None, None,52
None, -0.1, None, 0.04, 0.0, 99.8, -0.5, None, None, 97.0,2019-12-28 14:00:00, None, None,52
