station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 9.5, None, 2021-01-01 00:00:00, -5.2, -1.7
None, 21.5, None, 2021-01-02 00:00:00, -9.7, -4.2
None, 0.5, None, 2021-01-03 00:00:00, -10.3, -5.2
None, 1.6, None, 2021-01-04 00:00:00, -9.7, -3.4
None, 10.6, None, 2021-01-05 00:00:00, -10.2, -4.1
None, 3.3, None, 2021-01-06 00:00:00, -7.8, -4.2
None, 0.0, None, 2021-01-07 00:00:00, -9.4, -2.7
None, 0.6, None, 2021-01-08 00:00:00, -10.4, -3.5
None, 0.0, None, 2021-01-09 00:00:00, -11.2, -7.0
None, 0.0, None, 2021-01-10 00:00:00, -7.0, -3.1
None, 5.3, None, 2021-01-11 00:00:00, -5.3, -0.2
None, 22.6, None, 2021-01-12 00:00:00, -4.3, -0.2
None, 6.0, None, 2021-01-13 00:00:00, -12.1, -0.2
None, 0.0, None, 2021-01-14 00:00:00, -12.1, -4.1
None, 0.0, None, 2021-01-15 00:00:00, -8.5, -0.1
None, 0.0, None, 2021-01-16 00:00:00, -7.8, -5.5
None, 0.2, None, 2021-01-17 00:00:00, -7.6, 0.6
None, 0.0, None, 2021-01-18 00:00:00, -6.9, -2.7
None, 2.2, None, 2021-01-19 00:00:00, -8.2, 0.1
None, 0.6, None, 2021-01-20 00:00:00, -10.9, -7.7
None, 0.3, None, 2021-01-21 00:00:00, -15.6, -8.0
None, 0.0, None, 2021-01-22 00:00:00, -12.8, -2.4
None, 0.6, None, 2021-01-23 00:00:00, -11.6, -3.4
None, 1.5, None, 2021-01-24 00:00:00, -11.9, -6.6
None, 1.5, None, 2021-01-25 00:00:00, -11.3, -6.7
None, 0.4, None, 2021-01-26 00:00:00, -14.0, -8.6
None, 0.0, None, 2021-01-27 00:00:00, -14.2, -7.4
None, 0.2, None, 2021-01-28 00:00:00, -14.7, -6.1
None, 0.0, None, 2021-01-29 00:00:00, -13.9, -6.9
None, 0.1, None, 2021-01-30 00:00:00, -10.0, -5.1
None, 9.4, None, 2021-01-31 00:00:00, -7.8, -4.3
