pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None,875.0, None,-21.9,-22.2,152.0, None, None, 0.0,475.0, None,2021-02-12 00:00:00, None,7
None, None,874.0, None,-22.1,-22.2,152.0, None, None, None,475.0, None,2021-02-12 01:00:00, None,7
None, None,874.0, None,-21.8,-21.9,151.0, None, None, 0.0,474.0, None,2021-02-12 02:00:00, None,7
None, None,874.0, None,-21.2,-21.4,152.0, None, None, 0.0,474.0, None,2021-02-12 03:00:00, None,7
None, None,874.0, None,-21.2,-21.2,151.0, None, None, 0.0,474.0, None,2021-02-12 04:00:00, None,7
None, None,874.0, None,-18.0,-18.1,152.0, None, None, 0.0,475.0, None,2021-02-12 05:00:00, None,7
None, None,874.0, None,-19.6,-19.6,152.0, None, None, 0.0,475.0, None,2021-02-12 06:00:00, None,7
None, None,873.0, None,-15.7,-15.4,151.0, None, None, None,475.0, None,2021-02-12 07:00:00, None,7
None, None,872.0, None,-15.6,-15.4,152.0, None, None, None,475.0, None,2021-02-12 08:00:00, None,7
None, None,872.0, None,-14.9,-14.6,151.0, None, None, 0.0,475.0, None,2021-02-12 09:00:00, None,7
None, None,871.0, None,-13.5,-13.3,151.0, None, None, None,475.0, None,2021-02-12 10:00:00, None,7
None, None,870.0, None,-13.1,-12.9,151.0, None, None, None,475.0, None,2021-02-12 11:00:00, None,7
None, None,869.0, None,-12.9,-12.4,151.0, None, None, None,476.0, None,2021-02-12 12:00:00, None,7
None, None,868.0, None,-12.5,-12.4,151.0, None, None, None,476.0, None,2021-02-12 13:00:00, None,7
None, None,868.0, None,-12.1,-11.9,151.0, None, None, 0.0,477.0, None,2021-02-12 14:00:00, None,7
None, None,870.0, None,-11.6,-11.2,151.0, None, None, 2.0,477.0, None,2021-02-12 15:00:00, None,7
None, None,870.0, None,-12.1,-12.0,151.0, None, None, 0.0,477.0, None,2021-02-12 16:00:00, None,7
None, None,870.0, None,-13.2,-13.1,151.0, None, None, 0.0,477.0, None,2021-02-12 17:00:00, None,7
None, None,870.0, None,-13.1,-13.0,151.0, None, None, 0.0,478.0, None,2021-02-12 18:00:00, None,7
None, None,870.0, None,-14.2,-14.1,151.0, None, None, 0.0,478.0, None,2021-02-12 19:00:00, None,7
None, None,870.0, None,-14.2,-14.3,151.0, None, None, 0.0,478.0, None,2021-02-12 20:00:00, None,7
None, None,870.0, None,-14.1,-14.0,151.0, None, None, 0.0,478.0, None,2021-02-12 21:00:00, None,7
None, None,871.0, None,-14.5,-14.2,150.0, None, None, 1.0,478.0, None,2021-02-12 22:00:00, None,7
None, None,870.0, None,-13.9,-13.8,150.0, None, None, None,478.0, None,2021-02-12 23:00:00, None,7
None, None,870.0, None,-14.2,-13.9,150.0, None, None, 0.0,478.0, None,2021-02-13 00:00:00, None,7
None, None,870.0, None,-14.2,-14.0,151.0, None, None, 0.0,478.0, None,2021-02-13 01:00:00, None,7
None, None,870.0, None,-14.9,-14.8,150.0, None, None, 0.0,478.0, None,2021-02-13 02:00:00, None,7
None, None,870.0, None,-15.2,-15.0,150.0, None, None, 0.0,478.0, None,2021-02-13 03:00:00, None,7
