pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None, None,679.0,1016.0, None,2021-02-12 00:00:00,-24.0, None,193.0, None,7
None, None, 1.0,679.0,1017.0, None,2021-02-12 01:00:00,-22.7, None,193.0, None,7
None, None, None,679.0,995.0, None,2021-02-12 02:00:00,-21.3, None,193.0, None,7
None, None, 3.0,679.0,998.0, None,2021-02-12 03:00:00,-21.4, None,192.0, None,7
None, None, 28.0,678.0,1026.0, None,2021-02-12 04:00:00,-23.0, None,193.0, None,7
None, None, None,678.0,1016.0, None,2021-02-12 05:00:00,-22.6, None,193.0, None,7
None, None, 13.0,678.0,1029.0, None,2021-02-12 06:00:00,-22.8, None,192.0, None,7
None, None, None,678.0,1023.0, None,2021-02-12 07:00:00,-22.8, None,192.0, None,7
None, None, None,677.0,1016.0, None,2021-02-12 08:00:00,-22.8, None,193.0, None,7
None, None, None,677.0,1006.0, None,2021-02-12 09:00:00,-20.7, None,193.0, None,7
None, None, None,677.0,1000.0, None,2021-02-12 10:00:00,-20.4, None,192.0, None,7
4.0, None, 5.0,676.0,1005.0, None,2021-02-12 11:00:00,-19.8, None,192.0, None,7
None, None, None,676.0,980.0, None,2021-02-12 12:00:00,-18.0, None,192.0, None,7
23.0, None, 47.0,675.0,1027.0, None,2021-02-12 13:00:00,-18.9, None,192.0, None,7
32.0, None, 2.0,674.0,1029.0, None,2021-02-12 14:00:00,-18.0, None,192.0, None,7
None, None, None,673.0,1017.0, None,2021-02-12 15:00:00,-18.6, None,192.0, None,7
31.0, None, 17.0,672.0,1034.0, None,2021-02-12 16:00:00,-19.0, None,192.0, None,7
34.0, None, None,672.0,1026.0, None,2021-02-12 17:00:00,-18.9, None,192.0, None,7
7.0, None, 2.0,671.0,1028.0, None,2021-02-12 18:00:00,-19.7, None,192.0, None,7
None, None, 7.0,670.0,1035.0, None,2021-02-12 19:00:00,-21.2, None,192.0, None,7
12.0, None, 3.0,670.0,1038.0, None,2021-02-12 20:00:00,-20.6, None,192.0, None,7
6.0, None, None,670.0,1033.0, None,2021-02-12 21:00:00,-21.1, None,192.0, None,7
17.0, None, 11.0,669.0,1044.0, None,2021-02-12 22:00:00,-21.5, None,191.0, None,7
8.0, None, None,669.0,1029.0, None,2021-02-12 23:00:00,-20.5, None,191.0, None,7
15.0, None, 2.0,669.0,1031.0, None,2021-02-13 00:00:00,-17.8, None,191.0, None,7
10.0, None, None,669.0,1027.0, None,2021-02-13 01:00:00,-18.9, None,191.0, None,7
30.0, None, None,669.0,1025.0, None,2021-02-13 02:00:00,-16.5, None,191.0, None,7
21.0, None, None,669.0,1019.0, None,2021-02-13 03:00:00,-16.8, None,191.0, None,7
None, None, 3.0,668.0,1022.0, None,2021-02-13 04:00:00,-15.9, None,190.0, None,7
12.0, None, 6.0,668.0,1028.0, None,2021-02-13 05:00:00,-17.1, None,191.0, None,7
0.0, None, 1.0,668.0,1029.0, None,2021-02-13 06:00:00,-14.6, None,190.0, None,7
None, None, None,668.0,1017.0, None,2021-02-13 07:00:00,-14.1, None,191.0, None,7
0.0, None, None,668.0,1016.0, None,2021-02-13 08:00:00,-14.2, None,191.0, None,7
18.0, None, 8.0,668.0,1024.0, None,2021-02-13 09:00:00,-14.6, None,191.0, None,7
26.0, None, 2.0,668.0,1026.0, None,2021-02-13 10:00:00,-13.5, None,191.0, None,7
23.0, None, 2.0,668.0,1028.0, None,2021-02-13 11:00:00,-13.6, None,191.0, None,7
50.0, None, 2.0,667.0,1030.0, None,2021-02-13 12:00:00,-12.5, None,191.0, None,7
5.0, None, 2.0,667.0,1032.0, None,2021-02-13 13:00:00,-13.2, None,191.0, None,7
1.0, None, None,666.0,1030.0, None,2021-02-13 14:00:00,-12.3, None,191.0, None,7
14.0, None, 1.0,666.0,1031.0, None,2021-02-13 15:00:00,-11.7, None,191.0, None,7
None, None, 2.0,665.0,1033.0, None,2021-02-13 16:00:00,-12.8, None,190.0, None,7
