WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,6.4, 0.4,88.0,2017-06-04 00:00:00,23
None,5.2, 0.23,90.6,2017-06-04 01:00:00,23
None,4.2, 0.24,92.0,2017-06-04 02:00:00,23
None,3.3, 0.25,93.5,2017-06-04 03:00:00,23
None,2.7, 0.1,93.7,2017-06-04 04:00:00,23
None,2.3, 0.18,92.9,2017-06-04 05:00:00,23
None,2.6, 0.27,92.1,2017-06-04 06:00:00,23
None,3.9, 0.98,91.9,2017-06-04 07:00:00,23
None,7.2, 1.26,83.0,2017-06-04 08:00:00,23
None,8.6, 1.58,81.1,2017-06-04 09:00:00,23
None,10.2, 1.3,73.8,2017-06-04 10:00:00,23
None,12.4, 1.0,63.6,2017-06-04 11:00:00,23
None,14.1, 1.75,56.0,2017-06-04 12:00:00,23
None,16.6, 2.54,48.7,2017-06-04 13:00:00,23
None,19.2, 3.03,35.0,2017-06-04 14:00:00,23
None,20.5, 1.76,27.6,2017-06-04 15:00:00,23
None,20.5, 1.48,26.7,2017-06-04 16:00:00,23
None,17.6, 3.77,42.6,2017-06-04 17:00:00,23
None,17.2, 3.73,42.2,2017-06-04 18:00:00,23
None,16.2, 3.52,43.6,2017-06-04 19:00:00,23
None,15.2, 4.63,48.1,2017-06-04 20:00:00,23
None,13.4, 3.7,53.4,2017-06-04 21:00:00,23
None,12.2, 3.53,58.5,2017-06-04 22:00:00,23
None,11.1, 1.91,62.5,2017-06-04 23:00:00,23
None,9.2, 0.66,71.8,2017-06-05 00:00:00,23
None,7.0, 0.4,80.0,2017-06-05 01:00:00,23
None,5.2, 0.21,87.0,2017-06-05 02:00:00,23
None,4.1, 0.36,89.3,2017-06-05 03:00:00,23
None,3.2, 0.23,91.5,2017-06-05 04:00:00,23
None,2.2, 0.29,92.5,2017-06-05 05:00:00,23
None,1.9, 0.27,93.1,2017-06-05 06:00:00,23
None,4.8, 0.18,82.4,2017-06-05 07:00:00,23
None,9.5, 0.46,68.2,2017-06-05 08:00:00,23
None,11.3, 0.79,61.2,2017-06-05 09:00:00,23
None,13.5, 0.96,51.0,2017-06-05 10:00:00,23
None,15.7, 1.44,43.5,2017-06-05 11:00:00,23
None,18.0, 1.55,31.9,2017-06-05 12:00:00,23
None,19.9, 1.68,24.9,2017-06-05 13:00:00,23
None,20.6, 1.62,23.1,2017-06-05 14:00:00,23
None,20.9, 1.94,20.4,2017-06-05 15:00:00,23
None,21.9, 2.42,18.2,2017-06-05 16:00:00,23
None,22.7, 2.29,16.8,2017-06-05 17:00:00,23
None,22.7, 2.12,16.8,2017-06-05 18:00:00,23
None,22.8, 1.66,17.2,2017-06-05 19:00:00,23
None,22.2, 1.77,18.5,2017-06-05 20:00:00,23
None,19.2, 0.73,31.3,2017-06-05 21:00:00,23
None,15.0, 0.62,45.4,2017-06-05 22:00:00,23
None,12.3, 0.44,56.7,2017-06-05 23:00:00,23
None,12.3, 1.21,51.1,2017-06-06 00:00:00,23
None,12.0, 1.47,52.5,2017-06-06 01:00:00,23
None,10.7, 1.07,58.4,2017-06-06 02:00:00,23
None,9.9, 0.98,61.4,2017-06-06 03:00:00,23
None,7.7, 0.46,71.1,2017-06-06 04:00:00,23
None,6.8, 0.84,75.3,2017-06-06 05:00:00,23
None,6.2, 0.54,78.7,2017-06-06 06:00:00,23
None,8.1, 0.56,72.9,2017-06-06 07:00:00,23
