pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-7.072,93.3, None, None, None, None, None, None, None, None, None,-8.0,891.0, None, None, None,2018-03-12 00:00:00, None, 85.3, None,11
None,-7.89,93.8, None, None, None, None, None, None, None, None, None,-9.0,891.0, None, None, None,2018-03-12 01:00:00, None, 85.3, None,11
None,-8.21,93.8, None, None, None, None, None, None, None, None, None,-9.0,892.0, None, None, None,2018-03-12 02:00:00, None, 85.5, None,11
None,-9.03,92.6, None, None, None, None, None, None, None, None, None,-10.0,892.0, None, None, None,2018-03-12 03:00:00, None, 85.4, None,11
None,-9.59,92.2, None, None, None, None, None, None, None, None, None,-11.0,891.0, None, None, None,2018-03-12 04:00:00, None, 85.2, None,11
None,-10.04,91.2, None, None, None, None, None, None, None, None, None,-11.0,892.0, None, None, None,2018-03-12 05:00:00, None, 85.0, None,11
None,-10.18,91.3, None, None, None, None, None, None, None, None, None,-11.0,892.0, None, None, None,2018-03-12 06:00:00, None, 85.1, None,11
None,-10.71,93.3, None, None, None, None, None, None, None, None, None,-11.0,892.0, None, None, None,2018-03-12 07:00:00, None, 85.5, None,11
None,-11.09,91.5, None, None, None, None, None, None, None, None, None,-12.0,892.0, None, None, None,2018-03-12 08:00:00, None, 85.2, None,11
None,-8.98,89.3, None, None, None, None, None, None, None, None, None,-10.0,892.0, None, None, None,2018-03-12 09:00:00, None, 85.1, None,11
None,-3.28,76.49, None, None, None, None, None, None, None, None, None,-6.0,892.0, None, None, None,2018-03-12 10:00:00, None, 85.2, None,11
None,2.298,47.94, None, None, None, None, None, None, None, None, None,-8.0,891.0, None, None, None,2018-03-12 11:00:00, None, 85.0, None,11
None,7.424,32.16, None, None, None, None, None, None, None, None, None,-8.0,890.0, None, None, None,2018-03-12 12:00:00, None, 84.3, None,11
None,6.381,37.21, None, None, None, None, None, None, None, None, None,-8.0,889.0, None, None, None,2018-03-12 13:00:00, None, 85.4, None,11
None,7.407,32.92, None, None, None, None, None, None, None, None, None,-7.0,889.0, None, None, None,2018-03-12 14:00:00, None, 84.5, None,11
None,7.735,33.96, None, None, None, None, None, None, None, None, None,-7.0,888.0, None, None, None,2018-03-12 15:00:00, None, 83.8, None,11
