pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 1.409,60.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 00:00:00, None, None, 76.09,11
None, None, 0.428,61.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 01:00:00, None, None, 76.08,11
None, None, 0.681,56.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 02:00:00, None, None, 75.82,11
None, None, 0.72,52.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 03:00:00, None, None, 75.62,11
None, None, 0.33,54.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 04:00:00, None, None, 75.14,11
None, None, -0.155,56.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 05:00:00, None, None, 75.35,11
None, None, 0.088,54.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 06:00:00, None, None, 75.55,11
None, None, -0.42,56.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 07:00:00, None, None, 75.62,11
None, None, -0.692,58.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 08:00:00, None, None, 75.83,11
None, None, 0.201,56.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 09:00:00, None, None, 75.88,11
None, None, 1.932,52.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 10:00:00, None, None, 75.82,11
None, None, 4.258,47.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 11:00:00, None, None, 75.37,11
None, None, 3.57,48.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 12:00:00, None, None, 75.96,11
None, None, 5.313,44.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 13:00:00, None, None, 75.64,11
None, None, 8.79,36.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 14:00:00, None, None, 75.08,11
None, None, 9.1,35.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 15:00:00, None, None, 74.35,11
None, None, 9.02,35.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 16:00:00, None, None, 74.12,11
None, None, 8.01,40.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 17:00:00, None, None, 73.73,11
None, None, 6.569,44.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 18:00:00, None, None, 73.98,11
None, None, 4.086,58.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 19:00:00, None, None, 74.42,11
None, None, 2.933,63.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 20:00:00, None, None, 74.57,11
None, None, 6.723,39.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 21:00:00, None, None, 73.39,11
None, None, 5.432,41.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 22:00:00, None, None, 74.4,11
None, None, 4.807,43.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 23:00:00, None, None, 74.56,11
None, None, 3.383,49.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 00:00:00, None, None, 74.55,11
None, None, 2.84,50.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 01:00:00, None, None, 74.72,11
None, None, 2.302,51.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 02:00:00, None, None, 74.62,11
None, None, 2.16,53.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 03:00:00, None, None, 74.62,11
None, None, 1.649,56.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 04:00:00, None, None, 74.52,11
None, None, 1.939,55.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 05:00:00, None, None, 74.62,11
None, None, 1.833,57.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 06:00:00, None, None, 74.58,11
None, None, 1.516,60.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 07:00:00, None, None, 74.28,11
None, None, 2.032,57.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 08:00:00, None, None, 74.23,11
