CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -4.837, None, None, None, None, None,42.89, None, 1.251,42.66, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 00:00:00, None, None, 260.8,11
None, -3.552, None, None, None, None, None,13.67, None, 5.11,323.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 01:00:00, None, None, 260.0,11
None, -3.715, None, None, None, None, None,13.07, None, 4.802,340.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 02:00:00, None, None, 260.0,11
None, -4.555, None, None, None, None, None,42.24, None, 2.666,50.35, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 03:00:00, None, None, 259.8,11
None, -4.963, None, None, None, None, None,22.94, None, 1.903,283.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 04:00:00, None, None, 259.8,11
None, -4.547, None, None, None, None, None,20.45, None, 2.533,322.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 05:00:00, None, None, 259.4,11
None, -4.566, None, None, None, None, None,13.86, None, 3.498,1.229, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 06:00:00, None, None, 259.2,11
None, -4.189, None, None, None, None, None,51.24, None, 2.813,81.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 07:00:00, None, None, 258.9,11
None, -4.14, None, None, None, None, None,10.15, None, 5.32,132.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 08:00:00, None, None, 258.9,11
None, -2.116, None, None, None, None, None,11.25, None, 4.903,115.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 09:00:00, None, None, 258.8,11
None, -1.169, None, None, None, None, None,16.66, None, 4.952,119.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 10:00:00, None, None, 258.8,11
None, 0.569, None, None, None, None, None,17.43, None, 6.025,124.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 11:00:00, None, None, 258.5,11
None, 0.724, None, None, None, None, None,15.06, None, 6.328,145.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 12:00:00, None, None, 258.7,11
None, None, None, None, None, None, None,24.35, None, 3.907,154.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 13:00:00, None, None, 250.1,11
None, None, None, None, None, None, None,30.53, None, 3.369,162.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 14:00:00, None, None, 248.6,11
None, None, None, None, None, None, None,30.99, None, 3.27,182.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 15:00:00, None, None, 248.2,11
None, 3.144, None, None, None, None, None,34.03, None, 3.397,160.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 16:00:00, None, None, 256.1,11
None, 3.341, None, None, None, None, None,22.1, None, 4.129,135.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 17:00:00, None, None, 255.6,11
None, 1.964, None, None, None, None, None,21.03, None, 4.586,116.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 18:00:00, None, None, 255.6,11
None, -0.498, None, None, None, None, None,24.16, None, 5.937,112.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 19:00:00, None, None, 255.1,11
None, -1.359, None, None, None, None, None,13.62, None, 9.33,105.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 20:00:00, None, None, 255.2,11
None, -0.894, None, None, None, None, None,10.23, None, 10.66,107.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 21:00:00, None, None, 255.2,11
None, -1.247, None, None, None, None, None,9.33, None, 12.5,107.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 22:00:00, None, None, 255.1,11
None, -1.255, None, None, None, None, None,10.54, None, 15.34,106.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 23:00:00, None, None, 255.0,11
None, -1.437, None, None, None, None, None,12.87, None, 15.41,102.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 00:00:00, None, None, 254.8,11
None, -1.381, None, None, None, None, None,12.79, None, 15.6,105.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 01:00:00, None, None, 254.6,11
None, -1.665, None, None, None, None, None,13.77, None, 15.08,107.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 02:00:00, None, None, 254.5,11
None, -1.406, None, None, None, None, None,11.72, None, 15.1,105.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 03:00:00, None, None, 254.4,11
None, -1.57, None, None, None, None, None,11.71, None, 15.29,100.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 04:00:00, None, None, 254.2,11
None, -1.333, None, None, None, None, None,13.41, None, 15.53,100.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 05:00:00, None, None, 254.4,11
None, -1.734, None, None, None, None, None,15.81, None, 14.38,105.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 06:00:00, None, None, 253.9,11
None, -2.316, None, None, None, None, None,20.11, None, 10.79,102.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 07:00:00, None, None, 253.9,11
None, -0.911, None, None, None, None, None,14.75, None, 12.85,101.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 08:00:00, None, None, 253.7,11
None, 2.037, None, None, None, None, None,24.29, None, 6.431,114.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-03-13 09:00:00, None, None, 253.8,11
