AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
21.3,0.0, 7.8,2018-05-14 00:00:00, 218.0,28.0,20
21.5,0.0, 8.5,2018-05-14 00:15:00, 217.0,27.0,20
21.6,0.0, 7.4,2018-05-14 00:30:00, 218.0,26.0,20
21.6,0.0, 7.9,2018-05-14 00:45:00, 218.0,27.0,20
21.5,0.0, 5.7,2018-05-14 01:00:00, 227.0,26.0,20
21.3,0.0, 4.6,2018-05-14 01:15:00, 227.0,27.0,20
21.2,0.0, 3.9,2018-05-14 01:30:00, 218.0,27.0,20
20.4,0.0, 1.2,2018-05-14 01:45:00, 179.0,27.0,20
19.9,0.0, 1.6,2018-05-14 02:00:00, 317.0,29.0,20
19.5,0.0, 5.7,2018-05-14 02:15:00, 9.0,31.0,20
18.7,0.0, 8.9,2018-05-14 02:30:00, 8.0,35.0,20
18.4,0.0, 9.5,2018-05-14 02:45:00, 9.0,37.0,20
17.8,0.0, 9.9,2018-05-14 03:00:00, 21.0,40.0,20
17.2,0.0, 13.9,2018-05-14 03:15:00, 12.0,41.0,20
16.7,0.0, 14.5,2018-05-14 03:30:00, 10.0,42.0,20
16.4,0.0, 14.7,2018-05-14 03:45:00, 10.0,43.0,20
16.7,0.0, 14.6,2018-05-14 04:00:00, 9.0,40.0,20
16.8,0.0, 15.0,2018-05-14 04:15:00, 6.0,41.0,20
16.6,0.0, 13.8,2018-05-14 04:30:00, 8.0,42.0,20
16.0,0.0, 15.2,2018-05-14 04:45:00, 8.0,44.0,20
15.7,0.0, 15.6,2018-05-14 05:00:00, 11.0,45.0,20
15.6,0.0, 15.6,2018-05-14 05:15:00, 9.0,48.0,20
15.7,0.0, 14.4,2018-05-14 05:30:00, 12.0,49.0,20
15.9,0.0, 12.3,2018-05-14 05:45:00, 9.0,49.0,20
16.1,0.0, 12.3,2018-05-14 06:00:00, 5.0,50.0,20
16.6,0.0, 12.6,2018-05-14 06:15:00, 1.0,49.0,20
17.5,0.0, 14.1,2018-05-14 06:30:00, 359.0,46.0,20
18.1,0.0, 13.1,2018-05-14 06:45:00, 354.0,45.0,20
18.8,0.0, 8.2,2018-05-14 07:00:00, 4.0,46.0,20
18.9,0.0, 9.0,2018-05-14 07:15:00, 16.0,45.0,20
19.2,0.0, 8.7,2018-05-14 07:30:00, 15.0,46.0,20
19.8,0.0, 10.1,2018-05-14 07:45:00, 27.0,43.0,20
20.1,0.0, 7.8,2018-05-14 08:00:00, 360.0,42.0,20
20.4,0.0, 8.8,2018-05-14 08:15:00, 23.0,41.0,20
20.0,0.0, 11.5,2018-05-14 08:30:00, 0.0,41.0,20
20.5,0.0, 10.2,2018-05-14 08:45:00, 357.0,44.0,20
20.8,0.0, 7.7,2018-05-14 09:00:00, 350.0,41.0,20
21.3,0.0, 7.6,2018-05-14 09:15:00, 1.0,39.0,20
22.1,0.0, 5.9,2018-05-14 09:30:00, 352.0,39.0,20
22.7,0.0, 5.1,2018-05-14 09:45:00, 67.0,37.0,20
23.0,0.0, 4.8,2018-05-14 10:00:00, 40.0,36.0,20
23.9,0.0, 6.6,2018-05-14 10:15:00, 58.0,34.0,20
24.4,0.0, 5.8,2018-05-14 10:30:00, 58.0,36.0,20
24.5,0.0, 5.7,2018-05-14 10:45:00, 53.0,34.0,20
24.6,0.0, 7.4,2018-05-14 11:00:00, 59.0,33.0,20
24.9,0.0, 8.3,2018-05-14 11:15:00, 65.0,33.0,20
25.3,0.0, 7.3,2018-05-14 11:30:00, 50.0,36.0,20
25.1,0.0, 7.5,2018-05-14 11:45:00, 43.0,38.0,20
24.8,0.0, 7.6,2018-05-14 12:00:00, 24.0,39.0,20
25.5,0.0, 6.2,2018-05-14 12:15:00, 39.0,37.0,20
25.8,0.0, 3.6,2018-05-14 12:30:00, 15.0,38.0,20
25.4,0.0, 5.7,2018-05-14 12:45:00, 72.0,37.0,20
25.2,0.0, 7.1,2018-05-14 13:00:00, 80.0,39.0,20
26.0,0.0, 4.9,2018-05-14 13:15:00, 52.0,36.0,20
26.2,0.0, 4.6,2018-05-14 13:30:00, 49.0,37.0,20
26.8,0.0, 6.8,2018-05-14 13:45:00, 183.0,27.0,20
27.4,0.0, 7.3,2018-05-14 14:00:00, 236.0,25.0,20
27.3,0.0, 8.8,2018-05-14 14:15:00, 226.0,25.0,20
27.6,0.0, 7.9,2018-05-14 14:30:00, 238.0,24.0,20
27.2,0.0, 8.7,2018-05-14 14:45:00, 228.0,26.0,20
27.4,0.0, 7.1,2018-05-14 15:00:00, 220.0,25.0,20
26.9,0.0, 11.4,2018-05-14 15:15:00, 251.0,27.0,20
26.9,0.0, 11.2,2018-05-14 15:30:00, 237.0,26.0,20
27.2,0.0, 9.0,2018-05-14 15:45:00, 219.0,26.0,20
27.0,0.0, 10.1,2018-05-14 16:00:00, 217.0,26.0,20
26.6,0.0, 9.6,2018-05-14 16:15:00, 222.0,26.0,20
26.4,0.0, 9.4,2018-05-14 16:30:00, 232.0,28.0,20
26.3,0.0, 7.4,2018-05-14 16:45:00, 216.0,27.0,20
26.3,0.0, 8.8,2018-05-14 17:00:00, 224.0,28.0,20
26.4,0.0, 7.3,2018-05-14 17:15:00, 252.0,29.0,20
26.2,0.0, 7.4,2018-05-14 17:30:00, 240.0,29.0,20
25.9,0.0, 5.6,2018-05-14 17:45:00, 236.0,30.0,20
