WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
15.3, 11.5, 1.13, None,2019-07-02 00:00:00, 10.51,27
36.5, 10.5, 1.061, None,2019-07-02 01:00:00, 8.86,27
24.6, 8.9, 1.092, None,2019-07-02 02:00:00, 7.56,27
20.7, 7.6, 1.234, None,2019-07-02 03:00:00, 6.919,27
6.8, 6.9, 0.685, None,2019-07-02 04:00:00, 6.786,27
331.2, 6.8, 0.601, None,2019-07-02 05:00:00, 6.472,27
9.6, 6.5, 0.97, None,2019-07-02 06:00:00, 6.882,27
30.1, 6.9, 1.284, None,2019-07-02 07:00:00, 7.89,27
5.2, 7.9, 1.524, None,2019-07-02 08:00:00, 10.05,27
351.1, 10.1, 1.064, None,2019-07-02 09:00:00, 13.61,27
4.9, 13.6, 1.388, None,2019-07-02 10:00:00, 16.89,27
2.2, 16.9, 0.968999, None,2019-07-02 11:00:00, 19.92,27
55.0, 19.9, 1.412, None,2019-07-02 12:00:00, 21.06,27
18.5, 21.1, 1.789, None,2019-07-02 13:00:00, 22.37,27
116.6, 22.4, 2.204, None,2019-07-02 14:00:00, 22.96,27
111.4, 23.0, 1.387, None,2019-07-02 15:00:00, 23.59,27
30.5, 23.6, 2.188, None,2019-07-02 16:00:00, 24.43,27
209.4, 24.4, 2.348, None,2019-07-02 17:00:00, 24.8,27
193.1, 24.8, 2.378, None,2019-07-02 18:00:00, 24.97,27
189.9, 25.0, 2.532, None,2019-07-02 19:00:00, 24.97,27
187.4, 25.0, 2.563, None,2019-07-02 20:00:00, 24.23,27
180.4, 24.2, 2.038, None,2019-07-02 21:00:00, 22.44,27
191.6, 22.4, 1.789, None,2019-07-02 22:00:00, 20.68,27
210.8, 20.7, 1.85, None,2019-07-02 23:00:00, 19.25,27
225.1, 19.3, 2.341, None,2019-07-03 00:00:00, 18.18,27
218.7, 18.2, 2.251, None,2019-07-03 01:00:00, 16.94,27
214.4, 16.9, 2.002, None,2019-07-03 02:00:00, 16.2,27
219.3, 16.2, 1.564, None,2019-07-03 03:00:00, 15.71,27
204.5, 15.7, 1.544, None,2019-07-03 04:00:00, 14.9,27
200.3, 14.9, 1.861, None,2019-07-03 05:00:00, 13.54,27
210.4, 13.5, 2.304, None,2019-07-03 06:00:00, 13.15,27
207.4, 13.2, 2.136, None,2019-07-03 07:00:00, 12.01,27
208.3, 12.0, 1.729, None,2019-07-03 08:00:00, 11.46,27
155.2, 11.5, 1.462, None,2019-07-03 09:00:00, 11.53,27
35.6, 11.5, 1.747, None,2019-07-03 10:00:00, 12.29,27
336.2, 12.3, 1.996, None,2019-07-03 11:00:00, 13.36,27
345.5, 13.4, 2.47, None,2019-07-03 12:00:00, 14.69,27
2.4, 14.7, 3.085, None,2019-07-03 13:00:00, 15.85,27
29.5, 15.9, 2.22, None,2019-07-03 14:00:00, 16.32,27
37.1, 16.3, 2.34, None,2019-07-03 15:00:00, 17.11,27
0.1, 17.1, 2.211, None,2019-07-03 16:00:00, 16.98,27
26.8, 17.0, 2.041, None,2019-07-03 17:00:00, 17.06,27
345.8, 17.1, 1.409, None,2019-07-03 18:00:00, 16.73,27
15.6, 16.7, 1.337, None,2019-07-03 19:00:00, 16.33,27
352.8, 16.3, 1.253, None,2019-07-03 20:00:00, 15.17,27
1.0, 15.2, 0.986998, None,2019-07-03 21:00:00, 13.73,27
2.0, 13.7, 0.859, None,2019-07-03 22:00:00, 13.48,27
8.0, 13.5, 0.847, None,2019-07-03 23:00:00, 13.13,27
53.3, 13.1, 0.319999, None,2019-07-04 00:00:00, 12.93,27
42.6, 12.9, 0.633, None,2019-07-04 01:00:00, 12.55,27
38.3, 12.6, 0.433999, None,2019-07-04 02:00:00, 12.24,27
23.3, 12.2, 0.665, None,2019-07-04 03:00:00, 11.58,27
349.8, 11.6, 0.674, None,2019-07-04 04:00:00, 10.92,27
4.2, 10.9, 0.86, None,2019-07-04 05:00:00, 10.64,27
63.6, 10.6, 0.702, None,2019-07-04 06:00:00, 10.24,27
28.6, 10.2, 1.347, None,2019-07-04 07:00:00, 11.11,27
47.5, 11.1, 1.475, None,2019-07-04 08:00:00, 12.79,27
351.3, 12.8, 1.982, None,2019-07-04 09:00:00, 15.02,27
352.9, 15.0, 2.338, None,2019-07-04 10:00:00, 16.98,27
5.7, 17.0, 3.675, None,2019-07-04 11:00:00, 18.43,27
34.4, 18.4, 3.99, None,2019-07-04 12:00:00, 19.66,27
68.7, 19.7, 4.198, None,2019-07-04 13:00:00, 20.14,27
39.5, 20.1, 3.827, None,2019-07-04 14:00:00, 20.54,27
25.4, 20.5, 4.043, None,2019-07-04 15:00:00, 20.91,27
27.1, 20.9, 4.569, None,2019-07-04 16:00:00, 21.15,27
39.2, 21.2, 5.021, None,2019-07-04 17:00:00, 21.08,27
48.8, 21.1, 6.492, None,2019-07-04 18:00:00, 20.7,27
