WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
170.7, 10.2, 86.9, 90.2,2019-07-02 00:00:00, 8.72,27
161.2, 8.7, 90.2, 91.7,2019-07-02 01:00:00, 7.257,27
164.9, 7.3, 91.7, 93.2,2019-07-02 02:00:00, 6.157,27
82.3, 6.2, 93.2, 93.4,2019-07-02 03:00:00, 5.553,27
171.7, 5.6, 93.4, 93.5,2019-07-02 04:00:00, 5.099,27
162.0, 5.1, 93.5, 95.2,2019-07-02 05:00:00, 5.368,27
166.1, 5.4, 95.2, 96.4,2019-07-02 06:00:00, 6.408,27
139.0, 6.4, 96.4, 95.7,2019-07-02 07:00:00, 8.23,27
271.5, 8.2, 95.7, 74.69,2019-07-02 08:00:00, 12.67,27
70.4, 12.7, 74.7, 59.04,2019-07-02 09:00:00, 15.7,27
18.8, 15.7, 59.0, 46.23,2019-07-02 10:00:00, 19.07,27
238.1, 19.1, 46.2, 32.16,2019-07-02 11:00:00, 21.42,27
68.2, 21.4, 32.2, 25.02,2019-07-02 12:00:00, 22.66,27
349.9, 22.7, 25.0, 23.61,2019-07-02 13:00:00, 23.86,27
3.3, 23.9, 23.6, 24.11,2019-07-02 14:00:00, 24.55,27
58.0, 24.6, 24.1, 23.51,2019-07-02 15:00:00, 24.94,27
9.8, 24.9, 23.5, 23.46,2019-07-02 16:00:00, 24.84,27
226.2, 24.8, 23.5, 21.63,2019-07-02 17:00:00, 25.83,27
60.1, 25.8, 21.6, 21.35,2019-07-02 18:00:00, 26.03,27
165.3, 26.0, 21.4, 22.23,2019-07-02 19:00:00, 25.72,27
189.0, 25.7, 22.2, 30.15,2019-07-02 20:00:00, 24.13,27
159.6, 24.1, 30.2, 52.51,2019-07-02 21:00:00, 18.65,27
175.3, 18.7, 52.5, 60.28,2019-07-02 22:00:00, 16.25,27
171.1, 16.3, 60.3, 62.69,2019-07-02 23:00:00, 15.13,27
170.9, 15.1, 62.7, 78.94,2019-07-03 00:00:00, 12.79,27
191.4, 12.8, 78.9, 72.6,2019-07-03 01:00:00, 12.75,27
164.3, 12.8, 72.6, 73.72,2019-07-03 02:00:00, 12.58,27
173.6, 12.6, 73.7, 73.08,2019-07-03 03:00:00, 12.32,27
164.9, 12.3, 73.1, 73.65,2019-07-03 04:00:00, 12.02,27
164.4, 12.0, 73.7, 79.62,2019-07-03 05:00:00, 11.58,27
15.7, 11.6, 79.6, 90.1,2019-07-03 06:00:00, 11.23,27
171.3, 11.2, 90.1, 91.4,2019-07-03 07:00:00, 11.22,27
150.4, 11.2, 91.4, 91.7,2019-07-03 08:00:00, 11.42,27
121.9, 11.4, 91.7, 88.8,2019-07-03 09:00:00, 11.76,27
77.2, 11.8, 88.8, 88.6,2019-07-03 10:00:00, 12.86,27
303.8, 12.9, 88.6, 84.5,2019-07-03 11:00:00, 13.83,27
359.5, 13.8, 84.5, 77.46,2019-07-03 12:00:00, 15.13,27
2.8, 15.1, 77.5, 69.04,2019-07-03 13:00:00, 16.71,27
22.5, 16.7, 69.0, 63.01,2019-07-03 14:00:00, 17.41,27
29.0, 17.4, 63.0, 59.35,2019-07-03 15:00:00, 18.13,27
12.1, 18.1, 59.4, 57.68,2019-07-03 16:00:00, 18.08,27
21.7, 18.1, 57.7, 58.23,2019-07-03 17:00:00, 17.96,27
0.8, 18.0, 58.2, 60.78,2019-07-03 18:00:00, 17.56,27
0.5, 17.6, 60.8, 65.37,2019-07-03 19:00:00, 16.9,27
5.4, 16.9, 65.4, 79.08,2019-07-03 20:00:00, 15.32,27
11.1, 15.3, 79.1, 90.6,2019-07-03 21:00:00, 13.82,27
9.2, 13.8, 90.6, 93.0,2019-07-03 22:00:00, 13.3,27
353.8, 13.3, 93.0, 94.8,2019-07-03 23:00:00, 12.94,27
337.4, 12.9, 94.8, 94.7,2019-07-04 00:00:00, 12.54,27
321.4, 12.5, 94.7, 95.6,2019-07-04 01:00:00, 12.18,27
337.7, 12.2, 95.6, 96.0,2019-07-04 02:00:00, 11.98,27
322.2, 12.0, 96.0, 96.3,2019-07-04 03:00:00, 11.0,27
311.9, 11.0, 96.3, 97.0,2019-07-04 04:00:00, 10.42,27
332.1, 10.4, 97.0, 97.4,2019-07-04 05:00:00, 9.94,27
192.7, 9.9, 97.4, 97.5,2019-07-04 06:00:00, 10.64,27
336.4, 10.6, 97.5, 88.9,2019-07-04 07:00:00, 12.12,27
338.3, 12.1, 88.9, 78.27,2019-07-04 08:00:00, 13.56,27
337.4, 13.6, 78.3, 66.36,2019-07-04 09:00:00, 15.98,27
345.1, 16.0, 66.4, 55.55,2019-07-04 10:00:00, 18.25,27
11.9, 18.3, 55.6, 45.2,2019-07-04 11:00:00, 19.44,27
37.1, 19.4, 45.2, 38.48,2019-07-04 12:00:00, 20.99,27
43.1, 21.0, 38.5, 34.98,2019-07-04 13:00:00, 21.86,27
38.4, 21.9, 35.0, 33.76,2019-07-04 14:00:00, 22.09,27
23.0, 22.1, 33.8, 31.58,2019-07-04 15:00:00, 22.74,27
15.4, 22.7, 31.6, 29.21,2019-07-04 16:00:00, 22.73,27
37.3, 22.7, 29.2, 28.5,2019-07-04 17:00:00, 22.98,27
37.4, 23.0, 28.5, 31.76,2019-07-04 18:00:00, 22.05,27
39.8, 22.1, 31.8, 32.83,2019-07-04 19:00:00, 20.77,27
31.6, 20.8, 32.8, 36.68,2019-07-04 20:00:00, 19.5,27
18.0, 19.5, 36.7, 41.47,2019-07-04 21:00:00, 17.66,27
9.5, 17.7, 41.5, 48.2,2019-07-04 22:00:00, 15.85,27
4.9, 15.9, 48.2, 54.99,2019-07-04 23:00:00, 14.67,27
1.6, 14.7, 55.0, 58.99,2019-07-05 00:00:00, 13.67,27
353.9, 13.7, 59.0, 63.07,2019-07-05 01:00:00, 12.55,27
353.6, 12.6, 63.1, 65.71,2019-07-05 02:00:00, 12.06,27
346.8, 12.1, 65.7, 71.22,2019-07-05 03:00:00, 10.98,27
345.5, 11.0, 71.2, 73.55,2019-07-05 04:00:00, 10.41,27
349.3, 10.4, 73.6, 77.43,2019-07-05 05:00:00, 9.9,27
343.5, 9.9, 77.4, 70.08,2019-07-05 06:00:00, 11.71,27
345.5, 11.7, 70.1, 62.92,2019-07-05 07:00:00, 13.8,27
343.2, 13.8, 62.9, 53.74,2019-07-05 08:00:00, 16.27,27
352.6, 16.3, 53.7, 45.19,2019-07-05 09:00:00, 18.64,27
14.7, 18.6, 45.2, 36.87,2019-07-05 10:00:00, 20.47,27
44.8, 20.5, 36.9, 34.58,2019-07-05 11:00:00, 20.97,27
37.6, 21.0, 34.6, 34.99,2019-07-05 12:00:00, 21.23,27
14.9, 21.2, 35.0, 34.31,2019-07-05 13:00:00, 21.58,27
30.6, 21.6, 34.3, 33.82,2019-07-05 14:00:00, 21.8,27
35.4, 21.8, 33.8, 32.65,2019-07-05 15:00:00, 22.27,27
45.1, 22.3, 32.7, 32.38,2019-07-05 16:00:00, 22.21,27
39.9, 22.2, 32.4, 34.95,2019-07-05 17:00:00, 21.76,27
45.3, 21.8, 35.0, 39.92,2019-07-05 18:00:00, 20.38,27
80.7, 20.4, 39.9, 41.72,2019-07-05 19:00:00, 19.84,27
