WDIR_VECT,time,HUMIDITY,week_of_year
229.1,2020-11-04 00:00:00, 98.3,45
162.0,2020-11-04 01:00:00, 99.0,45
298.6,2020-11-04 02:00:00, 99.2,45
327.9,2020-11-04 03:00:00, 99.0,45
281.6,2020-11-04 04:00:00, 98.5,45
353.0,2020-11-04 05:00:00, 97.4,45
156.8,2020-11-04 06:00:00, 95.8,45
129.8,2020-11-04 07:00:00, 95.8,45
124.5,2020-11-04 08:00:00, 97.4,45
104.8,2020-11-04 09:00:00, 97.7,45
118.8,2020-11-04 10:00:00, 95.2,45
183.2,2020-11-04 11:00:00, 94.9,45
214.1,2020-11-04 12:00:00, 94.8,45
251.2,2020-11-04 13:00:00, 93.2,45
310.2,2020-11-04 14:00:00, 93.1,45
317.0,2020-11-04 15:00:00, 95.3,45
333.6,2020-11-04 16:00:00, 96.6,45
94.0,2020-11-04 17:00:00, 96.8,45
123.0,2020-11-04 18:00:00, 92.6,45
191.5,2020-11-04 19:00:00, 96.4,45
180.6,2020-11-04 20:00:00, 98.0,45
155.9,2020-11-04 21:00:00, 96.9,45
158.1,2020-11-04 22:00:00, 95.1,45
232.7,2020-11-04 23:00:00, 96.9,45
258.4,2020-11-05 00:00:00, 98.6,45
117.6,2020-11-05 01:00:00, 92.2,45
116.1,2020-11-05 02:00:00, 84.0,45
110.8,2020-11-05 03:00:00, 81.8,45
96.4,2020-11-05 04:00:00, 75.4,45
99.9,2020-11-05 05:00:00, 76.1,45
113.9,2020-11-05 06:00:00, 74.9,45
112.3,2020-11-05 07:00:00, 70.6,45
113.8,2020-11-05 08:00:00, 71.3,45
111.6,2020-11-05 09:00:00, 70.8,45
129.2,2020-11-05 10:00:00, 71.6,45
177.6,2020-11-05 11:00:00, 72.8,45
239.3,2020-11-05 12:00:00, 76.6,45
210.5,2020-11-05 13:00:00, 74.5,45
216.5,2020-11-05 14:00:00, 65.4,45
228.8,2020-11-05 15:00:00, 63.2,45
127.8,2020-11-05 16:00:00, 67.3,45
163.6,2020-11-05 17:00:00, 61.9,45
189.1,2020-11-05 18:00:00, 66.0,45
212.2,2020-11-05 19:00:00, 68.2,45
218.8,2020-11-05 20:00:00, 70.4,45
228.1,2020-11-05 21:00:00, 72.1,45
270.0,2020-11-05 22:00:00, 65.9,45
219.7,2020-11-05 23:00:00, 75.7,45
268.2,2020-11-06 00:00:00, 74.1,45
242.4,2020-11-06 01:00:00, 77.9,45
186.8,2020-11-06 02:00:00, 86.8,45
154.1,2020-11-06 03:00:00, 90.0,45
200.6,2020-11-06 04:00:00, 89.0,45
153.2,2020-11-06 05:00:00, 90.4,45
145.6,2020-11-06 06:00:00, 90.6,45
65.8,2020-11-06 07:00:00, 92.7,45
132.4,2020-11-06 08:00:00, 93.1,45
138.9,2020-11-06 09:00:00, 90.8,45
277.6,2020-11-06 10:00:00, 75.9,45
331.4,2020-11-06 11:00:00, 72.7,45
310.6,2020-11-06 12:00:00, 66.8,45
309.4,2020-11-06 13:00:00, 65.4,45
318.2,2020-11-06 14:00:00, 65.1,45
305.2,2020-11-06 15:00:00, 64.7,45
290.2,2020-11-06 16:00:00, 63.1,45
287.5,2020-11-06 17:00:00, 66.1,45
274.5,2020-11-06 18:00:00, 70.9,45
277.2,2020-11-06 19:00:00, 73.4,45
265.5,2020-11-06 20:00:00, 77.3,45
289.1,2020-11-06 21:00:00, 77.6,45
266.6,2020-11-06 22:00:00, 78.9,45
277.3,2020-11-06 23:00:00, 80.1,45
284.4,2020-11-07 00:00:00, 78.0,45
272.0,2020-11-07 01:00:00, 81.1,45
264.9,2020-11-07 02:00:00, 80.8,45
261.8,2020-11-07 03:00:00, 76.4,45
286.2,2020-11-07 04:00:00, 75.2,45
290.7,2020-11-07 05:00:00, 73.9,45
288.5,2020-11-07 06:00:00, 73.7,45
254.2,2020-11-07 07:00:00, 78.0,45
239.5,2020-11-07 08:00:00, 83.7,45
214.9,2020-11-07 09:00:00, 81.2,45
264.4,2020-11-07 10:00:00, 69.0,45
303.7,2020-11-07 11:00:00, 61.2,45
315.6,2020-11-07 12:00:00, 58.1,45
310.4,2020-11-07 13:00:00, 55.2,45
291.2,2020-11-07 14:00:00, 50.4,45
281.3,2020-11-07 15:00:00, 50.5,45
287.3,2020-11-07 16:00:00, 52.9,45
249.3,2020-11-07 17:00:00, 56.7,45
284.1,2020-11-07 18:00:00, 60.0,45
287.3,2020-11-07 19:00:00, 63.3,45
290.6,2020-11-07 20:00:00, 69.1,45
200.1,2020-11-07 21:00:00, 76.7,45
193.9,2020-11-07 22:00:00, 77.8,45
187.7,2020-11-07 23:00:00, 80.8,45
167.6,2020-11-08 00:00:00, 83.5,45
139.6,2020-11-08 01:00:00, 89.3,45
116.4,2020-11-08 02:00:00, 91.0,45
112.4,2020-11-08 03:00:00, 93.0,45
138.0,2020-11-08 04:00:00, 94.2,45
103.2,2020-11-08 05:00:00, 95.6,45
112.0,2020-11-08 06:00:00, 95.6,45
133.0,2020-11-08 07:00:00, 94.8,45
126.4,2020-11-08 08:00:00, 93.8,45
