time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-04-08,0.0,17.3,5.5,15
2016-04-09,0.0,16.8,2.5,15
2016-04-10,0.0,16.1,4.5,15
2016-04-11,5.0,11.5,7.0,15
2016-04-12,3.0,9.9,4.1,15
2016-04-13,0.0,8.6,3.2,15
2016-04-14,0.0,14.3,3.7,15
