WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
146.0, None,88.9, None,2021-07-09 00:00:00, None,28
151.9, None,88.9, None,2021-07-09 01:00:00, None,28
176.7, None,90.8, None,2021-07-09 02:00:00, None,28
167.3, None,86.7, None,2021-07-09 03:00:00, None,28
170.2, None,88.5, None,2021-07-09 04:00:00, None,28
168.4, None,92.0, None,2021-07-09 05:00:00, None,28
148.8, None,90.8, None,2021-07-09 06:00:00, None,28
144.2, None,85.4, None,2021-07-09 07:00:00, None,28
161.9, None,77.1, None,2021-07-09 08:00:00, None,28
174.2, None,66.5, None,2021-07-09 09:00:00, None,28
168.9, None,51.0, None,2021-07-09 10:00:00, None,28
62.9, None,45.0, None,2021-07-09 11:00:00, None,28
319.6, None,38.0, None,2021-07-09 12:00:00, None,28
283.1, None,34.1, None,2021-07-09 13:00:00, None,28
327.5, None,32.9, None,2021-07-09 14:00:00, None,28
325.3, None,29.6, None,2021-07-09 15:00:00, None,28
333.1, None,29.1, None,2021-07-09 16:00:00, None,28
59.1, None,28.2, None,2021-07-09 17:00:00, None,28
46.7, None,31.1, None,2021-07-09 18:00:00, None,28
11.2, None,37.0, None,2021-07-09 19:00:00, None,28
8.3, None,43.6, None,2021-07-09 20:00:00, None,28
358.5, None,59.6, None,2021-07-09 21:00:00, None,28
355.6, None,74.3, None,2021-07-09 22:00:00, None,28
293.0, None,65.1, None,2021-07-09 23:00:00, None,28
328.3, None,64.2, None,2021-07-10 00:00:00, None,28
340.6, None,83.8, None,2021-07-10 01:00:00, None,28
358.6, None,92.6, None,2021-07-10 02:00:00, None,28
11.0, None,91.1, None,2021-07-10 03:00:00, None,28
242.0, None,94.6, None,2021-07-10 04:00:00, None,28
268.8, None,95.6, None,2021-07-10 05:00:00, None,28
147.3, None,95.2, None,2021-07-10 06:00:00, None,28
159.8, None,94.0, None,2021-07-10 07:00:00, None,28
147.7, None,91.6, None,2021-07-10 08:00:00, None,28
141.7, None,83.1, None,2021-07-10 09:00:00, None,28
160.8, None,68.9, None,2021-07-10 10:00:00, None,28
165.2, None,60.6, None,2021-07-10 11:00:00, None,28
211.2, None,75.3, None,2021-07-10 12:00:00, None,28
189.5, None,76.8, None,2021-07-10 13:00:00, None,28
145.4, None,60.3, None,2021-07-10 14:00:00, None,28
145.2, None,50.3, None,2021-07-10 15:00:00, None,28
160.6, None,62.8, None,2021-07-10 16:00:00, None,28
323.8, None,63.2, None,2021-07-10 17:00:00, None,28
22.1, None,56.4, None,2021-07-10 18:00:00, None,28
6.6, None,57.6, None,2021-07-10 19:00:00, None,28
10.6, None,64.1, None,2021-07-10 20:00:00, None,28
323.6, None,76.4, None,2021-07-10 21:00:00, None,28
171.0, None,89.9, None,2021-07-10 22:00:00, None,28
220.0, None,95.0, None,2021-07-10 23:00:00, None,28
172.9, None,95.2, None,2021-07-11 00:00:00, None,28
163.5, None,94.3, None,2021-07-11 01:00:00, None,28
156.7, None,93.9, None,2021-07-11 02:00:00, None,28
159.4, None,94.4, None,2021-07-11 03:00:00, None,28
129.9, None,94.4, None,2021-07-11 04:00:00, None,28
133.2, None,93.0, None,2021-07-11 05:00:00, None,28
153.3, None,89.4, None,2021-07-11 06:00:00, None,28
155.5, None,85.3, None,2021-07-11 07:00:00, None,28
161.2, None,69.8, None,2021-07-11 08:00:00, None,28
205.0, None,57.3, None,2021-07-11 09:00:00, None,28
213.1, None,49.4, None,2021-07-11 10:00:00, None,28
226.6, None,44.1, None,2021-07-11 11:00:00, None,28
241.0, None,37.2, None,2021-07-11 12:00:00, None,28
264.3, None,34.3, None,2021-07-11 13:00:00, None,28
301.1, None,33.6, None,2021-07-11 14:00:00, None,28
325.1, None,32.8, None,2021-07-11 15:00:00, None,28
233.4, None,30.8, None,2021-07-11 16:00:00, None,28
274.2, None,30.2, None,2021-07-11 17:00:00, None,28
274.4, None,30.8, None,2021-07-11 18:00:00, None,28
324.8, None,33.6, None,2021-07-11 19:00:00, None,28
