air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
-0.1, -0.131, -0.2, 0.0, 1.0, 1.6, 266.51,2022-02-19 00:00:00, 267.0, -49.0, 461.0,8
-0.4, -0.42, -0.4, 0.0, 3.0, 1.6, 269.85,2022-02-19 01:00:00, 270.0, -50.0, 459.0,8
-0.7, -0.746, -0.7, 0.0, 1.0, 1.6, 271.09,2022-02-19 02:00:00, 271.0, -50.0, 457.0,8
-1.0, -1.025, -1.0, 0.0, 1.0, 1.6, 271.98,2022-02-19 03:00:00, 272.0, -50.0, 455.0,8
-1.6, -1.565, -1.6, 0.0, 3.0, 1.6, 274.46,2022-02-19 04:00:00, 274.0, -50.0, 451.0,8
-1.6, -1.612, -1.6, 0.0, 5.0, 1.6, 279.44,2022-02-19 05:00:00, 279.0, -50.0, 448.0,8
-1.6, -1.556, -1.7, 0.0, -2.0, 1.6, 277.87,2022-02-19 06:00:00, 278.0, -50.0, 446.0,8
-1.6, -1.612, -1.7, 0.0, 1.0, -1.5, 278.44,2022-02-19 07:00:00, 278.0, -50.0, 445.0,8
-1.6, -1.649, -1.7, 0.0, 0.0, -1.5, 278.46,2022-02-19 08:00:00, 278.0, -50.0, 444.0,8
-2.1, -2.088, -2.1, 0.0, 3.0, -1.5, 281.27,2022-02-19 09:00:00, 281.0, -51.0, 444.0,8
-1.8, -1.817, -2.2, 0.0, -3.0, -1.5, 278.73,2022-02-19 10:00:00, 279.0, -50.0, 448.0,8
-1.7, -1.668, -2.2, 0.0, 2.0, -1.4, 280.35,2022-02-19 11:00:00, 280.0, -50.0, 461.0,8
-2.1, -2.07, -2.4, 0.0, 3.0, -0.9, 283.77,2022-02-19 12:00:00, 284.0, -51.0, 467.0,8
-2.4, -2.425, -2.6, 0.0, 2.0, -0.9, 285.9,2022-02-19 13:00:00, 286.0, -51.0, 466.0,8
-2.5, -2.491, -2.6, 0.0, 2.0, -0.9, 287.78,2022-02-19 14:00:00, 288.0, -51.0, 464.0,8
-2.5, -2.472, -2.7, 0.0, 1.0, -0.9, 288.75,2022-02-19 15:00:00, 289.0, -51.0, 463.0,8
-3.0, -2.977, -3.0, 0.0, -1.0, -0.9, 288.15,2022-02-19 16:00:00, 288.0, -51.0, 460.0,8
-3.2, -3.174, -3.2, 0.0, 1.0, -0.9, 289.0,2022-02-19 17:00:00, 289.0, -51.0, 450.0,8
-3.4, -3.446, -3.4, 0.0, 2.0, -0.9, 290.59,2022-02-19 18:00:00, 291.0, -52.0, 440.0,8
-3.5, -3.503, -3.5, 0.0, 0.0, -3.4, 290.24,2022-02-19 19:00:00, 290.0, -52.0, 433.0,8
-3.7, -3.738, -3.7, 0.0, -1.0, -3.4, 289.36,2022-02-19 20:00:00, 289.0, -52.0, 429.0,8
-3.9, -3.869, -3.9, 0.0, 1.0, -3.4, 290.22,2022-02-19 21:00:00, 290.0, -52.0, 426.0,8
-4.4, -4.359, -4.4, 0.0, 0.0, -3.4, 289.96,2022-02-19 22:00:00, 290.0, -52.0, 421.0,8
-4.2, -4.208, -4.4, 0.0, 0.0, -3.4, 289.97,2022-02-19 23:00:00, 290.0, -52.0, 418.0,8
-4.1, -4.133, -4.4, 0.0, 0.0, -3.4, 289.76,2022-02-20 00:00:00, 290.0, -52.0, 420.0,8
-4.4, -4.359, -4.4, 0.0, 0.0, -3.4, 290.24,2022-02-20 01:00:00, 290.0, -52.0, 421.0,8
-4.5, -4.482, -4.5, 0.0, 0.0, -3.4, 290.54,2022-02-20 02:00:00, 291.0, -52.0, 421.0,8
-4.6, -4.605, -4.6, 0.0, 0.0, -3.4, 290.3,2022-02-20 03:00:00, 290.0, -52.0, 420.0,8
-4.6, -4.633, -4.8, 0.0, 0.0, -3.4, 290.34,2022-02-20 04:00:00, 290.0, -52.0, 419.0,8
-4.9, -4.889, -4.9, 0.0, -1.0, -3.4, 289.83,2022-02-20 05:00:00, 290.0, -53.0, 419.0,8
-5.2, -5.212, -5.2, 0.0, 0.0, -3.4, 289.75,2022-02-20 06:00:00, 290.0, -53.0, 417.0,8
-5.5, -5.506, -5.5, 0.0, 0.0, -5.2, 289.46,2022-02-20 07:00:00, 289.0, -53.0, 413.0,8
-5.3, -5.308, -5.5, 0.0, 0.0, -5.2, 289.2,2022-02-20 08:00:00, 289.0, -53.0, 413.0,8
-4.9, -4.947, -5.5, 0.0, 0.0, -4.9, 288.87,2022-02-20 09:00:00, 289.0, -53.0, 415.0,8
-4.9, -4.927, -5.5, 0.0, 0.0, -4.4, 288.54,2022-02-20 10:00:00, 289.0, -53.0, 423.0,8
-4.0, -3.963, -5.5, 0.0, 0.0, -4.0, 288.38,2022-02-20 11:00:00, 288.0, -52.0, 440.0,8
-4.4, -4.368, -5.5, 0.0, 0.0, -3.6, 288.27,2022-02-20 12:00:00, 288.0, -52.0, 454.0,8
-4.1, -4.057, -5.5, 0.0, 0.0, -3.6, 287.84,2022-02-20 13:00:00, 288.0, -52.0, 452.0,8
-4.7, -4.661, -5.5, 0.0, -1.0, -3.6, 287.08,2022-02-20 14:00:00, 287.0, -52.0, 455.0,8
-4.9, -4.899, -5.5, 0.0, 0.0, -3.6, 287.45,2022-02-20 15:00:00, 287.0, -53.0, 441.0,8
-4.9, -4.89, -5.5, 0.0, 0.0, -3.6, 287.71,2022-02-20 16:00:00, 288.0, -53.0, 434.0,8
-5.0, -5.013, -5.5, 0.0, 0.0, -3.6, 287.62,2022-02-20 17:00:00, 288.0, -53.0, 429.0,8
-5.5, -5.545, -5.5, 0.0, 0.0, -3.6, 287.78,2022-02-20 18:00:00, 288.0, -53.0, 422.0,8
-6.0, -6.042, -6.1, 0.0, 0.0, -5.5, 287.7,2022-02-20 19:00:00, 288.0, -53.0, 413.0,8
-5.6, -5.584, -6.5, 0.0, -1.0, -5.5, 286.76,2022-02-20 20:00:00, 287.0, -53.0, 408.0,8
-6.8, -6.849, -6.8, 0.0, 2.0, -5.3, 289.14,2022-02-20 21:00:00, 289.0, -54.0, 410.0,8
-9.5, -9.53, -9.5, 0.0, 2.0, -5.3, 290.78,2022-02-20 22:00:00, 291.0, -56.0, 405.0,8
-11.2, -11.21, -11.2, 0.0, 0.0, -5.3, 290.3,2022-02-20 23:00:00, 290.0, -57.0, 397.0,8
-12.5, -12.45, -12.5, 0.0, 0.0, -5.3, 290.75,2022-02-21 00:00:00, 291.0, -58.0, 393.0,8
-13.7, -13.7, -13.7, 0.0, 1.0, -5.3, 291.3,2022-02-21 01:00:00, 291.0, -58.0, 391.0,8
-14.9, -14.85, -14.9, 0.0, 0.0, -5.3, 290.94,2022-02-21 02:00:00, 291.0, -59.0, 389.0,8
-15.8, -15.81, -15.8, 0.0, 0.0, -5.3, 290.5,2022-02-21 03:00:00, 291.0, -60.0, 389.0,8
