air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
6.6,6.2,2022-02-19 00:00:00,7.5,8
6.0,6.0,2022-02-19 01:00:00,7.5,8
5.6,5.6,2022-02-19 02:00:00,7.5,8
5.9,5.2,2022-02-19 03:00:00,7.5,8
5.6,5.2,2022-02-19 04:00:00,7.5,8
6.1,5.2,2022-02-19 05:00:00,7.5,8
5.3,5.2,2022-02-19 06:00:00,7.5,8
4.9,4.9,2022-02-19 07:00:00,5.3,8
4.9,4.9,2022-02-19 08:00:00,5.3,8
5.2,4.9,2022-02-19 09:00:00,5.3,8
5.6,4.9,2022-02-19 10:00:00,5.6,8
5.5,4.9,2022-02-19 11:00:00,5.8,8
5.8,4.9,2022-02-19 12:00:00,5.8,8
5.8,4.9,2022-02-19 13:00:00,5.8,8
5.7,4.9,2022-02-19 14:00:00,5.8,8
6.0,4.9,2022-02-19 15:00:00,6.1,8
6.7,4.9,2022-02-19 16:00:00,6.7,8
7.4,4.9,2022-02-19 17:00:00,7.4,8
7.0,4.9,2022-02-19 18:00:00,7.4,8
6.0,5.9,2022-02-19 19:00:00,7.0,8
5.6,5.6,2022-02-19 20:00:00,7.0,8
4.7,4.7,2022-02-19 21:00:00,7.0,8
4.5,4.5,2022-02-19 22:00:00,7.0,8
4.3,4.3,2022-02-19 23:00:00,7.0,8
4.6,4.2,2022-02-20 00:00:00,7.0,8
4.2,4.2,2022-02-20 01:00:00,7.0,8
4.6,3.9,2022-02-20 02:00:00,7.0,8
4.9,3.9,2022-02-20 03:00:00,7.0,8
4.3,3.9,2022-02-20 04:00:00,7.0,8
3.9,3.9,2022-02-20 05:00:00,7.0,8
4.1,3.9,2022-02-20 06:00:00,7.0,8
3.9,3.9,2022-02-20 07:00:00,4.1,8
3.5,3.5,2022-02-20 08:00:00,4.1,8
3.8,3.5,2022-02-20 09:00:00,4.1,8
4.7,3.5,2022-02-20 10:00:00,4.7,8
5.6,3.5,2022-02-20 11:00:00,5.6,8
5.4,3.5,2022-02-20 12:00:00,6.4,8
6.0,3.5,2022-02-20 13:00:00,6.4,8
7.0,3.5,2022-02-20 14:00:00,7.0,8
6.6,3.5,2022-02-20 15:00:00,7.3,8
6.7,3.5,2022-02-20 16:00:00,7.3,8
6.6,3.5,2022-02-20 17:00:00,7.3,8
6.0,3.5,2022-02-20 18:00:00,7.3,8
5.5,5.3,2022-02-20 19:00:00,6.0,8
5.4,5.3,2022-02-20 20:00:00,6.0,8
5.2,5.1,2022-02-20 21:00:00,6.0,8
5.5,5.1,2022-02-20 22:00:00,6.0,8
5.3,5.1,2022-02-20 23:00:00,6.0,8
4.6,4.5,2022-02-21 00:00:00,6.0,8
3.7,3.7,2022-02-21 01:00:00,6.0,8
3.3,3.3,2022-02-21 02:00:00,6.0,8
3.3,3.3,2022-02-21 03:00:00,6.0,8
2.3,2.3,2022-02-21 04:00:00,6.0,8
2.7,1.8,2022-02-21 05:00:00,6.0,8
2.2,1.8,2022-02-21 06:00:00,6.0,8
2.5,2.1,2022-02-21 07:00:00,2.8,8
2.6,2.1,2022-02-21 08:00:00,2.8,8
3.2,2.1,2022-02-21 09:00:00,3.3,8
3.9,2.1,2022-02-21 10:00:00,3.9,8
4.8,2.1,2022-02-21 11:00:00,4.8,8
6.0,2.1,2022-02-21 12:00:00,6.1,8
6.0,2.1,2022-02-21 13:00:00,6.2,8
6.3,2.1,2022-02-21 14:00:00,6.9,8
6.2,2.1,2022-02-21 15:00:00,7.2,8
6.5,2.1,2022-02-21 16:00:00,7.2,8
3.3,2.1,2022-02-21 17:00:00,7.2,8
1.5,1.5,2022-02-21 18:00:00,7.2,8
0.7,0.6,2022-02-21 19:00:00,1.5,8
0.4,0.4,2022-02-21 20:00:00,1.5,8
0.0,0.0,2022-02-21 21:00:00,1.5,8
-0.3,-0.3,2022-02-21 22:00:00,1.5,8
-0.6,-0.6,2022-02-21 23:00:00,1.5,8
-1.2,-1.2,2022-02-22 00:00:00,1.5,8
-1.8,-1.8,2022-02-22 01:00:00,1.5,8
-2.1,-2.1,2022-02-22 02:00:00,1.5,8
-2.3,-2.3,2022-02-22 03:00:00,1.5,8
-2.6,-2.6,2022-02-22 04:00:00,1.5,8
-2.8,-2.8,2022-02-22 05:00:00,1.5,8
-2.9,-3.1,2022-02-22 06:00:00,1.5,8
-3.1,-3.1,2022-02-22 07:00:00,-2.9,8
-2.9,-3.1,2022-02-22 08:00:00,-2.7,8
-2.1,-3.1,2022-02-22 09:00:00,-2.0,8
-1.1,-3.1,2022-02-22 10:00:00,-1.0,8
-0.7,-3.1,2022-02-22 11:00:00,-0.7,8
0.2,-3.1,2022-02-22 12:00:00,0.6,8
0.9,-3.1,2022-02-22 13:00:00,1.3,8
1.8,-3.1,2022-02-22 14:00:00,2.2,8
2.1,-3.1,2022-02-22 15:00:00,2.7,8
3.0,-3.1,2022-02-22 16:00:00,3.0,8
2.4,-3.1,2022-02-22 17:00:00,3.6,8
0.0,-3.1,2022-02-22 18:00:00,3.6,8
-0.6,-0.6,2022-02-22 19:00:00,0.0,8
-1.0,-1.1,2022-02-22 20:00:00,0.0,8
-1.2,-2334.0,2022-02-22 21:00:00,-0.9,8
-1.7,-2334.0,2022-02-22 22:00:00,-0.9,8
-1.8,-2334.0,2022-02-22 23:00:00,-0.9,8
-1.9,-2334.0,2022-02-23 00:00:00,-0.9,8
-2.0,-2334.0,2022-02-23 01:00:00,-0.9,8
-1.8,-2334.0,2022-02-23 02:00:00,-0.9,8
