CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
1.649,75.41,2022-02-19 00:00:00,-2.0,8
2.214,71.29,2022-02-19 01:00:00,-3.0,8
2.511,68.18,2022-02-19 02:00:00,-3.0,8
1.616,73.53,2022-02-19 03:00:00,-2.0,8
4.512,54.26,2022-02-19 04:00:00,-4.0,8
4.221,56.16,2022-02-19 05:00:00,-4.0,8
3.875,57.63,2022-02-19 06:00:00,-4.0,8
2.439,64.23,2022-02-19 07:00:00,-4.0,8
4.465,51.68,2022-02-19 08:00:00,-5.0,8
4.248,52.44,2022-02-19 09:00:00,-5.0,8
5.455,45.49,2022-02-19 10:00:00,-5.0,8
6.294,42.29,2022-02-19 11:00:00,-6.0,8
6.907,34.76,2022-02-19 12:00:00,-8.0,8
7.834,33.6,2022-02-19 13:00:00,-7.0,8
2.69,66.4,2022-02-19 14:00:00,-3.0,8
2.109,75.86,2022-02-19 15:00:00,-2.0,8
0.285,82.9,2022-02-19 16:00:00,-2.0,8
0.045,85.1,2022-02-19 17:00:00,-2.0,8
-0.339,79.88,2022-02-19 18:00:00,-3.0,8
-1.104,84.3,2022-02-19 19:00:00,-3.0,8
-1.424,82.2,2022-02-19 20:00:00,-4.0,8
-0.978,72.53,2022-02-19 21:00:00,-5.0,8
-2.286,79.68,2022-02-19 22:00:00,-5.0,8
-1.931,79.17,2022-02-19 23:00:00,-5.0,8
-2.404,84.0,2022-02-20 00:00:00,-4.0,8
-2.777,84.3,2022-02-20 01:00:00,-5.0,8
-4.422,90.5,2022-02-20 02:00:00,-5.0,8
-3.134,92.8,2022-02-20 03:00:00,-4.0,8
-3.445,92.5,2022-02-20 04:00:00,-4.0,8
-4.25,90.7,2022-02-20 05:00:00,-5.0,8
-4.131,85.5,2022-02-20 06:00:00,-6.0,8
-4.156,82.6,2022-02-20 07:00:00,-6.0,8
-3.835,80.2,2022-02-20 08:00:00,-6.0,8
-2.452,73.82,2022-02-20 09:00:00,-6.0,8
-1.86,69.12,2022-02-20 10:00:00,-6.0,8
-1.56,68.06,2022-02-20 11:00:00,-6.0,8
-1.46,74.78,2022-02-20 12:00:00,-4.0,8
-1.534,68.27,2022-02-20 13:00:00,-6.0,8
-0.354,54.56,2022-02-20 14:00:00,-8.0,8
-0.557,53.97,2022-02-20 15:00:00,-8.0,8
-2.276,76.01,2022-02-20 16:00:00,-6.0,8
-2.918,81.2,2022-02-20 17:00:00,-6.0,8
-3.374,75.35,2022-02-20 18:00:00,-7.0,8
-5.439,73.87,2022-02-20 19:00:00,-9.0,8
-8.02,67.78,2022-02-20 20:00:00,-12.0,8
-9.76,72.43,2022-02-20 21:00:00,-13.0,8
-11.06,75.75,2022-02-20 22:00:00,-14.0,8
-11.29,76.66,2022-02-20 23:00:00,-14.0,8
-11.47,73.94,2022-02-21 00:00:00,-15.0,8
-12.23,72.3,2022-02-21 01:00:00,-16.0,8
-13.16,71.28,2022-02-21 02:00:00,-17.0,8
-13.66,70.08,2022-02-21 03:00:00,-17.0,8
-14.45,73.17,2022-02-21 04:00:00,-18.0,8
-15.54,68.82,2022-02-21 05:00:00,-19.0,8
-17.02,67.84,2022-02-21 06:00:00,-21.0,8
-17.97,67.21,2022-02-21 07:00:00,-22.0,8
-18.69,67.81,2022-02-21 08:00:00,-23.0,8
-18.42,61.55,2022-02-21 09:00:00,-23.0,8
-17.79,56.35,2022-02-21 10:00:00,-24.0,8
-17.49,54.02,2022-02-21 11:00:00,-24.0,8
-17.02,54.24,2022-02-21 12:00:00,-24.0,8
-17.01,56.9,2022-02-21 13:00:00,-23.0,8
