pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,-0.1,-0.8, None, 0.0, 0.0,2.2,89.0,2022-02-19 00:00:00,-2.0, 923.0,8
None,-0.1,-0.8, None, 0.0, 0.0,2.2,84.0,2022-02-19 01:00:00,-2.0, 922.0,8
None,-0.2,-0.8, 1016.1, 0.0, 0.0,2.2,85.0,2022-02-19 02:00:00,-2.0, 921.0,8
None,0.0,-0.8, 1013.8, 0.0, 0.0,2.2,84.0,2022-02-19 03:00:00,-2.0, 919.0,8
None,-1.8,-1.7, 1014.1, 0.0, 0.0,2.2,86.0,2022-02-19 04:00:00,-4.0, 919.0,8
None,-1.2,-1.8, 1011.8, 0.0, 0.0,2.2,88.0,2022-02-19 05:00:00,-3.0, 917.0,8
None,-0.6,-1.8, 1010.7, 0.0, 0.0,2.2,89.0,2022-02-19 06:00:00,-2.0, 916.0,8
None,-1.0,-1.2, 1010.8, 0.0, 0.0,-0.6,89.0,2022-02-19 07:00:00,-3.0, 916.0,8
None,-0.8,-1.4, 1009.7, 0.0, 0.0,-0.1,88.0,2022-02-19 08:00:00,-2.0, 915.0,8
None,-0.2,-1.4, 1008.6, 0.0, 0.0,0.3,88.0,2022-02-19 09:00:00,-2.0, 914.0,8
None,0.6,-1.4, 1007.5, 0.1, 0.0,1.5,88.0,2022-02-19 10:00:00,-1.0, 913.0,8
None,1.8,-1.4, 1007.3, 0.1, 0.0,2.3,87.0,2022-02-19 11:00:00,0.0, 913.0,8
None,1.6,-1.4, 1006.2, 0.2, 0.0,2.3,92.0,2022-02-19 12:00:00,0.0, 912.0,8
None,2.5,-1.4, 1005.0, 0.1, 0.0,2.8,89.0,2022-02-19 13:00:00,1.0, 911.0,8
0.2,2.9,-1.4, 1003.9, 0.0, 0.0,2.8,91.0,2022-02-19 14:00:00,2.0, 910.0,8
0.2,3.9,-1.4, 1003.8, 0.0, 0.0,4.4,81.0,2022-02-19 15:00:00,1.0, 910.0,8
0.2,3.9,-1.4, 1004.0, 0.0, 0.0,4.5,76.0,2022-02-19 16:00:00,0.0, 910.0,8
0.2,2.5,-1.4, 1004.1, 0.0, 0.0,4.5,86.0,2022-02-19 17:00:00,0.0, 910.0,8
0.2,2.2,-1.4, 1004.0, 0.0, 0.0,4.5,86.0,2022-02-19 18:00:00,0.0, 910.0,8
0.4,1.9,1.4, 1004.1, 0.2, 0.0,2.8,91.0,2022-02-19 19:00:00,1.0, 910.0,8
1.1,0.4,0.4, 1005.4, 0.7, 1.0,2.8,96.0,2022-02-19 20:00:00,0.0, 911.0,8
1.4,0.5,0.2, 1004.2, 0.3, 0.0,2.8,97.0,2022-02-19 21:00:00,0.0, 910.0,8
1.4,0.4,0.2, 1005.2, 0.0, 0.0,2.8,97.0,2022-02-19 22:00:00,0.0, 911.0,8
1.4,0.3,0.2, 1005.1, 0.0, 0.0,2.8,97.0,2022-02-19 23:00:00,0.0, 911.0,8
1.4,0.6,0.1, 1006.2, 0.0, 0.0,2.8,97.0,2022-02-20 00:00:00,0.0, 912.0,8
1.4,0.5,0.1, 1006.1, 0.0, 0.0,2.8,97.0,2022-02-20 01:00:00,0.0, 912.0,8
1.7,0.4,0.1, 1006.1, 0.3, 0.0,2.8,97.0,2022-02-20 02:00:00,0.0, 912.0,8
1.7,0.3,0.1, 1006.0, 0.0, 0.0,2.8,97.0,2022-02-20 03:00:00,0.0, 912.0,8
1.7,0.3,0.1, 1006.0, 0.0, 0.0,2.8,98.0,2022-02-20 04:00:00,0.0, 912.0,8
1.7,0.2,0.1, 1006.1, 0.0, 0.0,2.8,98.0,2022-02-20 05:00:00,0.0, 912.0,8
1.7,0.1,0.0, 1006.2, 0.0, 0.0,2.8,98.0,2022-02-20 06:00:00,0.0, 912.0,8
1.7,0.0,-0.1, 1006.2, 0.0, 0.0,0.2,98.0,2022-02-20 07:00:00,0.0, 912.0,8
1.7,0.0,-0.1, 1007.5, 0.0, 0.0,0.2,98.0,2022-02-20 08:00:00,0.0, 913.0,8
1.7,-0.4,-0.4, 1007.5, 0.0, 0.0,0.2,97.0,2022-02-20 09:00:00,-1.0, 913.0,8
1.7,0.1,-0.4, 1007.5, 0.0, 0.0,0.3,96.0,2022-02-20 10:00:00,-1.0, 913.0,8
1.7,0.5,-0.4, 1006.3, 0.0, 0.0,0.7,86.0,2022-02-20 11:00:00,-1.0, 912.0,8
1.5,-0.2,-0.4, 1006.4, 0.0, 0.0,0.7,72.0,2022-02-20 12:00:00,-4.0, 912.0,8
1.5,-2.5,-2.5, 1006.6, 0.1, 0.0,0.7,87.0,2022-02-20 13:00:00,-4.0, 912.0,8
1.9,-3.5,-3.7, 1007.9, 0.4, 0.0,0.7,91.0,2022-02-20 14:00:00,-5.0, 913.0,8
1.9,-3.1,-3.7, 1008.9, 0.0, 0.0,0.7,76.0,2022-02-20 15:00:00,-6.0, 914.0,8
1.9,-4.0,-3.9, 1009.0, 0.0, 0.0,0.7,84.0,2022-02-20 16:00:00,-6.0, 914.0,8
2.3,-5.1,-5.1, 1009.2, 0.4, 0.0,0.7,92.0,2022-02-20 17:00:00,-6.0, 914.0,8
2.6,-5.4,-5.4, 1010.3, 0.3, 0.0,0.7,87.0,2022-02-20 18:00:00,-7.0, 915.0,8
2.4,-5.7,-5.8, 1012.6, 0.0, 0.0,-5.3,87.0,2022-02-20 19:00:00,-7.0, 917.0,8
1.7,-6.1,-6.1, 1012.6, 0.0, 0.0,-5.3,89.0,2022-02-20 20:00:00,-8.0, 917.0,8
1.4,-6.3,-6.4, 1012.7, 0.0, 0.0,-5.3,86.0,2022-02-20 21:00:00,-8.0, 917.0,8
1.4,-6.8,-6.9, 1014.9, 0.0, 0.0,-5.3,87.0,2022-02-20 22:00:00,-9.0, 919.0,8
1.4,-7.2,-7.4, 1016.0, 0.0, 0.0,-5.3,81.0,2022-02-20 23:00:00,-9.0, 920.0,8
1.4,-8.0,-8.1, 1016.1, 0.0, 0.0,-5.3,81.0,2022-02-21 00:00:00,-11.0, 920.0,8
1.4,-8.6,-8.5, 1017.6, 0.0, 0.0,-5.3,78.0,2022-02-21 01:00:00,-11.0, 921.0,8
1.1,-9.0,-9.1, 1018.8, 0.0, 0.0,-5.3,75.0,2022-02-21 02:00:00,-12.0, 922.0,8
1.1,-9.4,-9.6, 1019.9, 0.0, 0.0,-5.3,76.0,2022-02-21 03:00:00,-12.0, 923.0,8
1.1,-9.5,-9.6, 1022.3, 0.0, 0.0,-5.3,68.0,2022-02-21 04:00:00,-14.0, 925.0,8
1.1,-9.8,-9.7, 1022.4, 0.0, 0.0,-5.3,64.0,2022-02-21 05:00:00,-15.0, 925.0,8
1.1,-10.4,-10.4, 1023.6, 0.0, 0.0,-5.3,73.0,2022-02-21 06:00:00,-14.0, 926.0,8
1.1,-10.8,-10.8, 1024.8, 0.0, 0.0,-10.3,64.0,2022-02-21 07:00:00,-16.0, 927.0,8
1.1,-10.3,-10.9, 1025.9, 0.0, 0.0,-10.3,51.0,2022-02-21 08:00:00,-17.0, 928.0,8
1.1,-9.7,-10.9, 1027.0, 0.0, 0.0,-9.6,42.0,2022-02-21 09:00:00,-19.0, 929.0,8
1.1,-9.3,-10.9, 1027.0, 0.0, 0.0,-8.9,41.0,2022-02-21 10:00:00,-19.0, 929.0,8
1.1,-9.7,-10.9, 1028.2, 0.0, 0.0,-8.9,32.0,2022-02-21 11:00:00,-22.0, 930.0,8
1.1,-9.4,-10.9, 1028.2, 0.0, 0.0,-8.9,33.0,2022-02-21 12:00:00,-22.0, 930.0,8
1.1,-9.3,-10.9, 1028.3, 0.0, 0.0,-8.9,30.0,2022-02-21 13:00:00,-22.0, 930.0,8
0.7,-9.3,-10.9, 1028.3, 0.0, 0.0,-8.9,28.0,2022-02-21 14:00:00,-23.0, 930.0,8
0.7,-9.2,-10.9, 1028.4, 0.0, 0.0,-8.9,29.0,2022-02-21 15:00:00,-23.0, 930.0,8
0.7,-9.2,-10.9, 1028.4, 0.0, 0.0,-8.9,28.0,2022-02-21 16:00:00,-23.0, 930.0,8
0.3,-10.4,-10.9, 1029.7, 0.0, 0.0,-8.9,33.0,2022-02-21 17:00:00,-22.0, 931.0,8
0.0,-12.5,-12.5, 1031.1, 0.0, 0.0,-8.9,48.0,2022-02-21 18:00:00,-21.0, 932.0,8
0.0,-13.6,-13.6, 1032.4, 0.0, 0.0,-12.4,54.0,2022-02-21 19:00:00,-20.0, 933.0,8
0.0,-14.7,-15.4, 1033.6, 0.0, 0.0,-12.4,57.0,2022-02-21 20:00:00,-21.0, 934.0,8
0.0,-16.7,-17.0, 1033.7, 0.0, 0.0,-12.4,66.0,2022-02-21 21:00:00,-21.0, 934.0,8
0.0,-17.9,-18.3, 1034.9, 0.0, 0.0,-12.4,72.0,2022-02-21 22:00:00,-21.0, 935.0,8
