CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -4.14, 100.0, None, None, None, None, 0.0, None, 25.27, 0.011, -4.0, None, -4.1, -4.2, None, None, None, None, -3.7, None, None, 100.0, None,2022-02-19 00:00:00, None, None,8
None, -4.307, 100.0, None, None, None, None, 0.0, None, 24.45, 0.01, -4.0, None, -4.3, -4.3, None, None, None, None, -3.7, None, None, 100.0, None,2022-02-19 01:00:00, None, None,8
None, -3.698, 100.0, None, None, None, None, 0.0, None, 22.2, 0.01, -4.0, None, -3.7, -4.3, None, None, None, None, -3.7, None, None, 100.0, None,2022-02-19 02:00:00, None, None,8
None, -4.083, 99.9, None, None, None, None, 0.0, None, 15.58, 0.011, -4.0, None, -4.1, -4.3, None, None, None, None, -3.7, None, None, 100.0, None,2022-02-19 03:00:00, None, None,8
None, -4.231, 99.9, None, None, None, None, 0.0, None, 17.9, 0.011, -4.0, None, -4.2, -4.3, None, None, None, None, -3.7, None, None, 100.0, None,2022-02-19 04:00:00, None, None,8
None, -4.094, 99.9, None, None, None, None, 0.0, None, 24.09, 0.011, -4.0, None, -4.1, -4.3, None, None, None, None, -3.7, None, None, 100.0, None,2022-02-19 05:00:00, None, None,8
None, -3.864, 100.0, None, None, None, None, 0.0, None, 23.35, 0.011, -4.0, None, -3.9, -4.3, None, None, None, None, -3.7, None, None, 100.0, None,2022-02-19 06:00:00, None, None,8
None, -4.27, 100.0, None, None, None, None, 0.0, None, 23.79, 0.011, -4.0, None, -4.3, -4.3, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 07:00:00, None, None,8
None, -4.658, 99.9, None, None, None, None, 0.0, None, 27.39, 0.011, -5.0, None, -4.7, -4.7, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 08:00:00, None, None,8
None, -4.622, 100.0, None, None, None, None, 0.0, None, 24.26, 0.01, -5.0, None, -4.6, -4.8, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 09:00:00, None, None,8
None, -4.724, 100.0, None, None, None, None, 0.0, None, 24.46, 0.01, -5.0, None, -4.7, -5.0, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 10:00:00, None, None,8
None, -4.772, 99.9, None, None, None, None, 0.0, None, 23.35, 0.01, -5.0, None, -4.8, -5.0, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 11:00:00, None, None,8
None, -5.059, 99.9, None, None, None, None, 0.0, None, 24.6, 0.01, -5.0, None, -5.1, -5.1, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 12:00:00, None, None,8
None, -5.148, 97.9, None, None, None, None, 0.0, None, 17.43, 0.009, -5.0, None, -5.1, -5.3, None, None, None, None, -3.9, None, None, 98.0, None,2022-02-19 13:00:00, None, None,8
None, -5.147, 98.3, None, None, None, None, 0.0, None, 21.62, 0.011, -5.0, None, -5.1, -5.3, None, None, None, None, -3.9, None, None, 98.0, None,2022-02-19 14:00:00, None, None,8
None, -4.799, 100.0, None, None, None, None, 0.0, None, 27.53, 0.011, -5.0, None, -4.8, -5.3, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 15:00:00, None, None,8
None, -4.481, 100.0, None, None, None, None, 0.0, None, 23.69, 0.011, -5.0, None, -4.5, -5.3, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 16:00:00, None, None,8
None, -4.526, 99.9, None, None, None, None, 0.0, None, 15.48, 0.009, -4.0, None, -4.5, -5.3, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 17:00:00, None, None,8
None, -4.624, 100.0, None, None, None, None, 0.0, None, 16.43, 0.008, -5.0, None, -4.6, -5.3, None, None, None, None, -3.9, None, None, 100.0, None,2022-02-19 18:00:00, None, None,8
None, -4.718, 100.0, None, None, None, None, 0.0, None, 12.64, 0.008, -5.0, None, -4.7, -4.8, None, None, None, None, -4.6, None, None, 100.0, None,2022-02-19 19:00:00, None, None,8
None, -4.799, 100.0, None, None, None, None, 0.0, None, 10.28, 0.008, -5.0, None, -4.8, -5.0, None, None, None, None, -4.6, None, None, 100.0, None,2022-02-19 20:00:00, None, None,8
None, -5.191, 100.0, None, None, None, None, 0.0, None, 10.21, 0.01, -5.0, None, -5.2, -5.3, None, None, None, None, -4.6, None, None, 100.0, None,2022-02-19 21:00:00, None, None,8
None, -5.345, 100.0, None, None, None, None, 0.0, None, 8.48, 0.01, -5.0, None, -5.3, -5.4, None, None, None, None, -4.6, None, None, 100.0, None,2022-02-19 22:00:00, None, None,8
None, -5.403, 100.0, None, None, None, None, 0.0, None, 8.48, 0.01, -5.0, None, -5.4, -5.6, None, None, None, None, -4.6, None, None, 100.0, None,2022-02-19 23:00:00, None, None,8
None, -5.597, 99.7, None, None, None, None, 0.0, None, 6.395, 0.009, -6.0, None, -5.6, -5.7, None, None, None, None, -4.6, None, None, 100.0, None,2022-02-20 00:00:00, None, None,8
None, -5.691, 99.3, None, None, None, None, 0.0, None, 6.871, 0.009, -6.0, None, -5.7, -5.8, None, None, None, None, -4.6, None, None, 99.0, None,2022-02-20 01:00:00, None, None,8
None, -5.708, 99.3, None, None, None, None, 0.0, None, 5.137, 0.009, -6.0, None, -5.7, -5.9, None, None, None, None, -4.6, None, None, 99.0, None,2022-02-20 02:00:00, None, None,8
None, -5.951, 98.6, None, None, None, None, 0.0, None, 6.229, 0.009, -6.0, None, -6.0, -5.9, None, None, None, None, -4.6, None, None, 99.0, None,2022-02-20 03:00:00, None, None,8
None, -6.258, 97.6, None, None, None, None, 0.0, None, 4.681, 0.008, -6.0, None, -6.3, -6.2, None, None, None, None, -4.6, None, None, 98.0, None,2022-02-20 04:00:00, None, None,8
None, -6.308, 97.4, None, None, None, None, 0.0, None, 6.627, 0.008, -7.0, None, -6.3, -6.5, None, None, None, None, -4.6, None, None, 97.0, None,2022-02-20 05:00:00, None, None,8
None, -6.764, 97.4, None, None, None, None, 0.0, None, 6.455, 0.008, -7.0, None, -6.8, -6.9, None, None, None, None, -4.6, None, None, 97.0, None,2022-02-20 06:00:00, None, None,8
None, -6.605, 97.4, None, None, None, None, 0.0, None, 2.567, 0.01, -7.0, None, -6.6, -6.8, None, None, None, None, -6.6, None, None, 97.0, None,2022-02-20 07:00:00, None, None,8
