AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
4.8, 1.0,0.0, 1.3,2020-03-11 00:00:00, 139.0, 99.0,11
4.7, None,0.0, 0.0,2020-03-11 00:15:00, 138.0, 99.0,11
6.0, None,0.0, 6.0,2020-03-11 00:30:00, 268.0, 99.0,11
6.2, None,0.0, 7.2,2020-03-11 00:45:00, 248.0, 91.0,11
5.8, 0.0,0.0, 0.7,2020-03-11 01:00:00, 221.0, 93.0,11
5.3, None,0.0, 2.8,2020-03-11 01:15:00, 189.0, 94.0,11
5.1, None,0.0, 4.7,2020-03-11 01:30:00, 205.0, 89.0,11
4.9, None,0.0, 7.3,2020-03-11 01:45:00, 204.0, 89.0,11
4.5, 0.0,0.0, 4.2,2020-03-11 02:00:00, 202.0, 87.0,11
4.2, None,0.0, 4.2,2020-03-11 02:15:00, 193.0, 91.0,11
3.4, None,0.0, 5.7,2020-03-11 02:30:00, 228.0, 93.0,11
3.0, None,0.0, 3.7,2020-03-11 02:45:00, 176.0, 93.0,11
2.8, 0.0,0.0, 0.5,2020-03-11 03:00:00, 138.0, 94.0,11
2.3, None,0.0, 0.0,2020-03-11 03:15:00, 163.0, 95.0,11
2.3, None,0.0, 1.0,2020-03-11 03:30:00, 169.0, 96.0,11
1.9, None,0.0, 0.0,2020-03-11 03:45:00, 199.0, 96.0,11
1.7, 0.0,0.0, 0.4,2020-03-11 04:00:00, 263.0, 96.0,11
1.2, None,0.0, 0.0,2020-03-11 04:15:00, 223.0, 97.0,11
0.8, None,0.0, 0.3,2020-03-11 04:30:00, 154.0, 97.0,11
0.8, None,0.0, 0.0,2020-03-11 04:45:00, 268.0, 97.0,11
0.5, 0.0,0.0, 0.0,2020-03-11 05:00:00, 148.0, 97.0,11
0.3, None,0.0, 0.0,2020-03-11 05:15:00, 169.0, 97.0,11
0.1, None,0.0, 0.0,2020-03-11 05:30:00, 198.0, 97.0,11
-0.3, None,0.0, 0.0,2020-03-11 05:45:00, 177.0, 97.0,11
-0.2, 0.0,0.0, 4.7,2020-03-11 06:00:00, 160.0, 98.0,11
-0.1, None,0.0, 0.3,2020-03-11 06:15:00, 203.0, 98.0,11
-0.5, None,0.0, 0.0,2020-03-11 06:30:00, 172.0, 98.0,11
-0.5, None,0.0, 0.0,2020-03-11 06:45:00, 180.0, 98.0,11
-0.4, 0.0,0.0, 1.8,2020-03-11 07:00:00, 190.0, 98.0,11
-0.3, None,0.0, 1.2,2020-03-11 07:15:00, 182.0, 98.0,11
-0.2, None,0.0, 0.1,2020-03-11 07:30:00, 185.0, 98.0,11
0.2, None,0.0, 3.1,2020-03-11 07:45:00, 203.0, 98.0,11
0.5, -1.0,0.0, 6.5,2020-03-11 08:00:00, 156.0, 99.0,11
1.3, None,0.0, 2.4,2020-03-11 08:15:00, 160.0, 98.0,11
2.4, None,0.0, 3.1,2020-03-11 08:30:00, 146.0, 98.0,11
