RelativeHumidity,AirTemperature,time,Rain,week_of_year
100.0,5.2,2020-03-11 00:00:00,0.0,11
100.0,5.0,2020-03-11 00:15:00,0.0,11
100.0,4.8,2020-03-11 00:30:00,0.0,11
100.0,4.7,2020-03-11 00:45:00,0.0,11
100.0,4.6,2020-03-11 01:00:00,0.0,11
100.0,4.2,2020-03-11 01:15:00,0.0,11
97.0,4.0,2020-03-11 01:30:00,0.0,11
92.0,3.9,2020-03-11 01:45:00,0.0,11
90.0,3.6,2020-03-11 02:00:00,0.0,11
86.0,3.4,2020-03-11 02:15:00,0.0,11
87.0,3.2,2020-03-11 02:30:00,0.0,11
85.0,3.1,2020-03-11 02:45:00,0.0,11
87.0,2.8,2020-03-11 03:00:00,0.0,11
85.0,2.7,2020-03-11 03:15:00,0.0,11
82.0,2.6,2020-03-11 03:30:00,0.0,11
83.0,2.5,2020-03-11 03:45:00,0.0,11
87.0,2.4,2020-03-11 04:00:00,0.0,11
87.0,2.4,2020-03-11 04:15:00,0.0,11
89.0,2.1,2020-03-11 04:30:00,0.0,11
88.0,2.1,2020-03-11 04:45:00,0.0,11
84.0,2.1,2020-03-11 05:00:00,0.0,11
86.0,2.1,2020-03-11 05:15:00,0.0,11
85.0,2.2,2020-03-11 05:30:00,0.0,11
86.0,1.7,2020-03-11 05:45:00,0.0,11
83.0,2.1,2020-03-11 06:00:00,0.0,11
82.0,2.1,2020-03-11 06:15:00,0.0,11
84.0,1.9,2020-03-11 06:30:00,0.0,11
85.0,1.8,2020-03-11 06:45:00,0.0,11
84.0,1.9,2020-03-11 07:00:00,0.0,11
79.0,2.1,2020-03-11 07:15:00,0.0,11
82.0,2.0,2020-03-11 07:30:00,0.0,11
84.0,1.9,2020-03-11 07:45:00,0.0,11
81.0,2.3,2020-03-11 08:00:00,0.0,11
83.0,2.5,2020-03-11 08:15:00,0.0,11
82.0,2.7,2020-03-11 08:30:00,0.0,11
82.0,3.0,2020-03-11 08:45:00,0.0,11
86.0,3.3,2020-03-11 09:00:00,0.0,11
88.0,3.6,2020-03-11 09:15:00,0.0,11
83.0,4.1,2020-03-11 09:30:00,0.0,11
76.0,4.7,2020-03-11 09:45:00,0.0,11
79.0,5.0,2020-03-11 10:00:00,0.0,11
76.0,5.4,2020-03-11 10:15:00,0.0,11
76.0,5.7,2020-03-11 10:30:00,0.0,11
77.0,6.3,2020-03-11 10:45:00,0.0,11
74.0,6.7,2020-03-11 11:00:00,0.0,11
69.0,6.5,2020-03-11 11:15:00,0.0,11
73.0,7.2,2020-03-11 11:30:00,0.0,11
