WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, 17.9, 0.66,2017-07-09 00:00:00, 17.5,28
None, 17.5, 0.96,2017-07-09 01:00:00, 17.33,28
None, 17.3, 1.54,2017-07-09 02:00:00, 17.05,28
None, 17.1, 2.05,2017-07-09 03:00:00, 15.65,28
None, 15.7, 0.89,2017-07-09 04:00:00, 14.08,28
None, 14.1, 0.3,2017-07-09 05:00:00, 14.18,28
None, 14.2, 0.25,2017-07-09 06:00:00, 15.65,28
None, 15.7, 1.18,2017-07-09 07:00:00, 18.1,28
None, 18.1, 1.47,2017-07-09 08:00:00, 19.86,28
None, 19.9, 1.18,2017-07-09 09:00:00, 22.28,28
None, 22.3, 1.36,2017-07-09 10:00:00, 24.71,28
None, 24.7, 3.03,2017-07-09 11:00:00, 29.46,28
None, 29.5, 2.41,2017-07-09 12:00:00, 32.12,28
None, 32.1, 4.15,2017-07-09 13:00:00, 30.29,28
None, 30.3, 5.07,2017-07-09 14:00:00, 34.89,28
None, 34.9, 2.21,2017-07-09 15:00:00, 33.3,28
None, 33.3, 0.66,2017-07-09 16:00:00, 32.2,28
None, 32.2, 0.43,2017-07-09 17:00:00, 31.77,28
None, 31.8, 0.31,2017-07-09 18:00:00, 30.22,28
None, 30.2, 0.24,2017-07-09 19:00:00, 26.68,28
None, 26.7, 0.18,2017-07-09 20:00:00, 22.89,28
None, 22.9, 0.09,2017-07-09 21:00:00, 20.35,28
None, 20.4, 0.29,2017-07-09 22:00:00, 18.61,28
None, 18.6, 0.13,2017-07-09 23:00:00, 17.32,28
None, 17.3, 0.2,2017-07-10 00:00:00, 17.07,28
None, 17.1, 0.41,2017-07-10 01:00:00, 17.12,28
None, 17.1, 0.61,2017-07-10 02:00:00, 17.25,28
None, 17.3, 0.74,2017-07-10 03:00:00, 17.06,28
None, 17.1, 0.47,2017-07-10 04:00:00, 16.52,28
None, 16.5, 0.56,2017-07-10 05:00:00, 15.48,28
None, 15.5, 0.71,2017-07-10 06:00:00, 17.16,28
None, 17.2, 1.59,2017-07-10 07:00:00, 20.18,28
None, 20.2, 2.82,2017-07-10 08:00:00, 21.73,28
None, 21.7, 2.27,2017-07-10 09:00:00, 22.82,28
None, 22.8, 1.88,2017-07-10 10:00:00, 25.12,28
None, 25.1, 2.36,2017-07-10 11:00:00, 29.09,28
None, 29.1, 2.17,2017-07-10 12:00:00, 31.54,28
None, 31.5, 4.94,2017-07-10 13:00:00, 32.76,28
None, 32.8, 5.61,2017-07-10 14:00:00, 33.2,28
None, 33.2, 6.41,2017-07-10 15:00:00, 33.26,28
None, 33.3, 7.02,2017-07-10 16:00:00, 30.15,28
None, 30.2, 6.38,2017-07-10 17:00:00, 25.7,28
None, 25.7, 8.57,2017-07-10 18:00:00, 23.64,28
None, 23.6, 4.76,2017-07-10 19:00:00, 22.69,28
None, 22.7, 2.81,2017-07-10 20:00:00, 21.58,28
None, 21.6, 2.08,2017-07-10 21:00:00, 21.11,28
None, 21.1, 3.59,2017-07-10 22:00:00, 19.87,28
None, 19.9, 2.08,2017-07-10 23:00:00, 19.96,28
None, 20.0, 2.26,2017-07-11 00:00:00, 19.61,28
None, 19.6, 2.35,2017-07-11 01:00:00, 19.03,28
None, 19.0, 2.09,2017-07-11 02:00:00, 19.29,28
None, 19.3, 2.16,2017-07-11 03:00:00, 17.93,28
