BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 15.0, 1.822, 77.4, 81.9,2017-07-09 00:00:00, 14.69,28
None, 14.7, 2.075, 81.9, 82.3,2017-07-09 01:00:00, 14.79,28
None, 14.8, 0.967, 82.3, 87.2,2017-07-09 02:00:00, 13.35,28
None, 13.4, 1.245, 87.2, 88.7,2017-07-09 03:00:00, 13.03,28
None, 13.0, 0.418, 88.7, 89.7,2017-07-09 04:00:00, 12.93,28
None, 12.9, 0.375, 89.7, 91.7,2017-07-09 05:00:00, 12.36,28
None, 12.4, 0.773, 91.7, 90.0,2017-07-09 06:00:00, 13.05,28
None, 13.1, 0.826, 90.0, 85.1,2017-07-09 07:00:00, 14.06,28
None, 14.1, 1.097, 85.1, 83.2,2017-07-09 08:00:00, 14.63,28
None, 14.6, 2.077, 83.2, 76.94,2017-07-09 09:00:00, 15.2,28
None, 15.2, 2.085, 76.9, 74.42,2017-07-09 10:00:00, 15.53,28
None, 15.5, 1.725, 74.4, 72.23,2017-07-09 11:00:00, 16.5,28
None, 16.5, 1.656, 72.2, 62.12,2017-07-09 12:00:00, 19.71,28
None, 19.7, 1.643, 62.1, 50.98,2017-07-09 13:00:00, 22.57,28
None, 22.6, 1.877, 51.0, 43.06,2017-07-09 14:00:00, 24.11,28
None, 24.1, 7.237, 43.1, 72.82,2017-07-09 15:00:00, 15.37,28
None, 15.4, 4.92, 72.8, 71.58,2017-07-09 16:00:00, 16.64,28
None, 16.6, 2.562, 71.6, 69.23,2017-07-09 17:00:00, 16.33,28
None, 16.3, 1.428, 69.2, 71.67,2017-07-09 18:00:00, 15.57,28
None, 15.6, 1.204, 71.7, 66.56,2017-07-09 19:00:00, 16.6,28
None, 16.6, 0.926, 66.6, 68.8,2017-07-09 20:00:00, 15.9,28
None, 15.9, 1.463, 68.8, 69.91,2017-07-09 21:00:00, 13.77,28
None, 13.8, 2.874, 69.9, 56.1,2017-07-09 22:00:00, 12.62,28
None, 12.6, 2.309, 56.1, 55.84,2017-07-09 23:00:00, 11.86,28
None, 11.9, 2.095, 55.8, 59.61,2017-07-10 00:00:00, 10.92,28
None, 10.9, 3.826, 59.6, 55.58,2017-07-10 01:00:00, 11.53,28
None, 11.5, 4.586, 55.6, 54.17,2017-07-10 02:00:00, 11.37,28
None, 11.4, 2.822, 54.2, 60.18,2017-07-10 03:00:00, 9.79,28
None, 9.8, 2.9, 60.2, 67.45,2017-07-10 04:00:00, 8.48,28
None, 8.5, 2.317, 67.5, 68.12,2017-07-10 05:00:00, 8.55,28
None, 8.6, 1.686, 68.1, 65.09,2017-07-10 06:00:00, 10.16,28
None, 10.2, 1.448, 65.1, 63.08,2017-07-10 07:00:00, 11.44,28
None, 11.4, 4.0, 63.1, 53.29,2017-07-10 08:00:00, 13.3,28
None, 13.3, 4.672, 53.3, 49.09,2017-07-10 09:00:00, 14.85,28
None, 14.9, 6.839, 49.1, 41.08,2017-07-10 10:00:00, 16.54,28
