pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, 15.7, 53.0, None, None, 533.0, 369.0, None,2019-05-28 00:00:00, None,22
None, None, None, None, None, 13.3, 55.0, None, None, 533.0, 367.0, None,2019-05-28 01:00:00, None,22
None, None, None, None, None, 11.4, 53.0, None, None, 533.0, 364.0, None,2019-05-28 02:00:00, None,22
None, None, None, None, None, 11.4, 55.0, None, None, 534.0, 362.0, None,2019-05-28 03:00:00, None,22
None, None, None, None, None, 9.9, 54.0, None, None, 534.0, 360.0, None,2019-05-28 04:00:00, None,22
None, None, None, None, None, 9.4, 54.0, None, None, 534.0, 359.0, None,2019-05-28 05:00:00, None,22
None, None, None, None, None, 9.5, 54.0, None, None, 534.0, 357.0, None,2019-05-28 06:00:00, None,22
None, None, None, None, None, 9.3, 54.0, None, None, 534.0, 356.0, None,2019-05-28 07:00:00, None,22
None, None, None, None, None, 9.3, 56.0, None, None, 534.0, 355.0, None,2019-05-28 08:00:00, None,22
None, None, None, None, None, 9.5, 54.0, None, None, 534.0, 355.0, None,2019-05-28 09:00:00, None,22
None, None, None, None, None, 9.1, 54.0, None, None, 534.0, 354.0, None,2019-05-28 10:00:00, None,22
None, None, None, None, None, 9.1, 54.0, None, None, 534.0, 354.0, None,2019-05-28 11:00:00, None,22
None, None, None, None, None, 9.0, 55.0, None, None, 534.0, 354.0, None,2019-05-28 12:00:00, None,22
None, None, None, None, None, 9.4, 54.0, None, None, 534.0, 354.0, None,2019-05-28 13:00:00, None,22
None, None, None, None, None, 11.2, 53.0, None, None, 534.0, 354.0, None,2019-05-28 14:00:00, None,22
None, None, None, None, None, 12.2, 53.0, None, None, 534.0, 354.0, None,2019-05-28 15:00:00, None,22
None, 4.0, None, None, None, 14.1, 52.0, None, None, 533.0, 354.0, None,2019-05-28 16:00:00, None,22
None, None, None, None, None, 15.1, 50.0, None, None, 532.0, 354.0, None,2019-05-28 17:00:00, None,22
None, None, None, None, None, 16.8, 50.0, None, None, 532.0, 354.0, None,2019-05-28 18:00:00, None,22
None, None, None, None, None, 16.8, 50.0, None, None, 531.0, 354.0, None,2019-05-28 19:00:00, None,22
None, None, None, None, None, 16.6, 49.0, None, None, 531.0, 354.0, None,2019-05-28 20:00:00, None,22
None, None, None, None, None, 17.6, 48.0, None, None, 531.0, 352.0, None,2019-05-28 21:00:00, None,22
None, None, None, None, None, 17.5, 47.0, None, None, 531.0, 349.0, None,2019-05-28 22:00:00, None,22
None, None, None, None, None, 17.7, 46.0, None, None, 531.0, 344.0, None,2019-05-28 23:00:00, None,22
None, None, None, None, None, 17.5, 47.0, None, None, 531.0, 340.0, None,2019-05-29 00:00:00, None,22
None, None, None, None, None, 15.8, 48.0, None, None, 531.0, 337.0, None,2019-05-29 01:00:00, None,22
None, None, None, None, None, 14.0, 48.0, None, None, 532.0, 335.0, None,2019-05-29 02:00:00, None,22
None, None, None, None, None, 13.2, 48.0, None, None, 532.0, 332.0, None,2019-05-29 03:00:00, None,22
None, None, None, None, None, 12.1, 48.0, None, None, 533.0, 330.0, None,2019-05-29 04:00:00, None,22
None, None, None, None, None, 12.5, 48.0, None, None, 533.0, 329.0, None,2019-05-29 05:00:00, None,22
