ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,10.5,0.0,2020-09-30,0.0,20.5,40,,,,,,,,,,,
0.0,0.0,11.5,0.0,2020-10-01,0.0,17.5,40,,,,,,,,,,,
0.0,0.0,10.5,0.0,2020-10-02,0.0,20.5,40,,,,,,,,,,,
0.0,0.0,10.5,0.0,2020-10-03,0.0,20.0,40,,,,,,,,,,,
0.0,0.0,12.0,0.0,2020-10-04,0.0,20.0,40,,,,,,,,,,,
0.0,0.0,10.0,0.0,2020-10-05,0.0,20.5,40,,,,,,,,,,,
0.0,0.0,11.0,0.0,2020-10-06,0.0,21.0,40,,,,,,,,,,,
,,,,2020-09-30 00:00:00,,,40,0.0, 11.0,11.0,64.51, 0.0, 0.0, 15.5, 65.0, 10.4, -6999.0, 4.0
,,,,2020-09-30 01:00:00,,,40,0.0, 10.4,10.39,67.21, 0.0, 0.0, 15.5, 67.0, 10.4, -6999.0, 5.0
,,,,2020-09-30 02:00:00,,,40,0.0, 9.5,9.47,70.29, 0.0, 0.0, 15.5, 70.0, 9.5, -6999.0, 4.0
,,,,2020-09-30 03:00:00,,,40,0.0, 9.5,9.53,69.12, 0.0, 0.0, 15.5, 69.0, 9.2, -6999.0, 4.0
,,,,2020-09-30 04:00:00,,,40,0.0, 9.8,9.84,67.16, 0.0, 0.0, 15.5, 67.0, 9.2, -6999.0, 4.0
,,,,2020-09-30 05:00:00,,,40,0.0, 9.4,9.4,68.11, 0.0, 0.0, 15.5, 68.0, 9.2, -6999.0, 4.0
,,,,2020-09-30 06:00:00,,,40,, None,8.46,72.28, None, None, None, None, None, None, None
,,,,2020-09-30 07:00:00,,,40,0.0, 8.3,8.33,72.03, 0.0, 0.0, 8.7, 72.0, 8.1, -6999.0, 4.0
,,,,2020-09-30 08:00:00,,,40,0.0, 11.0,10.97,67.71, 0.0, 0.0, 11.0, 68.0, 8.0, -6999.0, 5.0
,,,,2020-09-30 09:00:00,,,40,0.0, 14.1,14.09,61.26, 0.0, 0.0, 14.8, 61.0, 8.0, -6999.0, 7.0
,,,,2020-09-30 10:00:00,,,40,0.0, 14.8,14.83,57.11, 0.0, 0.0, 15.1, 57.0, 8.0, -6999.0, 6.0
,,,,2020-09-30 11:00:00,,,40,0.0, 16.2,16.24,51.14, 0.0, 0.0, 16.4, 51.0, 8.0, -6999.0, 6.0
,,,,2020-09-30 12:00:00,,,40,0.0, 17.5,17.48,49.83, 0.0, 0.0, 17.6, 50.0, 8.0, -6999.0, 7.0
