time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2019-03-05,0.0,2.2,-10.6,10
2019-03-06,0.0,5.9,-8.6,10
2019-03-07,0.0,2.3,-9.3,10
2019-03-08,0.0,4.9,-9.5,10
2019-03-09,0.0,6.0,-8.4,10
2019-03-10,0.0,7.9,-8.5,10
2019-03-11,41.0,0.0,-1.8,10
