pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,13.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 00:00:00, None, None, None,20
None, None,14.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 01:00:00, None, None, None,20
None, None,14.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 02:00:00, None, None, None,20
None, None,14.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 03:00:00, None, None, None,20
None, None,14.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 04:00:00, None, None, None,20
None, None,13.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 05:00:00, None, None, None,20
None, None,13.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 06:00:00, None, None, None,20
None, None,13.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 07:00:00, None, None, None,20
None, None,16.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 08:00:00, None, None, None,20
None, None,17.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 09:00:00, None, None, None,20
None, None,19.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 10:00:00, None, None, None,20
None, None,20.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 11:00:00, None, None, None,20
None, None,21.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 12:00:00, None, None, None,20
None, None,21.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 13:00:00, None, None, None,20
None, None,22.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 14:00:00, None, None, None,20
None, None,23.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 15:00:00, None, None, None,20
None, None,22.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 16:00:00, None, None, None,20
None, None,20.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 17:00:00, None, None, None,20
None, None,20.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 18:00:00, None, None, None,20
None, None,20.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 19:00:00, None, None, None,20
None, None,19.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 20:00:00, None, None, None,20
None, None,18.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 21:00:00, None, None, None,20
None, None,17.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 22:00:00, None, None, None,20
None, None,16.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-13 23:00:00, None, None, None,20
None, None,16.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 00:00:00, None, None, None,20
None, None,17.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 01:00:00, None, None, None,20
None, None,16.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 02:00:00, None, None, None,20
None, None,17.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 03:00:00, None, None, None,20
None, None,16.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 04:00:00, None, None, None,20
None, None,16.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 05:00:00, None, None, None,20
None, None,15.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 06:00:00, None, None, None,20
None, None,16.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 07:00:00, None, None, None,20
None, None,16.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 08:00:00, None, None, None,20
None, None,19.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 09:00:00, None, None, None,20
None, None,20.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 10:00:00, None, None, None,20
None, None,22.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 11:00:00, None, None, None,20
None, None,23.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 12:00:00, None, None, None,20
None, None,24.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-05-14 13:00:00, None, None, None,20
