pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None,3.599, 98.9, None, None, None, None,31.29, None,6.254,333.3, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-09 00:00:00, None, None, None,37
None, None,3.393, 100.5, None, None, None, None,29.99, None,6.267,297.4, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-09 01:00:00, None, None, None,37
None, None,3.707, 101.9, None, None, None, None,31.55, None,3.351,108.7, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-09-09 02:00:00, None, None, None,37
None, None,3.593, 101.6, None, None, None, None,14.12, None,8.74,91.8, None, None, None, None, None, 4.0, None, None, None, None, None, None,2016-09-09 03:00:00, None, None, None,37
None, None,3.372, 100.8, None, None, None, None,4.147, None,13.05,86.8, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-09 04:00:00, None, None, None,37
None, None,3.372, 101.6, None, None, None, None,4.412, None,13.9,80.1, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-09 05:00:00, None, None, None,37
None, None,3.62, 96.7, None, None, None, None,8.39, None,10.96,86.5, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-09 06:00:00, None, None, None,37
None, None,3.295, 97.4, None, None, None, None,7.55, None,16.72,82.9, None, None, None, None, None, 3.0, None, None, None, None, None, None,2016-09-09 07:00:00, None, None, None,37
None, None,4.699, 83.4, None, None, None, None,11.64, None,14.39,84.2, None, None, None, None, None, 2.0, None, None, None, None, None, None,2016-09-09 08:00:00, None, None, None,37
None, None,6.234, 70.9, None, None, None, None,17.92, None,10.54,103.5, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-09-09 09:00:00, None, None, None,37
None, None,8.16, 59.26, None, None, None, None,21.98, None,9.82,117.2, None, None, None, None, None, 1.0, None, None, None, None, None, None,2016-09-09 10:00:00, None, None, None,37
None, None,5.952, 48.12, None, None, None, None,37.27, None,5.732,22.01, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-09-11 21:00:00, None, None, None,37
None, None,5.868, 48.25, None, None, None, None,42.92, None,5.724,19.73, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-09-11 22:00:00, None, None, None,37
None, None,5.629, 48.56, None, None, None, None,49.33, None,4.906,18.59, None, None, None, None, None, -4.0, None, None, None, None, None, None,2016-09-11 23:00:00, None, None, None,37
None, None,4.91, 48.24, None, None, None, None,44.5, None,5.316,26.08, None, None, None, None, None, -5.0, None, None, None, None, None, None,2016-09-12 00:00:00, None, None, None,37
None, None,4.516, 48.63, None, None, None, None,45.24, None,5.975,23.52, None, None, None, None, None, -5.0, None, None, None, None, None, None,2016-09-12 01:00:00, None, None, None,37
None, None,3.761, 60.74, None, None, None, None,66.96, None,1.714,3.186, None, None, None, None, None, -3.0, None, None, None, None, None, None,2016-09-12 02:00:00, None, None, None,37
None, None,3.605, 66.11, None, None, None, None,44.87, None,4.489,11.11, None, None, None, None, None, -2.0, None, None, None, None, None, None,2016-09-12 03:00:00, None, None, None,37
None, None,3.402, 69.53, None, None, None, None,27.09, None,11.59,60.07, None, None, None, None, None, -2.0, None, None, None, None, None, None,2016-09-12 04:00:00, None, None, None,37
None, None,2.716, 72.1, None, None, None, None,11.31, None,16.09,72.0, None, None, None, None, None, -2.0, None, None, None, None, None, None,2016-09-12 05:00:00, None, None, None,37
None, None,2.791, 73.9, None, None, None, None,23.83, None,9.99,62.7, None, None, None, None, None, -1.0, None, None, None, None, None, None,2016-09-12 06:00:00, None, None, None,37
None, None,2.667, 74.6, None, None, None, None,22.28, None,10.1,54.18, None, None, None, None, None, -1.0, None, None, None, None, None, None,2016-09-12 07:00:00, None, None, None,37
None, None,4.068, 71.9, None, None, None, None,21.39, None,9.5,86.0, None, None, None, None, None, -1.0, None, None, None, None, None, None,2016-09-12 08:00:00, None, None, None,37
