RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
49.52, None, None, None,6.192,96.6, None, None, -6.0, None, None, None, None, None, None, None, None,3.046, None, None, None, None,9.51, None, None, None, None,2016-09-09 00:00:00, None,37
51.92, None, None, None,3.553,102.1, None, None, -6.0, None, None, None, None, None, None, None, None,3.064, None, None, None, None,21.9, None, None, None, None,2016-09-09 01:00:00, None,37
54.51, None, None, None,4.261,97.7, None, None, -6.0, None, None, None, None, None, None, None, None,2.712, None, None, None, None,11.76, None, None, None, None,2016-09-09 02:00:00, None,37
56.73, None, None, None,5.321,84.5, None, None, -5.0, None, None, None, None, None, None, None, None,2.388, None, None, None, None,15.29, None, None, None, None,2016-09-09 03:00:00, None,37
56.43, None, None, None,4.012,73.9, None, None, -6.0, None, None, None, None, None, None, None, None,2.188, None, None, None, None,21.59, None, None, None, None,2016-09-09 04:00:00, None,37
55.29, None, None, None,7.92,98.6, None, None, -6.0, None, None, None, None, None, None, None, None,2.158, None, None, None, None,13.15, None, None, None, None,2016-09-09 05:00:00, None,37
58.71, None, None, None,3.052,152.1, None, None, -5.0, None, None, None, None, None, None, None, None,2.223, None, None, None, None,47.99, None, None, None, None,2016-09-09 06:00:00, None,37
61.74, None, None, None,2.932,225.6, None, None, -4.0, None, None, None, None, None, None, None, None,2.577, None, None, None, None,29.11, None, None, None, None,2016-09-09 07:00:00, None,37
64.94, None, None, None,2.387,192.9, None, None, -3.0, None, None, None, None, None, None, None, None,3.348, None, None, None, None,35.91, None, None, None, None,2016-09-09 08:00:00, None,37
65.95, None, None, None,3.284,150.8, None, None, -1.0, None, None, None, None, None, None, None, None,4.322, None, None, None, None,26.61, None, None, None, None,2016-09-09 09:00:00, None,37
66.22, None, None, None,2.924,175.0, None, None, -1.0, None, None, None, None, None, None, None, None,5.213, None, None, None, None,37.18, None, None, None, None,2016-09-09 10:00:00, None,37
21.62, None, None, None,5.49,133.0, None, None, -13.0, None, None, None, None, None, None, None, None,7.37, None, None, None, None,23.78, None, None, None, None,2016-09-09 16:00:00, None,37
30.85, None, None, None,5.434,136.0, None, None, -9.0, None, None, None, None, None, None, None, None,6.85, None, None, None, None,22.45, None, None, None, None,2016-09-09 17:00:00, None,37
22.88, None, None, None,9.03,111.7, None, None, -13.0, None, None, None, None, None, None, None, None,6.37, None, None, None, None,18.56, None, None, None, None,2016-09-09 18:00:00, None,37
22.1, None, None, None,10.76,98.3, None, None, -14.0, None, None, None, None, None, None, None, None,5.954, None, None, None, None,17.3, None, None, None, None,2016-09-09 19:00:00, None,37
25.68, None, None, None,13.8,89.6, None, None, -12.0, None, None, None, None, None, None, None, None,5.693, None, None, None, None,14.39, None, None, None, None,2016-09-09 20:00:00, None,37
33.88, None, None, None,10.24,115.3, None, None, -9.0, None, None, None, None, None, None, None, None,5.722, None, None, None, None,15.53, None, None, None, None,2016-09-09 21:00:00, None,37
38.91, None, None, None,6.135,112.2, None, None, -7.0, None, None, None, None, None, None, None, None,5.579, None, None, None, None,28.04, None, None, None, None,2016-09-09 22:00:00, None,37
45.59, None, None, None,5.574,111.8, None, None, -5.0, None, None, None, None, None, None, None, None,5.483, None, None, None, None,28.58, None, None, None, None,2016-09-09 23:00:00, None,37
48.36, None, None, None,5.605,98.2, None, None, -5.0, None, None, None, None, None, None, None, None,5.367, None, None, None, None,39.4, None, None, None, None,2016-09-10 00:00:00, None,37
48.86, None, None, None,5.294,219.5, None, None, -4.0, None, None, None, None, None, None, None, None,5.417, None, None, None, None,24.99, None, None, None, None,2016-09-10 01:00:00, None,37
49.98, None, None, None,2.927,120.6, None, None, -4.0, None, None, None, None, None, None, None, None,5.559, None, None, None, None,58.06, None, None, None, None,2016-09-10 02:00:00, None,37
53.3, None, None, None,5.033,241.9, None, None, -3.0, None, None, None, None, None, None, None, None,5.59, None, None, None, None,30.17, None, None, None, None,2016-09-10 03:00:00, None,37
62.6, None, None, None,3.984,213.8, None, None, -1.0, None, None, None, None, None, None, None, None,5.54, None, None, None, None,32.31, None, None, None, None,2016-09-10 04:00:00, None,37
60.66, None, None, None,6.184,230.9, None, None, -2.0, None, None, None, None, None, None, None, None,5.463, None, None, None, None,30.55, None, None, None, None,2016-09-10 05:00:00, None,37
59.81, None, None, None,3.281,227.5, None, None, -2.0, None, None, None, None, None, None, None, None,5.408, None, None, None, None,37.8, None, None, None, None,2016-09-10 06:00:00, None,37
60.51, None, None, None,3.766,226.0, None, None, -2.0, None, None, None, None, None, None, None, None,5.499, None, None, None, None,32.44, None, None, None, None,2016-09-10 07:00:00, None,37
59.73, None, None, None,4.534,253.9, None, None, -1.0, None, None, None, None, None, None, None, None,6.049, None, None, None, None,23.52, None, None, None, None,2016-09-10 08:00:00, None,37
54.19, None, None, None,5.538,249.0, None, None, -2.0, None, None, None, None, None, None, None, None,6.317, None, None, None, None,15.96, None, None, None, None,2016-09-10 09:00:00, None,37
50.17, None, None, None,3.758,239.9, None, None, -3.0, None, None, None, None, None, None, None, None,6.387, None, None, None, None,19.06, None, None, None, None,2016-09-10 10:00:00, None,37
47.66, None, None, None,5.052,239.5, None, None, -3.0, None, None, None, None, None, None, None, None,6.895, None, None, None, None,23.61, None, None, None, None,2016-09-10 11:00:00, None,37
42.95, None, None, None,1.623,212.3, None, None, -3.0, None, None, None, None, None, None, None, None,8.5, None, None, None, None,51.17, None, None, None, None,2016-09-10 12:00:00, None,37
33.22, None, None, None,1.85,198.6, None, None, -7.0, None, None, None, None, None, None, None, None,8.06, None, None, None, None,52.51, None, None, None, None,2016-09-10 13:00:00, None,37
33.46, None, None, None,1.94,182.7, None, None, -6.0, None, None, None, None, None, None, None, None,8.87, None, None, None, None,49.93, None, None, None, None,2016-09-10 14:00:00, None,37
25.99, None, None, None,4.535,236.7, None, None, -10.0, None, None, None, None, None, None, None, None,8.74, None, None, None, None,32.44, None, None, None, None,2016-09-10 15:00:00, None,37
20.9, None, None, None,2.49,170.1, None, None, -12.0, None, None, None, None, None, None, None, None,8.99, None, None, None, None,53.42, None, None, None, None,2016-09-10 16:00:00, None,37
29.02, None, None, None,6.213,151.5, None, None, -9.0, None, None, None, None, None, None, None, None,8.14, None, None, None, None,37.83, None, None, None, None,2016-09-10 17:00:00, None,37
21.91, None, None, None,3.544,180.7, None, None, -12.0, None, None, None, None, None, None, None, None,8.29, None, None, None, None,43.23, None, None, None, None,2016-09-10 18:00:00, None,37
29.82, None, None, None,6.988,242.7, None, None, -9.0, None, None, None, None, None, None, None, None,7.24, None, None, None, None,31.53, None, None, None, None,2016-09-10 19:00:00, None,37
39.26, None, None, None,8.51,298.6, None, None, -8.0, None, None, None, None, None, None, None, None,4.525, None, None, None, None,47.17, None, None, None, None,2016-09-10 20:00:00, None,37
46.22, None, None, None,23.74,5.404, None, None, -8.0, None, None, None, None, None, None, None, None,2.846, None, None, None, None,20.67, None, None, None, None,2016-09-10 21:00:00, None,37
