RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,0.28,39.71, None, None, None, 979.0, None, None, None, None, None, None, None, None, 10.2, None, None, None, None,44.34, None, None, None, None, None,2016-09-09 00:00:00, None,37
None, None, None, None,0.041,26.93, None, None, None, 979.0, None, None, None, None, None, None, None, None, 9.91, None, None, None, None,60.02, None, None, None, None, None,2016-09-09 01:00:00, None,37
None, None, None, None,0.063,70.0, None, None, None, 977.0, None, None, None, None, None, None, None, None, 9.7, None, None, None, None,26.35, None, None, None, None, None,2016-09-09 02:00:00, None,37
None, None, None, None,0.743,146.2, None, None, None, 977.0, None, None, None, None, None, None, None, None, 9.77, None, None, None, None,45.9, None, None, None, None, None,2016-09-09 03:00:00, None,37
None, None, None, None,1.256,163.3, None, None, None, 976.0, None, None, None, None, None, None, None, None, 9.69, None, None, None, None,53.03, None, None, None, None, None,2016-09-09 04:00:00, None,37
None, None, None, None,1.751,113.8, None, None, None, 975.0, None, None, None, None, None, None, None, None, 9.86, None, None, None, None,59.65, None, None, None, None, None,2016-09-09 05:00:00, None,37
None, None, None, None,1.584,137.4, None, None, None, 973.0, None, None, None, None, None, None, None, None, 9.53, None, None, None, None,55.34, None, None, None, None, None,2016-09-09 06:00:00, None,37
None, None, None, None,3.678,160.9, None, None, None, 972.0, None, None, None, None, None, None, None, None, 9.41, None, None, None, None,31.42, None, None, None, None, None,2016-09-09 07:00:00, None,37
None, None, None, None,3.05,144.1, None, None, None, 971.0, None, None, None, None, None, None, None, None, 9.61, None, None, None, None,43.46, None, None, None, None, None,2016-09-09 08:00:00, None,37
None, None, None, None,3.57,161.5, None, None, None, 969.0, None, None, None, None, None, None, None, None, 9.53, None, None, None, None,34.17, None, None, None, None, None,2016-09-09 09:00:00, None,37
None, None, None, None,4.018,165.4, None, None, None, 968.0, None, None, None, None, None, None, None, None, 9.58, None, None, None, None,29.98, None, None, None, None, None,2016-09-09 10:00:00, None,37
None, None, None, None,0.077,74.8, None, None, None, 964.0, None, None, None, None, None, None, None, None, 11.86, None, None, None, None,48.66, None, None, None, None, None,2016-09-09 16:00:00, None,37
None, None, None, None,0.012,196.8, None, None, None, 964.0, None, None, None, None, None, None, None, None, 11.79, None, None, None, None,77.4, None, None, None, None, None,2016-09-09 17:00:00, None,37
None, None, None, None,0.129,4.186, None, None, None, 963.0, None, None, None, None, None, None, None, None, 12.31, None, None, None, None,54.72, None, None, None, None, None,2016-09-09 18:00:00, None,37
None, None, None, None,0.548,44.35, None, None, None, 964.0, None, None, None, None, None, None, None, None, 11.95, None, None, None, None,59.04, None, None, None, None, None,2016-09-09 19:00:00, None,37
None, None, None, None,0.575,14.02, None, None, None, 964.0, None, None, None, None, None, None, None, None, 11.56, None, None, None, None,59.65, None, None, None, None, None,2016-09-09 20:00:00, None,37
None, None, None, None,2.352,272.3, None, None, None, 965.0, None, None, None, None, None, None, None, None, 10.83, None, None, None, None,33.1, None, None, None, None, None,2016-09-09 21:00:00, None,37
None, None, None, None,2.433,270.2, None, None, None, 967.0, None, None, None, None, None, None, None, None, 9.97, None, None, None, None,32.92, None, None, None, None, None,2016-09-09 22:00:00, None,37
None, None, None, None,0.879,262.2, None, None, None, 968.0, None, None, None, None, None, None, None, None, 9.85, None, None, None, None,53.68, None, None, None, None, None,2016-09-09 23:00:00, None,37
None, None, None, None,0.858,23.01, None, None, None, 968.0, None, None, None, None, None, None, None, None, 9.86, None, None, None, None,61.35, None, None, None, None, None,2016-09-10 00:00:00, None,37
None, None, None, None,0.246,347.4, None, None, None, 969.0, None, None, None, None, None, None, None, None, 9.18, None, None, None, None,66.41, None, None, None, None, None,2016-09-10 01:00:00, None,37
None, None, None, None,0.568,21.48, None, None, None, 969.0, None, None, None, None, None, None, None, None, 8.43, None, None, None, None,59.2, None, None, None, None, None,2016-09-10 02:00:00, None,37
None, None, None, None,0.202,26.9, None, None, None, 971.0, None, None, None, None, None, None, None, None, 8.31, None, None, None, None,73.4, None, None, None, None, None,2016-09-10 03:00:00, None,37
None, None, None, None,0.43,247.7, None, None, None, 971.0, None, None, None, None, None, None, None, None, 8.54, None, None, None, None,46.17, None, None, None, None, None,2016-09-10 04:00:00, None,37
None, None, None, None,0.349,102.3, None, None, None, 972.0, None, None, None, None, None, None, None, None, 8.04, None, None, None, None,60.13, None, None, None, None, None,2016-09-10 05:00:00, None,37
None, None, None, None,0.161,158.1, None, None, None, 972.0, None, None, None, None, None, None, None, None, 7.24, None, None, None, None,68.32, None, None, None, None, None,2016-09-10 06:00:00, None,37
None, None, None, None,0.444,83.8, None, None, None, 972.0, None, None, None, None, None, None, None, None, 6.898, None, None, None, None,57.9, None, None, None, None, None,2016-09-10 07:00:00, None,37
None, None, None, None,0.375,73.8, None, None, None, 973.0, None, None, None, None, None, None, None, None, 7.23, None, None, None, None,60.47, None, None, None, None, None,2016-09-10 08:00:00, None,37
None, None, None, None,0.795,89.9, None, None, None, 973.0, None, None, None, None, None, None, None, None, 9.42, None, None, None, None,46.0, None, None, None, None, None,2016-09-10 09:00:00, None,37
None, None, None, None,0.337,196.7, None, None, None, 973.0, None, None, None, None, None, None, None, None, 9.32, None, None, None, None,65.09, None, None, None, None, None,2016-09-10 10:00:00, None,37
None, None, None, None,0.476,235.1, None, None, None, 975.0, None, None, None, None, None, None, None, None, 9.12, None, None, None, None,56.56, None, None, None, None, None,2016-09-10 11:00:00, None,37
None, None, None, None,1.059,263.1, None, None, None, 975.0, None, None, None, None, None, None, None, None, 10.45, None, None, None, None,38.74, None, None, None, None, None,2016-09-10 12:00:00, None,37
None, None, None, None,1.081,244.8, None, None, None, 975.0, None, None, None, None, None, None, None, None, 11.28, None, None, None, None,44.49, None, None, None, None, None,2016-09-10 13:00:00, None,37
None, None, None, None,1.477,241.3, None, None, None, 975.0, None, None, None, None, None, None, None, None, 11.64, None, None, None, None,39.01, None, None, None, None, None,2016-09-10 14:00:00, None,37
None, None, None, None,1.52,252.0, None, None, None, 975.0, None, None, None, None, None, None, None, None, 10.66, None, None, None, None,38.84, None, None, None, None, None,2016-09-10 15:00:00, None,37
None, None, None, None,1.558,258.4, None, None, None, 975.0, None, None, None, None, None, None, None, None, 10.61, None, None, None, None,34.7, None, None, None, None, None,2016-09-10 16:00:00, None,37
None, None, None, None,2.358,257.8, None, None, None, 976.0, None, None, None, None, None, None, None, None, 10.22, None, None, None, None,35.79, None, None, None, None, None,2016-09-10 17:00:00, None,37
None, None, None, None,2.353,244.3, None, None, None, 976.0, None, None, None, None, None, None, None, None, 10.27, None, None, None, None,33.28, None, None, None, None, None,2016-09-10 18:00:00, None,37
None, None, None, None,2.331,255.4, None, None, None, 976.0, None, None, None, None, None, None, None, None, 9.5, None, None, None, None,37.83, None, None, None, None, None,2016-09-10 19:00:00, None,37
None, None, None, None,1.807,258.9, None, None, None, 977.0, None, None, None, None, None, None, None, None, 8.94, None, None, None, None,39.77, None, None, None, None, None,2016-09-10 20:00:00, None,37
None, None, None, None,1.744,250.9, None, None, None, 979.0, None, None, None, None, None, None, None, None, 8.65, None, None, None, None,32.27, None, None, None, None, None,2016-09-10 21:00:00, None,37
None, None, None, None,1.592,245.8, None, None, None, 979.0, None, None, None, None, None, None, None, None, 8.03, None, None, None, None,37.98, None, None, None, None, None,2016-09-10 22:00:00, None,37
None, None, None, None,0.795,247.3, None, None, None, 980.0, None, None, None, None, None, None, None, None, 7.81, None, None, None, None,41.85, None, None, None, None, None,2016-09-10 23:00:00, None,37
None, None, None, None,1.354,235.3, None, None, None, 980.0, None, None, None, None, None, None, None, None, 8.06, None, None, None, None,42.32, None, None, None, None, None,2016-09-11 00:00:00, None,37
None, None, None, None,0.938,230.3, None, None, None, 981.0, None, None, None, None, None, None, None, None, 7.29, None, None, None, None,50.86, None, None, None, None, None,2016-09-11 01:00:00, None,37
None, None, None, None,0.608,241.0, None, None, None, 981.0, None, None, None, None, None, None, None, None, 6.438, None, None, None, None,51.78, None, None, None, None, None,2016-09-11 02:00:00, None,37
