wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
1.8, None, None,113.0, None,0.0, None, None, None,0.0,2017-01-08 00:00:00,2
0.0, None, None,81.0, None,0.0, None, None, None,0.0,2017-01-08 01:00:00,2
0.0, None, None,293.0, None,0.0, None, None, None,0.0,2017-01-08 02:00:00,2
0.0, None, None,151.0, None,0.0, None, None, None,0.0,2017-01-08 03:00:00,2
0.0, None, None,121.0, None,0.0, None, None, None,0.0,2017-01-08 04:00:00,2
2.7, None, None,118.0, None,0.0, None, None, None,0.0,2017-01-08 05:00:00,2
1.6, None, None,133.0, None,0.0, None, None, None,0.0,2017-01-08 06:00:00,2
3.0, None, None,112.0, None,0.0, None, None, None,0.0,2017-01-08 07:00:00,2
8.2, None, None,107.0, None,0.0, None, None, None,0.0,2017-01-08 08:00:00,2
4.6, None, None,108.0, None,0.0, None, None, None,0.0,2017-01-08 09:00:00,2
6.9, None, None,106.0, None,0.0, None, None, None,0.0,2017-01-08 10:00:00,2
8.9, None, None,102.0, None,0.0, None, None, None,0.0,2017-01-08 11:00:00,2
25.8, None, None,109.0, None,0.0, None, None, None,0.0,2017-01-08 12:00:00,2
26.9, None, None,101.0, None,0.0, None, None, None,0.0,2017-01-08 13:00:00,2
25.0, None, None,103.0, None,0.0, None, None, None,0.0,2017-01-08 14:00:00,2
19.2, None, None,103.0, None,0.0, None, None, None,0.0,2017-01-08 15:00:00,2
31.4, None, None,106.0, None,0.0, None, None, None,0.0,2017-01-08 16:00:00,2
36.6, None, None,102.0, None,0.0, None, None, None,0.0,2017-01-08 17:00:00,2
38.4, None, None,100.0, None,0.0, None, None, None,0.0,2017-01-08 18:00:00,2
30.9, None, None,104.0, None,0.0, None, None, None,0.0,2017-01-08 19:00:00,2
27.8, None, None,111.0, None,0.0, None, None, None,0.0,2017-01-08 20:00:00,2
15.7, None, None,124.0, None,0.0, None, None, None,0.0,2017-01-08 21:00:00,2
12.1, None, None,167.0, None,0.0, None, None, None,0.0,2017-01-08 22:00:00,2
15.4, None, None,203.0, None,0.0, None, None, None,0.0,2017-01-08 23:00:00,2
12.2, None, None,186.0, None,0.0, None, None, None,0.0,2017-01-09 00:00:00,2
11.9, None, None,203.0, None,0.0, None, None, None,0.0,2017-01-09 01:00:00,2
13.6, None, None,191.0, None,0.0, None, None, None,0.0,2017-01-09 02:00:00,2
11.7, None, None,185.0, None,0.0, None, None, None,0.0,2017-01-09 03:00:00,2
15.1, None, None,200.0, None,0.0, None, None, None,0.0,2017-01-09 04:00:00,2
15.4, None, None,203.0, None,0.0, None, None, None,0.0,2017-01-09 05:00:00,2
16.3, None, None,204.0, None,0.0, None, None, None,0.0,2017-01-09 06:00:00,2
20.1, None, None,197.0, None,0.0, None, None, None,0.0,2017-01-09 07:00:00,2
18.2, None, None,213.0, None,0.0, None, None, None,0.0,2017-01-09 08:00:00,2
14.0, None, None,219.0, None,0.0, None, None, None,0.0,2017-01-09 09:00:00,2
8.3, None, None,270.0, None,0.0, None, None, None,0.0,2017-01-09 10:00:00,2
12.3, None, None,309.0, None,0.0, None, None, None,0.0,2017-01-09 11:00:00,2
16.9, None, None,312.0, None,0.0, None, None, None,0.0,2017-01-09 12:00:00,2
18.6, None, None,315.0, None,0.0, None, None, None,0.0,2017-01-09 13:00:00,2
22.9, None, None,312.0, None,0.0, None, None, None,0.0,2017-01-09 14:00:00,2
21.3, None, None,308.0, None,0.0, None, None, None,0.0,2017-01-09 15:00:00,2
