RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
17.3, None, None, None,0.87,149.1, None, None,-13.0, None, None, None, None, None, None, None, None,10.71, None, None, None, None,19.89, None, None, None, None,2018-05-28 00:00:00, None,22
17.83, None, None, None,0.009,190.1, None, None,-14.0, None, None, None, None, None, None, None, None,9.15, None, None, None, None,8.92, None, None, None, None,2018-05-28 01:00:00, None,22
17.91, None, None, None,0.001,169.7, None, None,-14.0, None, None, None, None, None, None, None, None,8.9, None, None, None, None,14.67, None, None, None, None,2018-05-28 02:00:00, None,22
18.09, None, None, None,0.005,172.1, None, None,-15.0, None, None, None, None, None, None, None, None,7.86, None, None, None, None,19.65, None, None, None, None,2018-05-28 03:00:00, None,22
18.59, None, None, None,0.0,191.2, None, None,-16.0, None, None, None, None, None, None, None, None,6.62, None, None, None, None,43.62, None, None, None, None,2018-05-28 04:00:00, None,22
18.89, None, None, None,0.146,255.1, None, None,-16.0, None, None, None, None, None, None, None, None,5.828, None, None, None, None,22.94, None, None, None, None,2018-05-28 05:00:00, None,22
18.65, None, None, None,0.011,140.1, None, None,-16.0, None, None, None, None, None, None, None, None,6.617, None, None, None, None,11.4, None, None, None, None,2018-05-28 06:00:00, None,22
17.62, None, None, None,0.202,159.1, None, None,-14.0, None, None, None, None, None, None, None, None,9.85, None, None, None, None,15.71, None, None, None, None,2018-05-28 07:00:00, None,22
17.17, None, None, None,0.595,165.5, None, None,-13.0, None, None, None, None, None, None, None, None,11.14, None, None, None, None,22.57, None, None, None, None,2018-05-28 08:00:00, None,22
16.65, None, None, None,0.426,186.7, None, None,-12.0, None, None, None, None, None, None, None, None,12.87, None, None, None, None,25.5, None, None, None, None,2018-05-28 09:00:00, None,22
16.36, None, None, None,0.134,229.3, None, None,-11.0, None, None, None, None, None, None, None, None,14.05, None, None, None, None,13.03, None, None, None, None,2018-05-28 10:00:00, None,22
15.89, None, None, None,0.468,241.8, None, None,-10.0, None, None, None, None, None, None, None, None,15.4, None, None, None, None,19.19, None, None, None, None,2018-05-28 11:00:00, None,22
15.59, None, None, None,1.102,251.0, None, None,-10.0, None, None, None, None, None, None, None, None,16.42, None, None, None, None,15.59, None, None, None, None,2018-05-28 12:00:00, None,22
15.32, None, None, None,3.967,254.6, None, None,-9.0, None, None, None, None, None, None, None, None,17.3, None, None, None, None,20.35, None, None, None, None,2018-05-28 13:00:00, None,22
15.6, None, None, None,3.632,253.3, None, None,-10.0, None, None, None, None, None, None, None, None,16.38, None, None, None, None,22.73, None, None, None, None,2018-05-28 14:00:00, None,22
15.36, None, None, None,2.779,250.2, None, None,-9.0, None, None, None, None, None, None, None, None,17.19, None, None, None, None,21.24, None, None, None, None,2018-05-28 15:00:00, None,22
15.41, None, None, None,3.47,261.6, None, None,-9.0, None, None, None, None, None, None, None, None,17.0, None, None, None, None,21.85, None, None, None, None,2018-05-28 16:00:00, None,22
15.37, None, None, None,3.181,256.8, None, None,-9.0, None, None, None, None, None, None, None, None,17.14, None, None, None, None,21.26, None, None, None, None,2018-05-28 17:00:00, None,22
15.78, None, None, None,2.301,255.9, None, None,-10.0, None, None, None, None, None, None, None, None,15.99, None, None, None, None,20.28, None, None, None, None,2018-05-28 18:00:00, None,22
15.96, None, None, None,1.21,256.9, None, None,-11.0, None, None, None, None, None, None, None, None,14.97, None, None, None, None,21.38, None, None, None, None,2018-05-28 19:00:00, None,22
17.15, None, None, None,0.414,274.4, None, None,-13.0, None, None, None, None, None, None, None, None,11.41, None, None, None, None,25.95, None, None, None, None,2018-05-28 20:00:00, None,22
17.66, None, None, None,0.025,226.1, None, None,-14.0, None, None, None, None, None, None, None, None,9.31, None, None, None, None,57.32, None, None, None, None,2018-05-28 21:00:00, None,22
18.16, None, None, None,0.246,296.0, None, None,-15.0, None, None, None, None, None, None, None, None,7.62, None, None, None, None,40.21, None, None, None, None,2018-05-28 22:00:00, None,22
18.07, None, None, None,0.018,23.88, None, None,-15.0, None, None, None, None, None, None, None, None,8.13, None, None, None, None,14.45, None, None, None, None,2018-05-28 23:00:00, None,22
18.37, None, None, None,0.004,357.1, None, None,-15.0, None, None, None, None, None, None, None, None,6.937, None, None, None, None,8.24, None, None, None, None,2018-05-29 00:00:00, None,22
