wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
45.0, 14.5, None, -0.09, 10.0, 101.5, -7.2, None, None, 21.0,2019-05-14 00:00:00, None, None,20
90.0, 15.9, None, -0.13, 14.0, 101.4, -7.6, None, None, 19.0,2019-05-14 01:00:00, None, None,20
90.0, 14.9, None, -0.12, 13.0, 101.4, -7.0, None, None, 21.0,2019-05-14 02:00:00, None, None,20
67.5, 14.4, None, -0.11, 9.0, 101.3, -6.8, None, None, 23.0,2019-05-14 03:00:00, None, None,20
90.0, 14.3, None, -0.07, 8.0, 101.3, -7.0, None, None, 22.0,2019-05-14 04:00:00, None, None,20
22.5, 12.5, None, -0.04, 10.0, 101.3, -6.1, None, None, 27.0,2019-05-14 05:00:00, None, None,20
337.5, 11.6, None, 0.02, 4.0, 101.3, -5.7, None, None, 29.0,2019-05-14 06:00:00, None, None,20
67.5, 9.3, 33.0, 0.05, 7.0, 101.3, -4.5, None, 16.4, 38.0,2019-05-14 07:00:00, -3.6, 0.0,20
22.5, 10.0, None, 0.06, 5.0, 101.3, -4.4, None, None, 36.0,2019-05-14 08:00:00, None, None,20
67.5, 6.8, None, 0.05, 10.0, 101.4, -3.9, None, None, 47.0,2019-05-14 09:00:00, None, None,20
None, 4.4, None, 0.03, 0.0, 101.4, -3.1, None, None, 58.0,2019-05-14 10:00:00, None, None,20
None, 1.9, None, 0.01, 0.0, 101.4, -3.7, None, None, 67.0,2019-05-14 11:00:00, None, None,20
45.0, 1.6, None, 0.0, 9.0, 101.4, -3.5, None, None, 69.0,2019-05-14 12:00:00, None, None,20
45.0, 0.8, None, 0.0, 3.0, 101.4, -3.6, None, None, 73.0,2019-05-14 13:00:00, None, None,20
45.0, -0.2, None, -0.02, 3.0, 101.4, -4.6, None, None, 72.0,2019-05-14 14:00:00, None, None,20
None, 1.5, None, -0.03, 0.0, 101.4, -4.0, None, None, 67.0,2019-05-14 15:00:00, None, None,20
None, 5.4, None, -0.07, 0.0, 101.3, -2.7, None, None, 56.0,2019-05-14 16:00:00, None, None,20
292.5, 9.5, None, -0.11, 1.0, 101.2, -2.6, None, None, 43.0,2019-05-14 17:00:00, None, None,20
67.5, 12.4, None, -0.15, 7.0, 101.1, -3.8, None, None, 32.0,2019-05-14 18:00:00, None, None,20
90.0, 14.7, None, -0.18, 18.0, 101.0, -5.7, None, None, 24.0,2019-05-14 19:00:00, None, None,20
45.0, 15.7, None, -0.18, 14.0, 101.0, -6.5, None, None, 21.0,2019-05-14 20:00:00, None, None,20
180.0, 16.4, 28.0, -0.17, 11.0, 100.9, -7.5, None, None, 19.0,2019-05-14 21:00:00, None, None,20
112.5, 16.2, None, -0.14, 7.0, 100.9, -6.1, None, None, 21.0,2019-05-14 22:00:00, None, None,20
67.5, 15.3, None, -0.11, 13.0, 100.9, -5.2, None, None, 24.0,2019-05-14 23:00:00, None, None,20
45.0, 15.3, None, -0.1, 10.0, 100.9, -4.6, None, None, 25.0,2019-05-15 00:00:00, None, None,20
