ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0, 0.0, -7.0, 0.0,2022-02-12, 185.0, 0.0,7
0.0, 0.0, -2.5, 0.0,2022-02-13, 183.0, 0.0,7
None, None, -5.0, None,2022-02-14, 181.0, None,7
4.0, 0.0, -8.5, 4.0,2022-02-15, 182.0, -5.0,7
3.0, 0.0, -10.0, 3.0,2022-02-16, 186.0, -4.0,7
8.0, 0.0, -8.5, 8.0,2022-02-17, 189.0, -1.0,7
0.0, 0.0, -5.0, 0.0,2022-02-18, 193.0, -1.0,7
