wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
287.0, 55.0, 4.8, 0.0, 9.9, 2.8, 19.2, 17.1, 250.0, 0.0, 0.0, 61.0,2021-07-09 00:00:00, None,28
299.0, 57.0, 4.0, 0.0, 9.5, 2.0, 18.1, 16.1, 221.0, 0.0, 0.0, 64.0,2021-07-09 01:00:00, None,28
44.0, 61.0, 2.8, 0.0, 9.5, 2.5, 17.1, 14.6, 287.0, 0.0, 0.0, 71.0,2021-07-09 02:00:00, None,28
345.0, 64.0, 2.0, 0.0, 9.3, 1.2, 16.1, 14.0, 299.0, 0.0, 0.0, 74.0,2021-07-09 03:00:00, None,28
None, 71.0, 2.5, None, 9.4, None, 14.6, None, 44.0, 0.0, 0.0, None,2021-07-09 04:00:00, None,28
245.0, 74.0, 1.2, 0.0, 9.4, 1.3, 14.0, 13.4, 345.0, 0.0, 0.0, 78.0,2021-07-09 05:00:00, None,28
177.0, None, None, 0.0, None, 1.6, None, 14.9, None, None, None, 71.0,2021-07-09 06:00:00, None,28
207.0, 78.0, 1.3, 0.0, 9.6, 6.0, 13.4, 18.4, 245.0, 0.0, None, 62.0,2021-07-09 07:00:00, None,28
237.0, 71.0, 1.6, 0.0, 9.7, 9.2, 14.9, 20.6, 177.0, 0.0, None, 53.0,2021-07-09 08:00:00, None,28
204.0, 62.0, 6.0, 0.0, 11.0, 7.0, 18.4, 23.1, 207.0, 0.0, None, 44.0,2021-07-09 09:00:00, None,28
210.0, 53.0, 9.2, 0.0, 10.7, 9.2, 20.6, 25.7, 237.0, 0.0, None, 36.0,2021-07-09 10:00:00, None,28
217.0, 44.0, 7.0, 0.0, 10.2, 11.5, 23.1, 27.5, 204.0, 0.0, None, 31.0,2021-07-09 11:00:00, None,28
245.0, 36.0, 9.2, 0.0, 9.5, 14.2, 25.7, 28.7, 210.0, 0.0, None, 27.0,2021-07-09 12:00:00, None,28
227.0, 31.0, 11.5, 0.0, 8.9, 12.4, 27.5, 30.0, 217.0, 0.0, None, 24.0,2021-07-09 13:00:00, None,28
229.0, 27.0, 14.2, 0.0, 7.9, 12.2, 28.7, 30.1, 245.0, 0.0, None, 25.0,2021-07-09 14:00:00, None,28
255.0, None, None, 0.0, None, 12.2, None, 27.7, None, None, None, 27.0,2021-07-09 16:00:00, None,28
262.0, None, None, 0.0, None, 9.1, None, 27.3, None, None, None, 28.0,2021-07-09 17:00:00, None,28
273.0, None, None, 0.0, None, 9.9, None, 25.3, None, None, None, 32.0,2021-07-09 18:00:00, None,28
281.0, None, None, 0.0, None, 10.4, None, 23.9, None, None, None, 34.0,2021-07-09 19:00:00, None,28
256.0, 32.0, 9.9, 0.0, 7.4, 8.7, 25.3, 22.9, 273.0, 0.0, None, 37.0,2021-07-09 20:00:00, None,28
279.0, 34.0, 10.4, 0.0, 7.1, 8.6, 23.9, 21.7, 281.0, 0.0, None, 43.0,2021-07-09 21:00:00, None,28
293.0, 37.0, 8.7, 0.0, 7.4, 8.0, 22.9, 20.9, 256.0, 0.0, None, 47.0,2021-07-09 22:00:00, None,28
315.0, 43.0, 8.6, 0.0, 8.6, 5.2, 21.7, 19.7, 279.0, 0.0, None, 51.0,2021-07-09 23:00:00, None,28
49.0, 47.0, 8.0, 0.0, 9.2, 2.2, 20.9, 18.1, 293.0, 0.0, None, 56.0,2021-07-10 00:00:00, None,28
335.0, 51.0, 5.2, 0.0, 9.3, 1.3, 19.7, 16.6, 315.0, 0.0, None, 61.0,2021-07-10 01:00:00, None,28
5.0, 56.0, 2.2, 0.0, 9.2, 2.6, 18.1, 15.7, 49.0, 0.0, None, 65.0,2021-07-10 02:00:00, None,28
358.0, 61.0, 1.3, 0.0, 9.1, 3.9, 16.6, 15.5, 335.0, 0.0, None, 65.0,2021-07-10 03:00:00, None,28
359.0, 65.0, 2.6, 0.0, 9.1, 3.1, 15.7, 14.8, 5.0, 0.0, None, 69.0,2021-07-10 04:00:00, None,28
322.0, 65.0, 3.9, 0.0, 9.0, 2.2, 15.5, 15.8, 358.0, 0.0, None, 67.0,2021-07-10 05:00:00, None,28
218.0, 69.0, 3.1, 0.0, 9.2, 3.6, 14.8, 17.3, 359.0, 0.0, None, 61.0,2021-07-10 06:00:00, None,28
241.0, 67.0, 2.2, 0.0, 9.7, 9.8, 15.8, 21.1, 322.0, 0.0, None, 44.0,2021-07-10 07:00:00, None,28
262.0, 61.0, 3.6, 0.0, 9.7, 10.6, 17.3, 23.6, 218.0, 0.0, None, 35.0,2021-07-10 08:00:00, None,28
203.0, 44.0, 9.8, 0.0, 8.4, 10.8, 21.1, 25.4, 241.0, 0.0, None, 26.0,2021-07-10 09:00:00, None,28
215.0, 35.0, 10.6, 0.0, 7.3, 11.4, 23.6, 26.2, 262.0, 0.0, None, 27.0,2021-07-10 10:00:00, None,28
234.0, 26.0, 10.8, 0.0, 4.5, 12.6, 25.4, 27.2, 203.0, 0.0, None, 23.0,2021-07-10 11:00:00, None,28
226.0, 27.0, 11.4, 0.0, 5.7, 14.3, 26.2, 27.4, 215.0, 0.0, None, 24.0,2021-07-10 12:00:00, None,28
224.0, 23.0, 12.6, 0.0, 4.3, 14.6, 27.2, 27.5, 234.0, 0.0, None, 22.0,2021-07-10 13:00:00, None,28
220.0, 24.0, 14.3, 0.0, 5.1, 12.5, 27.4, 28.5, 226.0, 0.0, None, 22.0,2021-07-10 14:00:00, None,28
216.0, None, None, 0.0, None, 13.6, None, 28.2, None, None, None, 19.0,2021-07-10 15:00:00, None,28
223.0, 22.0, 12.5, 0.0, 4.7, 13.0, 28.5, 27.2, 220.0, 0.0, None, 20.0,2021-07-10 16:00:00, None,28
241.0, 19.0, 13.6, 0.0, 2.4, 12.2, 28.2, 24.6, 216.0, 0.0, 0.0, 25.0,2021-07-10 17:00:00, None,28
239.0, 20.0, 13.0, 0.0, 2.3, 8.6, 27.2, 23.3, 223.0, 0.0, 0.0, 28.0,2021-07-10 18:00:00, None,28
252.0, 25.0, 12.2, 0.0, 3.3, 9.3, 24.6, 22.2, 241.0, 0.0, 0.0, 31.0,2021-07-10 19:00:00, None,28
282.0, 28.0, 8.6, 0.0, 3.8, 9.0, 23.3, 21.1, 239.0, 0.0, 0.0, 33.0,2021-07-10 20:00:00, None,28
281.0, 31.0, 9.3, 0.0, 4.3, 8.5, 22.2, 20.4, 252.0, 0.0, 0.0, 35.0,2021-07-10 21:00:00, None,28
268.0, 33.0, 9.0, 0.0, 4.2, 6.2, 21.1, 19.3, 282.0, 0.0, 0.0, 41.0,2021-07-10 22:00:00, None,28
3.0, 35.0, 8.5, 0.0, 4.4, 2.6, 20.4, 16.6, 281.0, 0.0, 0.0, 47.0,2021-07-10 23:00:00, None,28
341.0, 41.0, 6.2, 0.0, 5.7, 1.0, 19.3, 15.1, 268.0, 0.0, 0.0, 50.0,2021-07-11 00:00:00, None,28
322.0, 47.0, 2.6, 0.0, 5.3, 2.0, 16.6, 13.9, 3.0, 0.0, 0.0, 54.0,2021-07-11 01:00:00, None,28
30.0, 50.0, 1.0, 0.0, 4.8, 2.5, 15.1, 12.8, 341.0, 0.0, 0.0, 58.0,2021-07-11 02:00:00, None,28
30.0, 54.0, 2.0, 0.0, 4.8, 1.3, 13.9, 11.8, 322.0, 0.0, 0.0, 63.0,2021-07-11 03:00:00, None,28
351.0, 58.0, 2.5, 0.0, 4.7, 1.5, 12.8, 11.3, 30.0, 0.0, 0.0, 66.0,2021-07-11 04:00:00, None,28
354.0, 63.0, 1.3, 0.0, 5.0, 0.0, 11.8, 11.4, 30.0, 0.0, 0.0, 69.0,2021-07-11 05:00:00, None,28
169.0, None, None, 0.0, None, 0.8, None, 13.1, None, None, None, 67.0,2021-07-11 06:00:00, None,28
192.0, 69.0, 0.0, 0.0, 5.9, 4.2, 11.4, 17.7, 354.0, 0.0, None, 48.0,2021-07-11 07:00:00, None,28
181.0, None, None, 0.0, None, 5.2, None, 20.7, None, None, None, 42.0,2021-07-11 08:00:00, None,28
243.0, 48.0, 4.2, 0.0, 6.6, 9.1, 17.7, 23.2, 192.0, 0.0, None, 31.0,2021-07-11 09:00:00, None,28
236.0, 42.0, 5.2, 0.0, 7.3, 9.2, 20.7, 25.4, 181.0, 0.0, None, 23.0,2021-07-11 10:00:00, None,28
233.0, 31.0, 9.1, 0.0, 5.1, 13.4, 23.2, 26.6, 243.0, 0.0, None, 20.0,2021-07-11 11:00:00, None,28
234.0, None, None, 0.0, None, 14.4, None, 27.7, None, None, None, 20.0,2021-07-11 12:00:00, None,28
243.0, 20.0, 13.4, 0.0, 1.8, 15.5, 26.6, 28.1, 233.0, 0.0, None, 20.0,2021-07-11 13:00:00, None,28
250.0, None, None, 0.0, None, 14.7, None, 28.2, None, None, None, 19.0,2021-07-11 14:00:00, None,28
245.0, None, None, 0.0, None, 16.1, None, 28.1, None, None, None, 19.0,2021-07-11 15:00:00, None,28
None, 19.0, 14.7, None, 2.4, None, 28.2, None, 250.0, 0.0, 0.0, None,2021-07-11 16:00:00, None,28
257.0, 19.0, 16.1, 0.0, 2.3, 10.5, 28.1, 26.7, 245.0, 0.0, 0.0, 20.0,2021-07-11 17:00:00, None,28
292.0, None, None, 0.0, None, 11.2, None, 24.3, None, None, None, 22.0,2021-07-11 18:00:00, None,28
